nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,98,105,114,84,84,91,92,90,91,62,79,67,35,46,38,23,27,25,46,65,71,83,109,104,""
02,110,129,98,75,81,88,101,97,74,81,64,50,42,42,25,19,24,14,49,74,78,85,93,111,""
03,99,109,94,75,85,69,87,94,75,72,63,69,44,32,32,21,31,29,37,38,66,94,102,92,""
04,94,88,94,78,82,81,75,88,70,64,65,55,59,34,38,19,18,19,38,48,66,78,88,109,""
05,93,104,106,87,75,82,76,75,73,63,65,37,41,49,41,21,26,13,42,65,65,96,100,84,""
06,101,93,103,91,82,99,89,70,76,61,43,52,42,41,21,25,41,31,36,45,65,87,90,88,""
07,89,92,81,87,65,96,79,64,88,69,51,47,46,44,31,23,26,34,37,58,80,95,103,115,""
08,115,97,101,86,87,91,100,77,87,70,55,63,50,34,30,24,29,35,46,65,72,92,102,100,""
09,118,97,86,86,77,78,88,76,59,73,64,59,51,52,22,27,23,34,37,48,69,63,79,86,""
10,89,105,105,95,86,84,94,107,56,88,59,58,33,39,28,22,27,23,48,51,82,105,93,136,""
11,131,140,100,114,124,124,98,92,101,73,87,74,58,36,31,26,25,24,34,48,72,88,101,97,""
12,90,101,87,86,84,80,96,90,87,58,63,38,43,37,23,16,21,22,41,52,61,76,99,99,""
13,94,93,91,79,51,78,80,93,82,68,58,53,39,44,21,34,19,28,40,53,79,99,117,95,""
14,94,96,101,84,87,73,75,58,79,66,54,45,34,35,24,26,21,24,39,56,64,86,94,103,""
15,110,110,85,117,116,102,104,97,85,60,55,63,38,31,33,20,22,24,40,64,106,92,92,104,""
16,127,115,91,101,97,87,121,125,103,89,68,71,48,43,30,16,27,29,35,49,89,105,111,97,""
17,119,137,112,93,97,109,129,111,114,85,68,68,53,49,30,38,19,50,57,56,101,82,98,103,""
18,137,138,126,136,136,123,128,121,100,119,77,44,59,40,30,26,26,35,39,62,90,69,119,99,""
19,113,143,142,112,102,101,101,103,89,107,80,64,39,44,21,20,26,29,57,58,66,97,89,92,""
20,88,126,120,130,105,95,101,94,82,103,82,61,31,32,25,27,24,22,30,57,78,108,109,99,""
21,126,124,99,107,109,100,114,108,111,83,55,60,45,25,29,36,27,27,51,50,80,99,105,113,""
22,105,127,129,96,112,111,101,87,94,63,59,54,45,42,29,30,27,38,40,62,77,103,133,105,""
23,136,122,120,118,139,109,115,107,108,99,64,56,53,43,52,19,25,29,49,73,80,92,101,110,""
24,124,127,120,125,109,121,114,92,85,74,55,53,51,5,-1,2,3,6,1,5,12,54,53,91,""
25,87,133,158,140,163,125,133,137,131,172,119,131,131,123,90,56,55,52,44,47,53,73,75,105,""
26,143,142,167,135,136,139,135,166,166,156,138,126,140,112,90,69,42,46,61,62,75,64,69,92,""
27,127,161,185,136,139,144,126,136,150,124,109,117,99,95,82,71,50,45,26,53,67,69,90,106,""
28,143,161,197,214,166,195,170,170,171,167,177,145,151,111,88,102,62,61,48,64,59,83,118,120,""
29,158,172,220,192,156,165,146,164,124,160,142,149,155,123,111,90,61,45,56,46,43,68,115,116,""
30,150,196,245,209,210,164,173,154,162,162,172,155,145,137,116,92,73,47,72,76,79,106,125,22,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
