nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,49,70,53,69,52,77,127,104,96,121,166,110,135,76,76,79,109,80,147,150,189,104,58,31,""
02,42,46,51,52,58,52,101,114,121,145,153,133,134,135,151,67,159,64,171,113,169,128,57,44,""
03,86,77,74,66,100,81,160,106,90,176,150,111,97,106,111,106,124,152,84,106,130,143,65,52,""
04,54,56,89,71,98,121,169,113,76,89,87,86,106,84,75,67,110,97,103,67,108,81,55,38,""
05,43,53,63,54,54,121,186,103,107,115,95,136,80,88,97,68,97,110,82,91,111,140,44,51,""
06,45,53,48,45,65,113,139,167,150,119,113,159,111,119,121,121,161,83,121,96,87,91,47,52,""
07,50,51,56,57,60,75,122,128,96,134,101,114,151,108,129,101,148,137,103,109,160,121,66,55,""
08,53,59,39,44,72,84,150,97,94,147,153,134,141,136,149,121,147,151,138,127,155,141,102,56,""
09,60,57,82,81,82,117,215,145,80,143,145,81,88,114,108,107,114,67,27,37,44,27,30,17,""
10,31,29,28,31,40,54,67,32,74,56,40,69,40,33,31,27,21,28,31,28,37,24,16,17,""
11,21,21,17,19,31,55,44,33,32,48,48,44,31,30,34,20,31,21,15,29,17,17,14,20,""
12,15,25,23,15,22,40,37,44,32,18,13,29,25,14,11,9,5,9,9,7,15,11,8,9,""
13,7,3,21,14,15,18,18,22,19,11,13,13,11,5,5,5,7,6,6,7,7,9,12,8,""
14,13,22,17,16,16,22,21,30,42,35,19,20,21,11,19,13,20,5,5,12,28,6,8,9,""
15,5,19,9,22,16,23,20,12,8,20,8,18,13,15,11,10,15,17,9,4,8,13,16,7,""
16,8,18,13,12,14,48,85,62,62,82,97,78,62,44,33,35,48,66,49,74,73,54,33,39,""
17,38,28,32,58,59,75,111,98,91,68,94,61,77,67,40,58,84,31,4,-1,-1,28,22,30,""
18,28,26,50,38,48,54,89,81,55,76,74,27,60,35,36,40,61,35,37,47,56,43,22,27,""
19,22,28,30,25,52,57,64,73,28,82,58,70,42,36,62,36,40,49,37,27,61,19,37,22,""
20,20,32,32,37,36,47,78,74,39,55,40,42,26,27,144,196,82,13,15,18,15,8,34,11,""
21,9,13,11,13,29,23,52,36,27,34,35,25,29,28,17,62,23,32,11,42,57,14,13,13,""
22,14,21,18,18,22,38,47,54,27,51,39,29,24,24,27,34,29,26,19,22,30,11,10,10,""
23,16,15,17,26,24,23,38,49,21,23,52,20,24,18,30,14,15,4,22,17,18,8,7,12,""
24,13,21,30,21,32,57,43,29,30,51,32,35,29,33,43,22,29,13,17,23,44,25,22,20,""
25,10,15,17,23,24,37,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,24,11,12,5,3,""
27,8,13,14,24,21,15,22,37,24,14,130,98,104,94,124,126,162,10,-1,-1,-1,-1,-1,0,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
