mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,023,028,035,034,026,031,020,029,032,035,043,046,030,024,029,022,020,023,020,023,017,024,027,023
02,017,020,028,011,025,022,021,032,040,035,033,033,032,034,027,017,015,027,022,018,031,028,019,031
03,029,039,029,035,022,025,025,027,046,036,028,033,036,028,026,017,010,017,018,014,016,036,031,023
04,030,031,029,021,019,030,037,033,029,029,028,034,027,022,023,027,021,026,018,020,027,035,028,033
05,034,042,030,036,037,038,033,033,036,029,031,032,030,029,019,017,016,030,020,008,022,025,033,030
06,035,037,030,027,027,028,026,037,033,033,042,029,026,019,022,024,019,021,026,022,025,020,029,035
07,036,038,026,028,032,034,031,029,027,035,028,021,013,013,012,017,021,017,012,030,024,024,035,023
08,031,032,019,032,028,032,028,032,035,041,027,035,025,020,033,026,022,018,027,017,034,023,028,025
09,043,033,030,032,033,035,035,037,039,030,026,031,030,029,019,015,016,019,027,018,027,029,025,032
10,026,034,024,031,015,032,034,028,037,042,031,026,020,012,014,017,015,024,016,020,034,028,037,035
11,030,041,026,032,031,029,029,025,039,033,030,028,025,039,025,020,020,022,021,017,022,031,029,037
12,029,044,027,029,032,039,028,028,033,046,031,032,038,025,024,017,014,025,022,020,022,028,020,029
13,032,034,038,037,035,038,028,036,032,034,029,039,028,020,026,017,015,020,025,017,021,020,035,034
14,034,036,029,033,034,036,025,033,028,029,033,039,028,034,021,025,020,020,020,022,024,023,029,032
15,030,035,040,025,037,026,030,028,029,027,025,015,028,026,017,014,024,022,021,027,023,023,021,024
16,030,031,037,039,033,037,035,034,033,029,031,016,021,024,025,022,021,016,022,022,015,026,031,020
17,031,034,035,032,033,030,038,032,034,038,031,040,035,029,019,030,025,018,022,011,027,019,034,033
18,040,046,039,036,034,050,041,041,037,032,041,031,024,027,026,018,014,019,026,022,018,027,031,048
19,026,032,034,038,032,041,043,029,029,033,032,043,027,024,019,022,017,025,022,020,020,028,031,033
20,034,031,031,033,038,033,034,028,039,040,045,031,022,043,026,021,024,029,024,030,029,027,033,031
21,036,031,033,026,025,043,024,042,037,046,037,030,038,042,018,028,023,020,017,020,021,021,033,028
22,033,035,025,034,036,038,039,016,046,034,027,040,027,020,017,028,020,021,022,021,024,021,020,028
23,036,023,031,028,026,026,031,024,026,033,032,035,025,023,030,028,022,022,016,023,016,021,039,043
24,028,039,033,029,033,030,031,034,035,035,039,039,022,030,024,024,022,015,025,025,024,023,032,039
25,029,031,043,034,033,037,027,032,037,041,034,033,026,032,026,020,022,019,016,029,018,028,024,035
26,033,028,030,029,031,031,029,038,045,038,045,038,036,027,017,017,023,034,017,028,022,024,030,023
27,030,027,037,038,037,030,037,037,026,043,036,031,031,019,030,014,022,026,027,022,027,025,039,031
28,029,026,038,030,042,037,027,030,042,050,027,039,023,030,023,016,022,018,020,023,019,029,029,028
29,031,023,035,034,038,041,044,042,043,031,029,026,026,016,019,029,016,018,020,024,025,039,040,028
30,036,032,037,031,035,029,030,029,027,032,024,026,028,019,024,018,016,018,018,013,019,029,025,029
31,028,024,026,023,033,026,026,019,025,022,024,033,022,022,030,024,029,012,019,027,023,021,033,016
