mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,6,11,5,6,6,4,3,6,3,9,5,5,8,10,""
02,11,9,12,10,11,11,9,10,13,9,15,14,5,4,7,5,4,2,5,5,5,10,13,9,""
03,10,6,24,15,13,8,5,7,8,7,8,16,7,2,2,5,5,1,3,7,6,5,9,11,""
04,8,10,10,10,7,9,14,10,6,15,21,5,7,3,3,1,2,5,2,5,9,6,6,10,""
05,15,8,18,12,8,9,13,13,13,12,13,8,7,8,3,3,1,6,2,4,9,10,8,10,""
06,10,19,20,19,12,13,20,8,20,15,20,8,9,5,5,3,5,4,7,7,9,5,11,17,""
07,13,17,16,18,9,11,12,16,9,18,10,9,4,4,7,2,4,2,5,5,13,7,3,11,""
08,6,16,16,11,9,11,15,11,9,17,12,6,7,5,8,6,6,3,4,6,9,10,11,8,""
09,16,16,24,17,9,12,12,13,9,14,12,16,10,4,9,3,7,6,4,8,7,7,7,10,""
10,19,16,18,14,13,8,14,11,17,14,10,10,12,7,5,3,6,5,2,5,2,8,8,7,""
11,8,15,12,9,7,7,12,9,7,5,11,6,13,7,2,3,3,1,5,5,13,9,9,8,""
12,12,15,14,10,14,9,15,6,17,11,13,10,8,5,6,4,7,2,4,4,7,3,5,7,""
13,11,13,18,8,15,10,12,9,17,13,11,13,8,6,2,8,2,5,4,3,9,8,10,11,""
14,15,15,17,10,12,13,16,16,8,11,8,14,7,12,2,3,6,4,6,7,8,9,7,15,""
15,10,14,18,10,12,8,8,9,10,7,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,3,16,19,16,13,14,5,4,1,2,4,5,5,10,9,15,""
18,10,15,8,15,7,19,10,17,15,15,18,12,10,6,5,1,6,4,1,4,10,10,10,7,""
19,8,20,24,10,18,15,10,17,12,18,8,12,8,8,6,12,6,2,8,8,9,9,4,14,""
20,9,18,11,13,14,15,14,12,7,8,13,9,11,9,3,6,1,3,3,5,4,7,4,7,""
21,12,14,8,10,14,16,3,6,14,13,12,8,9,4,3,5,2,1,3,3,5,2,7,16,""
22,9,12,13,10,13,10,9,10,12,14,20,24,8,8,8,1,4,1,4,5,9,6,10,4,""
23,11,8,9,8,13,7,15,3,14,14,20,13,8,7,3,5,2,8,6,6,4,11,9,11,""
24,21,11,16,20,7,12,11,5,11,7,12,5,11,4,6,6,2,3,4,4,5,9,12,13,""
25,10,13,10,10,10,13,15,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,5,3,8,6,10,9,""
26,6,16,19,18,14,9,11,16,12,13,15,4,13,9,8,5,4,4,5,4,6,9,6,13,""
27,8,13,11,12,8,16,15,16,13,9,9,8,4,6,2,4,2,4,1,4,8,5,7,13,""
28,10,14,11,7,6,16,8,11,13,5,12,13,7,1,1,5,2,1,5,5,7,10,11,6,""
29,10,17,10,13,12,9,11,7,7,12,15,10,6,5,3,3,3,2,0,6,7,5,5,6,""
30,8,11,10,11,5,6,9,6,9,17,12,10,5,3,5,7,2,3,4,10,7,4,10,13,""
31,12,8,10,6,6,7,6,10,6,7,12,9,5,10,3,4,2,4,2,3,3,-1,-1,-1,""
