mar,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,242,272,297,316,381,296,301,214,177,163,241,252,244,354,274,307,297,260,238,210,254,209,205,200,""
02,205,232,252,252,223,210,265,249,185,196,241,220,249,286,231,313,238,163,236,180,241,218,208,206,""
03,216,232,277,225,184,312,250,250,223,239,318,231,266,338,283,275,262,269,220,213,207,267,232,202,""
04,203,234,183,171,215,238,235,225,137,138,164,228,210,274,245,258,248,-1,-1,-1,-1,106,237,208,""
05,195,291,227,297,288,145,147,171,171,182,198,269,218,259,248,324,292,317,244,228,183,296,233,238,""
06,315,288,270,237,31,13,13,6,13,10,16,21,11,13,13,12,26,18,17,9,15,15,14,8,""
07,17,8,17,30,17,20,32,18,17,19,21,17,47,120,119,99,85,102,82,78,41,55,39,34,""
08,52,28,53,28,65,55,36,59,51,38,48,54,63,65,101,71,58,52,42,33,42,38,34,18,""
09,27,14,22,11,4,11,13,17,25,32,46,65,44,54,67,68,55,43,80,33,32,32,51,23,""
10,29,31,43,113,83,96,133,93,63,69,83,76,116,122,132,181,126,84,58,54,94,91,104,35,""
11,154,178,110,151,163,104,117,101,86,87,103,142,121,198,184,137,145,138,136,102,188,53,115,71,""
12,62,103,179,172,158,342,228,97,107,175,187,287,221,100,2,1,2,3,0,0,2,0,0,0,""
13,1,0,0,1,2,0,2,2,1,0,1,2,3,2,4,2,1,0,129,244,274,135,187,185,""
14,101,106,135,116,76,140,94,69,74,109,98,110,200,248,265,269,321,197,149,127,135,120,104,138,""
15,179,104,160,127,112,132,115,88,83,173,117,181,278,239,231,242,218,198,135,187,147,190,144,206,""
16,134,299,187,151,107,154,145,92,87,121,164,154,166,172,187,160,121,130,128,128,135,64,97,107,""
17,136,154,156,133,105,95,118,91,103,99,87,124,171,207,245,179,158,166,168,115,70,99,150,106,""
18,154,243,195,86,144,136,121,108,101,109,143,192,258,385,224,211,189,230,119,115,102,84,142,108,""
19,177,164,186,164,149,125,105,105,95,158,163,187,200,301,226,191,190,174,168,93,139,124,95,77,""
20,126,194,169,155,180,208,187,190,102,228,280,228,258,219,347,258,302,173,254,170,244,145,118,129,""
21,163,222,136,155,116,138,111,119,114,157,141,150,195,232,214,197,226,142,140,140,174,137,102,128,""
22,153,157,113,123,152,182,186,111,137,164,148,165,199,173,173,169,160,136,173,141,170,120,158,202,""
23,138,134,135,100,174,189,139,105,106,137,148,209,267,275,340,192,196,173,131,124,218,119,197,162,""
24,207,184,165,172,156,160,135,129,132,191,200,185,209,262,210,159,233,134,133,163,220,226,110,185,""
25,238,211,165,172,173,223,152,130,149,176,223,215,318,297,209,244,346,250,291,270,246,163,168,300,""
26,309,306,241,214,249,227,201,169,151,263,317,213,288,326,323,293,264,262,195,173,191,219,162,181,""
27,197,228,190,191,157,164,147,100,115,136,172,146,180,195,271,285,214,187,202,145,287,206,159,257,""
28,261,244,207,190,115,129,93,95,143,155,140,156,227,267,196,200,192,158,197,137,168,168,161,140,""
29,263,258,150,166,175,135,171,84,114,147,163,223,324,279,233,162,238,237,226,147,217,149,133,212,""
30,198,224,246,233,230,230,201,187,140,202,221,243,234,205,202,193,211,174,141,-1,-1,115,105,262,""
31,195,200,173,134,119,149,142,109,93,150,116,114,171,190,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
