apr,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,40,66,59,48,58,70,46,34,22,3,2,3,1,1,3,3,24,16,0,1,2,1,1,0
02,2,28,89,127,144,148,168,136,112,83,75,11,3,4,1,6,5,20,65,50,77,101,59,88
03,95,129,104,81,91,140,156,152,108,33,38,28,1,2,2,0,2,44,50,57,61,61,41,32
04,47,24,53,3,2,41,93,67,45,51,47,51,57,3,4,6,14,25,51,58,53,78,66,59
05,56,61,51,21,32,70,76,53,52,48,50,52,51,37,5,0,0,4,6,12,9,13,6,4
06,3,9,36,4,6,10,52,52,72,79,36,19,1,5,5,5,17,11,4,5,42,30,93,110
07,104,108,28,5,5,13,54,24,19,23,14,6,3,10,27,23,17,16,14,17,6,11,23,24
08,21,23,2,7,13,44,40,37,5,9,8,16,16,9,15,14,12,2,2,4,2,3,8,15
09,38,43,68,48,135,119,108,112,118,52,5,1,2,3,0,0,1,0,1,3,0,0,3,0
10,7,21,76,10,37,104,94,102,141,83,3,3,0,1,2,0,4,6,4,0,3,21,16,38
11,7,3,11,22,128,157,144,139,125,41,18,2,0,4,1,1,2,3,15,4,8,3,6,14
12,34,68,96,12,71,85,105,107,42,28,18,20,9,6,6,1,2,5,11,5,9,32,17,5
13,53,37,4,1,20,55,81,85,87,18,13,21,4,5,8,6,5,89,39,43,41,60,81,65
14,67,106,50,12,5,45,114,99,49,6,3,5,9,14,42,93,118,124,72,66,88,104,100,132
15,138,120,111,104,101,121,61,74,125,139,115,127,131,137,114,58,50,58,48,56,26,61,81,120
16,160,142,159,64,103,122,129,154,150,24,34,29,3,6,7,1,3,16,4,14,47,85,69,101
17,142,154,101,113,71,132,142,153,119,86,58,36,23,19,5,2,1,5,15,3,5,68,56,16
18,64,24,14,8,39,137,117,72,3,6,2,1,6,2,6,7,7,6,5,22,23,20,47,50
19,37,47,54,27,70,146,129,93,20,7,7,3,0,0,0,2,0,2,11,17,26,31,30,77
20,45,109,91,54,110,155,133,67,32,7,5,0,2,1,1,0,1,71,86,101,47,144,164,98
21,112,138,121,148,134,136,153,137,162,119,9,8,4,2,10,4,0,1,1,3,6,8,13,65
22,84,86,48,39,112,21,47,154,117,105,7,3,3,0,2,4,1,4,18,19,46,117,100,86
23,66,115,113,72,154,150,62,106,99,151,47,8,1,0,3,0,0,0,1,3,2,2,5,4
24,5,6,1,2,5,13,17,9,78,105,74,133,123,110,111,91,100,61,57,1,30,58,64,98
25,10,3,0,8,8,6,8,3,9,1,2,1,1,0,1,0,1,2,1,1,7,1,3,3
26,0,0,1,2,26,38,9,4,2,2,2,2,1,2,0,1,1,1,2,1,9,33,50,98
27,136,91,68,108,101,107,35,96,126,28,3,2,2,8,3,10,1,6,23,29,88,143,110,56
28,34,11,15,3,73,107,114,128,16,3,9,1,3,0,0,0,2,0,0,1,5,101,145,118
29,132,34,19,16,35,19,29,72,41,2,0,3,4,1,1,16,26,3,4,22,3,13,29,49
30,61,53,65,3,10,15,61,35,13,2,0,0,0,1,1,8,2,33,6,4,21,0,4,0
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
