jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,89,55,90,15,15,35,124,61,32,20,16,25,12,21,23,2,2,12,9,9,20,37,44,5
02,14,22,25,6,12,32,48,36,14,15,36,16,38,19,1,0,3,21,13,25,43,69,84,62
03,33,43,0,1,35,32,51,38,59,43,86,22,6,0,18,53,1,7,2,6,3,2,2,3
04,48,141,56,57,75,76,115,117,71,21,5,0,1,0,33,5,43,2,0,7,0,0,2,3
05,6,3,2,19,22,18,69,61,2,6,0,2,6,28,3,5,2,2,1,3,0,3,51,84
06,96,145,158,204,162,140,178,53,25,3,2,1,2,2,3,3,66,93,88,77,56,26,43,50
07,21,37,67,48,103,99,136,30,56,19,58,86,26,16,2,28,65,83,82,31,28,60,86,99
08,77,63,48,53,68,90,98,32,23,24,32,25,18,23,4,2,0,15,28,38,46,78,64,27
09,94,147,132,60,131,221,200,140,27,25,12,16,1,3,3,9,23,34,55,47,96,145,191,121
10,165,156,67,33,114,136,103,94,39,23,6,34,60,5,32,20,46,18,3,1,5,35,10,76
11,215,180,185,169,76,101,159,187,172,44,0,3,1,5,4,8,23,9,79,123,8,11,33,29
12,110,136,108,73,108,77,77,38,41,15,62,55,1,6,11,4,38,93,104,154,121,86,94,74
13,118,99,118,92,128,192,149,59,48,110,45,13,21,6,2,1,12,92,11,39,146,63,121,200
14,145,135,191,205,133,111,178,102,133,86,44,37,38,39,47,51,13,15,56,69,125,125,73,100
15,142,144,138,99,12,44,82,73,74,31,31,31,28,9,1,12,4,20,10,42,12,47,42,40
16,22,6,2,3,4,1,50,132,81,57,21,42,39,32,23,16,1,2,3,7,4,3,45,43
17,11,5,0,1,9,13,16,46,17,3,4,2,4,6,5,4,54,130,106,119,42,3,5,17
18,7,3,3,8,20,35,64,155,53,78,89,67,36,1,33,1,2,1,9,32,0,17,6,36
19,23,48,59,69,63,138,144,122,25,14,18,15,10,48,65,49,31,64,62,70,47,57,27,33
20,22,14,5,0,6,75,113,53,26,35,43,62,24,1,25,4,41,80,21,13,32,22,31,36
21,31,4,11,35,50,40,87,79,62,80,70,68,48,25,40,4,4,21,23,16,18,23,18,31
22,92,148,78,8,13,25,0,-1,-1,-1,-1,-1,1,3,70,0,5,20,24,10,30,19,58,69
23,58,57,24,31,56,57,96,94,15,7,33,5,0,0,0,0,0,47,10,9,7,17,27,44
24,36,36,46,39,43,47,96,118,31,87,59,23,1,2,12,2,21,4,2,14,1,0,1,1
25,3,1,2,6,8,13,10,12,9,10,65,67,17,2,11,33,46,73,0,0,0,3,1,1
26,1,0,2,3,9,2,5,3,0,0,1,0,26,0,1,1,0,0,2,1,0,0,0,0
27,6,0,3,1,27,65,40,0,78,27,5,2,0,42,0,0,35,41,5,0,0,0,0,10
28,13,65,20,56,92,182,11,0,1,1,0,1,0,0,1,0,0,0,0,0,1,10,1,38
29,27,12,0,7,38,12,3,9,1,2,2,2,0,12,1,2,0,0,5,13,0,1,35,18
30,28,27,63,65,122,173,103,63,17,71,30,39,16,29,56,60,36,50,69,32,149,195,152,150
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
