feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,12,15,11,27,13,10,14,13,13,23,17,24,13,15,10,8,8,4,7,9,10,11,12,16,""
02,17,17,32,30,44,24,15,17,18,27,24,25,18,15,7,11,10,6,7,13,14,12,12,13,""
03,45,22,32,25,24,28,22,18,23,21,20,29,22,14,6,15,15,11,14,16,15,17,9,8,""
04,6,18,25,25,30,29,16,15,15,22,23,16,21,14,9,6,6,6,11,10,9,14,11,10,""
05,8,14,24,21,27,20,15,15,16,19,12,10,12,9,12,2,26,9,5,6,10,11,14,17,""
06,10,19,17,19,27,23,21,20,15,13,21,20,17,24,13,10,10,5,17,6,13,9,11,12,""
07,11,27,20,22,16,22,11,13,20,14,20,19,28,17,11,12,5,4,9,7,7,12,17,10,""
08,14,15,22,14,14,14,15,12,9,15,24,20,24,12,10,5,3,5,10,12,6,18,7,9,""
09,11,17,9,17,14,16,14,18,11,10,18,25,13,15,19,10,7,10,4,11,14,13,8,12,""
10,21,16,17,21,19,31,14,15,19,19,27,21,16,15,13,7,7,4,12,5,23,8,14,10,""
11,19,16,16,19,23,22,12,20,10,17,20,17,21,24,11,7,2,10,7,6,10,8,8,11,""
12,14,20,18,22,25,20,19,16,12,21,20,23,29,15,14,7,9,13,12,11,14,14,9,9,""
13,19,21,26,34,25,19,14,20,17,15,23,17,31,13,11,6,8,8,7,10,13,10,9,17,""
14,11,22,21,35,29,14,16,11,14,17,24,20,15,14,11,14,8,9,6,9,14,9,12,17,""
15,11,19,24,13,30,19,22,20,23,25,29,22,13,17,13,10,10,3,10,10,13,12,15,11,""
16,19,16,14,23,24,21,25,22,28,22,25,22,15,17,9,8,4,8,8,10,13,6,7,6,""
17,12,9,16,16,15,17,17,12,11,9,22,23,23,17,12,8,4,7,8,10,8,7,7,10,""
18,13,17,22,21,15,20,9,24,15,22,22,23,22,17,24,15,19,2,13,7,10,9,10,11,""
19,15,18,20,13,21,23,16,13,17,13,14,16,18,14,12,12,8,8,4,7,12,8,22,9,""
20,11,10,17,23,23,14,13,20,17,15,11,16,12,20,14,12,7,9,6,8,4,8,10,13,""
21,11,19,19,19,17,13,10,8,11,8,11,15,12,11,8,10,10,12,5,11,7,9,12,7,""
22,16,17,21,20,28,18,12,16,16,14,16,19,17,17,16,11,9,10,11,8,14,7,12,10,""
23,9,16,22,22,26,14,14,18,16,25,22,30,21,13,14,12,8,11,10,5,11,9,8,6,""
24,17,23,29,22,31,20,25,25,18,12,20,14,17,22,19,13,9,9,11,5,7,7,11,11,""
25,15,15,22,18,18,26,22,18,8,21,20,20,27,17,21,14,10,6,3,36,11,9,13,6,""
26,17,20,21,25,21,18,16,15,19,21,25,19,21,15,18,16,11,3,9,6,8,10,11,12,""
27,17,24,25,20,27,28,14,18,14,25,17,21,20,15,17,8,12,13,9,17,7,21,8,14,""
28,20,14,32,32,21,19,16,16,20,18,22,18,21,21,16,5,8,4,8,10,8,14,6,14,""
29,17,19,28,19,25,29,13,13,19,14,21,16,25,20,11,10,13,10,9,13,6,4,10,8,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
