feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,11,5,3,8,3,2,2,3,-1,2,3,1,4,2,5,4,4,8,3,7,4,9,8,""
02,5,9,4,5,4,2,2,1,2,-1,1,4,2,3,-1,5,8,-1,6,2,3,2,5,9,""
03,9,1,6,4,7,2,4,3,1,2,-1,-1,4,-1,3,-1,6,3,2,5,5,5,8,6,""
04,7,6,5,3,4,2,3,1,-1,1,1,2,2,2,3,7,1,8,2,5,5,5,11,9,""
05,5,2,5,3,2,1,-1,2,3,1,1,1,1,6,3,4,4,5,6,6,6,8,9,11,""
06,-1,8,2,-1,1,2,-1,1,-1,-1,2,1,3,1,3,4,5,2,5,6,8,3,9,8,""
07,10,8,5,1,2,1,2,-1,-1,-1,-1,1,8,3,5,5,4,5,4,9,3,4,6,7,""
08,5,5,5,3,6,1,2,1,3,-1,2,2,4,3,2,8,4,4,4,5,6,3,4,7,""
09,11,7,5,1,5,1,-1,-1,2,-1,2,8,2,3,2,2,2,4,2,5,5,4,7,8,""
10,4,1,3,2,1,1,1,1,-1,2,2,4,3,6,6,7,5,11,6,6,14,7,6,13,""
11,10,6,4,-1,6,1,-1,3,4,1,1,3,5,5,4,7,10,5,11,9,6,9,10,13,""
12,6,12,6,7,3,2,1,-1,2,1,2,3,2,4,3,1,7,11,6,16,14,6,13,11,""
13,22,18,11,5,7,2,-1,6,1,3,-1,1,5,6,5,8,4,8,8,5,6,3,9,6,""
14,5,5,9,5,2,3,1,1,1,1,-1,1,2,3,6,3,6,3,4,7,3,7,4,5,""
15,6,8,4,7,4,3,2,1,1,-1,1,2,6,3,2,5,2,5,7,5,3,4,3,5,""
16,7,2,2,7,3,1,-1,-1,4,2,4,-1,4,5,6,6,4,5,-1,3,2,6,8,8,""
17,5,2,1,3,2,1,2,1,1,1,3,1,6,6,4,3,6,2,8,7,6,7,8,3,""
18,12,2,3,5,4,-1,1,1,-1,-1,-1,4,6,10,6,5,4,4,6,5,4,10,9,9,""
19,5,10,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,""
22,-1,-1,-1,-1,-1,4,2,1,3,2,4,6,3,6,6,4,6,8,9,12,8,16,18,13,""
23,11,8,6,5,8,3,2,2,4,2,2,3,11,11,5,6,6,6,9,10,10,5,18,20,""
24,16,12,11,7,1,3,1,1,1,1,1,6,4,9,2,7,6,9,5,7,10,9,14,16,""
25,13,10,6,7,3,1,6,5,5,-1,2,5,5,5,8,4,7,4,11,3,3,6,6,11,""
26,15,9,5,1,5,3,1,2,2,2,2,1,6,7,3,12,2,12,8,14,9,9,13,14,""
27,6,6,3,4,1,2,-1,3,2,1,1,4,-1,2,9,7,3,6,10,3,10,10,12,12,""
28,11,4,7,2,2,1,3,2,1,2,3,1,7,9,2,3,5,6,10,9,3,6,3,8,""
29,3,5,4,4,3,6,5,3,2,-1,-1,1,1,4,1,4,3,2,1,1,1,10,11,0,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]g$zh`}fIb,"a'k`nefkl'gl'cy"
