feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,291,136,178,251,150,173,140,133,123,106,143,167,220,254,241,199,145,197,336,117,187,247,296,387,""
02,255,185,317,275,309,217,240,205,194,172,161,187,148,262,259,280,216,152,180,190,117,142,111,175,""
03,213,226,198,272,182,199,196,175,130,144,145,166,172,209,223,178,169,214,153,116,121,169,241,180,""
04,159,219,230,171,251,158,161,133,148,177,253,235,223,281,259,223,204,198,223,136,122,138,181,195,""
05,160,196,274,157,215,201,191,172,112,141,156,216,216,222,214,281,221,262,238,191,200,142,247,72,""
06,125,223,215,206,151,175,168,221,198,137,175,195,213,216,281,409,180,175,224,123,165,118,194,171,""
07,95,233,181,218,220,310,269,226,152,186,180,243,206,265,290,241,182,159,210,140,211,135,156,145,""
08,177,174,186,145,171,130,169,170,237,179,162,163,193,221,207,207,134,171,202,106,117,207,139,118,""
09,162,182,155,201,123,145,192,123,105,132,182,178,172,194,164,165,150,159,113,78,91,109,101,114,""
10,133,160,143,118,122,148,121,133,106,130,136,160,158,200,214,178,155,127,143,85,120,137,99,93,""
11,58,90,164,132,122,159,146,136,108,149,154,142,169,185,241,267,188,98,173,142,127,133,116,70,""
12,96,105,173,169,187,155,133,138,114,146,185,175,188,263,184,140,175,204,92,111,87,127,93,78,""
13,77,81,148,124,95,140,139,135,112,105,144,156,134,108,135,155,108,150,191,108,72,132,117,210,""
14,133,121,120,153,165,157,157,146,127,119,142,170,165,223,209,238,193,201,249,147,233,152,112,199,""
15,120,230,205,221,146,221,128,142,102,106,133,153,212,127,259,209,242,240,234,219,157,125,175,124,""
16,194,220,228,227,163,212,187,174,163,132,185,195,247,209,236,148,240,146,169,154,180,132,136,186,""
17,135,103,193,164,181,169,177,157,117,133,187,153,184,207,204,176,180,193,169,146,124,209,114,155,""
18,127,149,173,102,104,146,170,125,99,111,127,182,180,259,134,166,144,158,200,150,126,122,78,76,""
19,122,115,152,133,147,154,131,104,108,127,115,127,129,157,164,143,95,120,106,-1,-1,-1,-1,-1,""
20,-1,-1,-1,45,190,167,154,134,148,156,165,220,193,240,282,268,185,159,152,184,181,158,165,177,""
21,294,276,329,299,239,244,289,231,249,182,318,326,300,335,373,327,375,298,340,224,242,277,243,240,""
22,250,265,297,251,266,312,302,214,181,205,189,295,247,398,260,279,274,276,297,173,175,232,214,180,""
23,265,278,224,208,269,229,251,282,167,150,261,285,298,322,336,327,283,206,188,271,221,210,155,195,""
24,198,283,244,232,254,223,222,199,204,178,211,190,332,236,251,214,268,223,245,292,300,269,223,250,""
25,336,362,325,297,332,320,291,289,261,287,347,315,322,363,360,244,438,318,335,311,326,314,344,300,""
26,300,348,239,338,320,293,299,293,252,250,304,209,315,274,280,294,273,278,252,194,252,239,207,206,""
27,263,234,320,334,274,303,315,282,277,230,258,281,325,276,216,217,240,170,311,238,154,161,177,238,""
28,216,275,336,226,228,254,231,287,225,185,220,247,272,308,278,344,225,216,235,200,219,266,273,215,""
29,259,258,287,301,278,235,272,252,245,204,233,284,326,338,298,332,187,175,10,221,175,314,167,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
