feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,9,8,13,9,12,7,11,16,10,9,6,2,8,4,4,4,1,4,2,4,6,3,7,9,""
02,10,7,12,12,8,12,8,5,12,-1,-1,-1,-1,-1,-1,-1,4,4,7,5,7,13,5,16,""
03,27,33,27,22,16,27,23,20,13,19,13,14,12,15,10,11,5,7,5,10,7,12,13,16,""
04,24,27,27,26,24,28,15,16,14,15,14,11,10,13,10,9,8,8,14,9,10,10,15,17,""
05,15,22,26,24,26,18,22,15,17,14,11,17,10,13,12,10,12,8,6,6,13,13,5,23,""
06,19,21,24,25,25,18,18,13,9,17,17,19,13,13,8,12,9,5,11,9,5,6,10,16,""
07,16,27,21,18,37,15,23,14,15,12,18,13,16,8,8,5,7,5,6,6,6,10,12,16,""
08,12,15,26,27,20,20,20,13,14,15,18,18,17,9,6,11,3,6,7,8,6,12,12,16,""
09,23,33,26,22,26,14,12,15,15,14,22,15,14,24,8,10,6,7,6,4,9,10,17,17,""
10,21,24,21,32,13,15,20,11,7,13,15,19,15,20,13,7,8,0,4,4,14,9,11,14,""
11,12,19,19,20,12,16,13,10,7,11,10,10,14,12,6,12,8,5,7,5,6,6,8,16,""
12,11,20,27,18,11,13,16,13,8,12,10,10,14,12,10,11,9,8,6,5,11,8,9,19,""
13,13,13,14,16,18,13,11,11,14,11,16,14,10,12,7,5,6,7,1,4,8,7,10,10,""
14,16,22,19,16,15,18,11,14,12,6,11,17,8,9,8,6,3,7,3,6,6,11,9,7,""
15,11,14,20,17,21,16,13,10,11,17,13,10,8,7,6,11,3,5,7,6,10,8,8,9,""
16,9,10,21,19,16,17,16,11,16,15,13,17,4,5,10,5,5,8,9,6,9,5,6,14,""
17,13,9,12,13,11,14,9,10,8,10,8,6,14,10,4,2,4,2,2,12,8,7,12,13,""
18,19,23,25,27,15,26,15,14,10,12,9,18,7,11,5,8,3,2,5,2,5,5,4,9,""
19,10,13,16,12,19,11,17,5,6,8,8,7,6,6,6,9,10,6,1,5,7,6,10,9,""
20,11,8,18,19,14,18,12,4,11,10,10,11,7,5,6,1,2,5,6,6,10,7,8,13,""
21,7,12,9,21,14,4,7,4,9,12,6,8,8,9,3,6,5,1,2,4,4,5,18,14,""
22,14,21,32,17,20,22,10,8,5,7,7,8,7,13,8,8,4,2,2,2,7,4,9,6,""
23,4,9,9,12,9,7,14,10,9,8,8,13,15,7,6,8,4,4,5,7,5,9,14,12,""
24,6,13,13,12,12,11,9,4,8,12,9,5,9,8,10,5,2,4,6,3,11,8,10,15,""
25,14,14,19,15,22,14,13,8,9,12,12,12,8,11,9,7,9,5,2,3,8,9,9,7,""
26,19,21,18,13,13,9,12,13,13,11,9,12,9,4,9,4,6,8,2,2,6,12,7,6,""
27,11,12,20,20,12,11,7,13,13,19,12,8,4,4,8,1,5,2,3,4,6,10,11,7,""
28,17,19,15,16,13,13,13,15,9,4,7,11,12,9,5,5,6,1,3,6,5,10,4,15,""
29,12,11,13,14,14,15,18,15,10,5,8,10,11,15,10,7,2,10,4,8,4,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
