feb,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,34,25,22,23,27,41,35,32,37,40,53,31,32,38,28,14,25,25,20,28,37,38,35,49,""
02,52,42,59,48,55,56,58,48,49,52,54,61,58,50,38,24,32,23,23,39,31,35,44,50,""
03,56,49,52,29,36,45,37,41,55,55,52,57,52,43,41,31,23,29,26,40,31,28,50,51,""
04,55,76,63,44,51,58,55,57,44,62,46,41,51,27,22,17,33,25,32,30,37,43,46,47,""
05,51,49,53,51,43,43,60,47,39,64,56,59,49,47,40,37,32,30,29,41,30,50,34,53,""
06,44,44,46,41,47,49,50,31,51,47,57,64,55,44,44,39,39,36,33,43,38,35,55,54,""
07,60,58,38,58,55,55,54,31,51,47,52,56,45,34,53,31,24,32,32,39,25,36,53,40,""
08,61,52,49,48,52,57,36,43,35,55,41,48,40,50,35,28,27,24,27,31,39,18,29,28,""
09,35,50,46,43,36,34,32,43,31,34,58,51,35,47,41,25,20,22,31,29,39,32,30,34,""
10,44,20,17,16,21,24,20,23,19,15,26,32,40,46,47,38,20,30,29,28,34,39,52,61,""
11,49,33,29,21,30,26,29,30,39,44,44,51,37,38,24,34,28,17,25,34,37,27,33,40,""
12,48,46,43,36,46,36,51,45,36,41,46,55,37,29,24,19,23,21,20,23,18,35,38,34,""
13,39,46,27,29,31,27,31,36,46,42,42,43,35,35,25,24,15,26,23,29,26,35,40,49,""
14,48,44,46,30,25,31,28,32,36,41,39,38,36,42,26,28,26,28,11,8,8,13,15,10,""
15,22,20,32,33,40,34,41,34,36,50,45,30,42,49,24,26,35,25,26,33,28,35,44,47,""
16,63,42,57,54,37,49,49,47,50,54,39,54,41,32,36,24,31,16,27,26,35,24,54,51,""
17,37,38,46,37,31,29,38,30,31,42,31,27,24,28,30,16,25,25,27,21,23,31,30,47,""
18,36,51,42,47,32,19,31,26,25,27,19,23,27,26,30,21,23,28,22,9,17,19,15,17,""
19,18,9,21,16,20,17,19,17,21,16,14,20,23,23,28,25,15,27,19,24,21,18,39,48,""
20,40,29,47,43,40,31,28,29,47,43,46,37,37,27,26,18,35,14,20,20,19,18,19,22,""
21,22,27,30,33,22,35,29,44,61,42,41,42,55,22,26,17,17,26,14,20,25,23,30,19,""
22,24,28,24,28,24,25,23,39,44,51,37,34,23,21,26,19,27,29,20,32,32,27,34,35,""
23,47,43,41,40,41,36,48,44,39,37,52,32,22,23,11,7,8,8,15,15,22,22,28,55,""
24,55,46,55,45,38,39,41,30,30,59,63,38,44,35,25,26,20,12,13,17,25,20,34,58,""
25,45,60,52,49,45,49,50,49,39,45,50,65,32,38,36,20,24,21,22,24,32,24,47,46,""
26,33,48,38,49,52,36,41,28,39,64,62,56,38,30,31,20,18,16,15,30,34,36,42,43,""
27,52,43,47,32,35,43,37,48,48,43,49,39,40,32,31,27,29,19,21,23,20,32,27,43,""
28,43,35,54,49,42,41,40,48,54,44,47,51,38,48,20,23,16,25,16,28,27,30,38,29,""
29,55,39,41,43,22,28,48,53,35,25,21,21,15,20,17,14,7,11,10,14,16,28,38,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
