sep,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,-1,-1,-1,-1,-1,-1,-1,-1,61,61,65,103,87,75,58,63,69,75,56,64,52,66,57,70
02,88,88,97,85,85,95,106,85,77,71,67,78,74,67,73,49,71,59,64,65,55,67,57,75
03,72,87,90,65,75,99,95,71,71,75,61,70,62,64,53,66,58,56,54,63,63,74,65,64
04,75,75,58,85,74,91,85,78,63,69,64,64,55,71,66,65,53,73,48,59,57,67,59,61
05,71,68,85,91,102,116,82,93,60,61,66,58,63,65,-1,-1,43,52,55,68,68,53,54,59
06,76,75,75,76,84,81,96,77,74,58,61,60,58,61,54,56,63,46,54,47,61,58,41,67
07,51,66,62,74,81,100,93,81,65,56,56,57,74,66,64,58,62,54,67,59,53,62,56,63
08,78,89,93,78,73,81,92,75,70,55,76,77,71,65,57,47,47,65,57,45,62,59,-1,73
09,75,73,73,77,76,102,78,62,72,58,58,67,78,67,57,59,52,41,59,42,57,52,46,58
10,53,61,60,73,74,86,79,73,60,50,51,52,54,53,61,47,53,53,44,40,47,61,52,60
11,77,84,78,61,68,82,89,77,-1,8,69,49,69,63,56,36,62,42,56,46,42,56,51,59
12,82,65,83,59,81,94,78,62,58,56,45,73,60,55,62,39,47,42,39,47,54,52,46,52
13,68,58,53,61,67,85,74,72,61,63,50,79,78,59,62,44,44,45,39,50,35,48,60,66
14,73,64,65,68,80,87,82,74,58,50,63,54,68,74,55,74,38,40,50,51,68,39,46,50
15,65,80,68,64,72,73,68,62,62,34,37,40,70,52,55,48,43,51,50,44,42,40,39,58
16,58,66,67,59,61,81,88,50,66,56,56,53,43,38,57,46,49,39,37,47,63,48,53,65
17,92,86,88,83,85,105,84,61,-1,65,77,53,62,73,69,61,51,49,42,40,38,48,40,47
18,62,59,79,61,89,90,83,73,71,79,69,65,52,41,45,48,42,50,49,38,51,60,53,39
19,45,71,58,67,49,73,80,89,46,55,39,42,49,41,45,49,41,28,32,51,49,38,35,43
20,64,67,68,60,56,84,68,81,62,67,51,61,39,43,55,51,35,40,50,55,46,49,42,56
21,55,54,57,59,89,69,86,63,67,50,66,69,60,50,58,59,53,41,41,51,37,49,50,45
22,66,78,67,73,58,78,65,65,56,57,56,66,72,56,48,58,67,57,58,59,65,55,47,55
23,64,79,64,69,62,70,64,-1,-1,-1,-1,35,74,61,63,64,53,48,47,64,52,56,42,55
24,94,88,63,63,83,81,87,76,67,67,58,78,85,72,70,71,49,54,63,80,60,53,45,69
25,78,75,65,80,88,96,85,90,77,75,68,64,53,71,61,69,59,51,49,48,59,52,46,51
26,63,62,51,58,67,74,73,88,83,69,86,83,83,78,65,57,72,58,53,66,-1,-1,-1,55
27,76,75,80,77,69,81,84,69,82,64,54,83,67,54,66,60,62,53,48,48,-1,52,53,57
28,68,77,56,63,88,87,98,92,67,75,73,67,66,62,57,58,45,51,50,63,50,55,45,43
29,53,86,64,68,67,79,90,84,63,95,69,90,79,61,51,54,56,65,50,41,46,54,69,48
30,69,72,80,78,76,72,95,79,79,66,69,70,74,57,51,47,42,65,47,47,42,45,46,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
[E]hgmpI}lel`z`fg'o0'jf',b
