nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,44,73,67,67,68,54,69,64,50,63,54,49,55,33,34,33,25,28,15,20,22,41,31,27,""
02,62,69,67,64,69,59,67,82,63,62,53,48,33,39,32,23,20,17,11,21,38,53,33,46,""
03,55,70,63,57,58,52,61,65,70,54,66,43,49,48,46,33,33,25,15,33,26,31,41,34,""
04,74,57,73,59,62,65,51,65,58,71,59,55,49,43,39,27,13,14,17,25,21,29,33,38,""
05,48,61,56,53,60,50,60,75,52,48,41,40,46,39,40,38,28,16,17,26,41,41,43,41,""
06,64,55,62,67,60,50,55,65,58,75,56,48,48,42,45,31,25,21,19,13,48,40,32,22,""
07,42,60,62,58,66,64,60,68,56,58,26,22,15,16,28,18,12,19,19,22,28,26,27,38,""
08,35,46,61,71,70,61,72,58,59,38,35,27,39,55,33,49,26,27,20,23,41,43,24,35,""
09,62,70,60,76,44,58,44,40,38,49,36,37,39,39,38,26,22,30,24,30,38,42,44,40,""
10,62,66,49,59,69,70,56,75,58,65,58,63,40,41,47,28,22,18,23,43,28,33,58,63,""
11,70,70,64,68,57,55,55,61,41,33,27,33,36,28,31,23,17,24,24,39,37,49,36,45,""
12,52,62,61,60,54,57,41,37,48,46,40,33,46,37,37,38,27,22,23,30,36,45,46,59,""
13,51,51,63,56,45,46,58,48,60,48,54,58,54,40,46,42,25,26,33,31,32,39,40,47,""
14,50,60,55,47,62,61,66,75,44,26,36,35,47,57,38,34,26,21,25,16,25,46,44,39,""
15,48,59,64,71,62,82,59,63,77,43,29,22,37,41,29,38,21,32,18,30,26,26,42,48,""
16,60,65,61,64,62,66,57,57,70,68,60,62,39,42,40,43,27,24,30,31,35,54,50,47,""
17,59,52,54,66,65,62,64,58,61,72,66,50,48,50,34,24,28,21,33,29,30,39,46,45,""
18,68,71,67,71,85,62,49,63,58,75,70,58,58,32,42,26,27,23,14,27,37,50,41,41,""
19,56,53,59,62,61,50,60,64,74,45,49,40,43,41,32,24,30,26,18,28,35,37,41,28,""
20,59,44,54,48,54,52,50,32,44,40,27,48,27,23,19,26,28,21,20,28,29,34,36,30,""
21,37,55,69,62,55,54,43,51,60,40,31,43,31,29,35,27,27,24,28,31,36,42,49,35,""
22,57,59,61,63,63,71,51,41,61,42,31,25,32,36,45,29,21,33,15,22,29,43,46,51,""
23,78,72,76,78,73,79,51,44,40,42,37,47,49,40,27,36,27,17,20,21,36,44,39,46,""
24,49,54,55,55,50,56,49,49,65,73,53,40,40,48,32,33,25,15,16,21,38,35,43,46,""
25,59,65,66,50,77,61,57,54,66,61,47,36,31,29,31,28,25,18,19,18,28,35,42,59,""
26,54,57,62,63,65,51,48,77,50,46,48,42,38,39,34,40,27,20,22,15,23,45,58,49,""
27,65,63,52,69,55,66,52,60,71,60,67,62,54,40,36,28,18,21,16,34,42,41,60,65,""
28,55,65,71,74,67,76,71,50,55,50,61,55,53,46,43,29,30,31,33,26,30,33,40,44,""
29,58,65,64,54,70,63,70,68,55,47,34,36,30,37,40,32,27,31,34,30,34,38,37,41,""
30,54,64,65,60,59,50,46,42,46,65,56,42,41,31,30,21,20,22,22,32,43,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
