nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,226,217,251,254,236,217,221,213,198,183,178,191,176,161,95,131,87,76,81,87,134,138,92,239,""
02,210,224,298,228,251,221,216,188,225,243,159,141,106,92,102,90,62,75,86,80,94,109,90,127,""
03,247,195,146,148,119,141,121,170,141,115,109,114,88,104,113,82,78,-1,-1,110,137,122,75,129,""
04,165,140,165,141,142,127,143,129,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107,103,57,55,""
05,167,158,153,147,131,126,120,114,147,76,45,49,126,109,33,39,65,51,65,71,81,100,69,109,""
06,124,112,97,125,122,96,92,114,128,64,113,123,59,47,37,66,66,55,35,35,63,52,50,55,""
07,133,135,136,132,127,119,147,141,138,89,57,94,99,106,81,70,43,67,57,74,79,45,57,115,""
08,137,145,131,116,112,122,156,132,125,143,63,59,95,118,63,50,68,22,55,78,82,56,104,59,""
09,123,123,115,136,116,103,107,104,112,86,89,94,75,68,90,72,67,60,73,89,96,84,66,71,""
10,102,136,137,134,115,97,110,128,141,84,59,76,71,103,36,76,60,62,64,101,120,98,54,123,""
11,134,137,131,120,132,103,119,111,132,134,125,87,49,65,80,85,77,54,58,103,99,85,65,114,""
12,141,130,117,126,102,126,105,85,75,94,79,50,60,60,45,47,56,59,48,74,83,58,60,113,""
13,101,133,127,139,122,109,120,93,72,128,91,75,70,59,49,60,36,44,63,63,93,104,82,88,""
14,126,138,124,-1,-1,-1,-1,54,124,133,82,125,87,71,59,67,72,58,76,78,126,138,165,106,""
15,151,183,193,181,187,152,193,206,133,133,133,130,138,74,83,33,70,62,111,133,111,97,96,130,""
16,177,256,273,261,251,228,205,235,224,194,225,212,166,110,88,91,138,103,112,136,134,78,123,274,""
17,325,329,318,283,298,298,275,-1,298,212,234,238,135,133,68,107,89,93,85,146,207,157,152,231,""
18,305,274,243,272,266,247,229,236,251,232,283,203,165,121,105,77,76,77,80,109,173,106,228,179,""
19,259,250,265,261,232,214,226,-1,199,207,198,141,109,144,110,152,125,93,101,115,173,165,169,173,""
20,254,305,265,261,278,206,221,187,260,181,256,234,214,173,131,195,129,61,98,107,95,163,122,99,""
21,176,245,239,259,196,223,199,159,216,177,195,210,205,174,128,105,95,92,100,146,195,159,111,88,""
22,142,241,252,286,247,242,282,31,247,189,145,289,280,185,114,89,68,55,113,82,137,119,163,188,""
23,205,236,216,242,202,177,196,227,170,143,115,195,188,193,145,125,117,92,94,25,147,122,97,169,""
24,205,253,285,274,244,238,195,181,209,222,219,164,105,66,74,123,68,102,114,135,138,139,149,160,""
25,234,256,262,263,268,207,240,225,199,207,182,191,182,137,140,134,92,108,119,118,145,105,90,175,""
26,211,242,242,251,275,253,225,173,178,163,179,121,170,111,69,105,107,87,118,101,163,138,-1,154,""
27,229,249,256,279,255,203,213,210,227,240,217,212,142,126,166,132,104,88,86,152,151,136,151,195,""
28,214,267,257,297,292,254,237,225,258,250,217,160,135,115,87,77,79,104,96,87,99,118,120,95,""
29,229,221,244,285,244,247,242,224,161,164,214,212,224,158,120,98,91,85,88,111,157,135,136,193,""
30,264,268,260,274,267,210,258,209,246,230,207,207,193,180,172,137,95,96,96,112,156,157,158,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
