nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,22,28,24,20,26,25,10,20,93,47,9,6,12,13,12,22,28,23,24,32,""
02,30,9,0,0,15,31,39,26,23,31,11,12,10,1,9,5,5,6,15,17,8,13,18,-1,""
03,23,1,0,0,4,18,14,15,16,8,11,5,5,9,10,17,11,20,22,14,29,34,34,41,""
04,25,0,0,0,24,31,16,18,25,18,15,21,21,18,14,27,4,15,16,20,24,38,46,37,""
05,39,2,0,0,26,35,22,31,28,48,28,26,16,23,7,11,4,23,17,21,30,33,44,25,""
06,0,0,0,0,24,39,40,29,20,21,20,17,14,20,12,12,14,11,14,12,30,40,50,43,""
07,37,4,0,0,22,35,27,33,54,25,26,33,17,4,10,10,10,21,18,25,49,42,43,34,""
08,24,0,0,0,18,58,47,45,32,51,33,27,40,17,16,16,12,18,14,21,44,35,-1,-1,""
09,17,32,19,22,19,25,29,14,17,5,12,14,17,30,40,39,27,-1,-1,-1,-1,-1,-1,-1,""
10,40,9,0,2,30,39,39,17,29,24,27,40,17,15,20,12,16,17,17,25,30,33,39,42,""
11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
12,24,17,0,0,43,28,42,27,31,22,34,28,17,24,13,1,7,12,17,12,18,26,14,27,""
13,19,0,0,0,48,28,32,14,35,34,42,14,33,6,16,8,12,8,16,18,16,36,34,48,""
14,27,3,0,0,29,28,33,18,32,22,35,27,23,18,9,8,11,8,10,14,26,29,21,43,""
15,46,9,0,0,16,48,46,18,56,28,37,20,20,15,17,26,20,14,15,16,31,35,32,-1,""
16,35,0,0,0,47,35,52,92,43,84,62,49,29,48,18,20,17,18,41,25,49,47,59,40,""
17,63,30,0,1,75,96,109,91,64,96,68,37,22,35,23,17,21,38,36,15,44,64,51,60,""
18,59,38,0,0,64,87,115,48,108,44,44,81,49,82,26,23,18,32,19,31,32,44,58,56,""
19,52,56,0,0,59,63,92,20,31,45,36,39,26,28,32,18,15,30,23,20,22,34,37,51,""
20,38,25,1,0,50,70,37,36,45,27,26,31,32,21,14,17,21,28,22,27,26,46,50,41,""
21,46,24,0,0,29,60,36,27,37,35,33,65,31,24,23,7,14,22,23,39,43,41,37,1,""
22,21,20,1,0,23,42,32,32,16,4,30,17,21,18,12,12,13,11,19,33,28,52,35,31,""
23,42,43,0,0,47,45,100,101,38,31,25,41,11,15,15,17,7,11,14,14,40,36,30,41,""
24,38,19,0,2,45,39,54,31,35,31,13,31,27,24,19,4,18,18,19,16,26,31,49,46,""
25,62,36,1,3,49,41,40,41,28,46,53,106,19,29,8,6,9,16,14,27,16,26,29,36,""
26,41,39,0,0,32,36,29,41,30,29,35,16,19,21,12,7,11,9,11,23,29,35,30,23,""
27,31,31,0,0,17,36,30,40,30,25,17,25,18,24,25,13,8,19,11,15,14,32,25,26,""
28,32,15,0,0,18,35,37,20,25,19,33,45,214,24,24,16,17,6,14,30,29,42,47,62,""
29,67,42,0,0,26,52,58,22,33,23,43,29,38,25,16,21,15,15,12,20,32,33,46,48,""
30,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
