aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,5,11,8,1,8,10,15,10,14,17,14,2,11,10,10,10,13,4,9,6,5,3,12,14,""
02,7,5,7,5,2,2,7,8,10,4,4,8,7,7,6,3,5,2,4,3,2,7,6,10,""
03,10,8,11,15,18,13,9,6,6,8,9,8,8,11,7,8,9,6,4,6,4,4,10,10,""
04,17,11,12,6,8,4,12,3,11,13,25,20,14,19,13,15,12,9,6,5,9,12,17,74,""
05,44,18,19,11,31,77,31,14,18,13,18,11,9,14,11,30,36,10,4,11,6,8,17,21,""
06,8,33,11,20,18,25,54,17,17,10,9,12,11,15,16,13,6,3,5,8,10,8,18,20,""
07,21,30,21,14,43,61,43,15,26,45,13,11,16,10,13,8,6,4,11,5,7,10,6,23,""
08,31,21,11,17,19,35,35,20,26,15,18,16,14,12,8,16,10,10,9,7,4,5,20,19,""
09,16,12,19,18,15,10,11,15,15,18,13,15,10,10,19,12,10,13,62,5,5,15,16,12,""
10,15,13,20,21,13,13,18,28,22,16,10,20,10,3,15,11,18,9,13,6,14,13,11,15,""
11,65,50,19,59,46,35,9,22,22,18,14,11,15,14,11,17,3,4,6,12,4,9,15,21,""
12,19,21,24,14,17,53,26,26,24,25,24,28,15,9,5,20,19,7,13,19,22,21,20,26,""
13,26,29,22,12,18,34,43,17,14,7,11,12,14,11,9,10,13,10,10,22,77,35,5,2,""
14,3,3,11,80,38,7,19,23,9,9,8,5,8,5,5,9,1,3,4,5,4,5,11,32,""
15,8,17,10,7,4,5,8,6,8,7,9,9,7,5,2,11,4,6,5,3,7,6,11,28,""
16,10,12,11,8,5,23,7,3,6,4,9,13,3,11,11,2,4,3,2,9,4,2,10,5,""
17,17,4,6,8,7,24,37,6,5,3,3,6,7,3,7,8,11,8,5,4,4,5,5,10,""
18,8,10,13,5,13,10,11,3,8,11,6,3,9,4,3,10,3,2,6,1,6,2,17,8,""
19,6,10,9,7,10,26,13,7,7,8,6,13,12,9,3,1,5,5,1,4,5,3,5,8,""
20,6,9,12,7,11,19,8,7,8,9,1,6,8,7,13,9,0,2,8,11,9,5,5,12,""
21,10,9,9,8,13,23,15,12,6,11,2,3,3,5,4,4,2,1,4,5,3,1,8,7,""
22,6,6,9,8,10,6,9,10,4,7,4,7,6,2,21,30,8,6,6,7,5,8,34,17,""
23,5,6,3,9,10,6,7,11,7,5,14,2,6,7,13,5,5,2,3,4,3,6,1,7,""
24,11,7,4,9,5,12,13,11,4,11,8,8,5,8,9,2,1,4,3,3,9,30,9,5,""
25,6,68,8,4,5,9,6,3,4,2,6,11,4,7,6,3,1,0,26,13,45,6,44,17,""
26,13,6,13,10,6,12,4,5,8,8,8,10,6,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,10,6,5,7,6,7,5,5,4,4,4,7,10,""
28,12,8,12,8,13,13,7,12,8,8,3,7,6,10,10,5,2,4,5,4,3,2,13,3,""
29,3,7,7,5,15,4,6,5,5,6,11,9,3,13,13,11,5,6,8,12,7,4,6,12,""
30,13,39,24,10,16,12,7,5,13,17,5,7,1,4,8,12,2,3,7,10,11,5,7,12,""
31,11,44,73,11,59,62,52,42,3,6,5,4,3,4,12,9,15,5,10,3,1,13,23,0,""
