aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,48,47,35,34,40,18,22,24,26,16,18,12,14,12,14,15,11,18,14,16,20,35,49,""
02,38,44,47,33,32,29,17,24,16,16,23,16,5,12,12,15,8,19,12,10,17,21,24,33,""
03,29,31,34,32,25,25,16,18,19,12,16,12,15,12,8,8,9,17,15,18,16,20,33,44,""
04,45,46,39,47,32,31,32,25,23,21,20,13,16,16,19,12,9,20,15,14,18,21,28,29,""
05,42,49,36,41,41,36,30,25,20,20,19,15,15,15,10,17,11,11,11,17,10,17,20,41,""
06,39,31,31,43,26,23,25,19,21,23,22,20,11,10,12,12,17,19,20,10,25,19,34,30,""
07,37,32,36,31,38,29,19,24,26,24,17,19,23,12,20,14,17,23,16,18,17,21,27,32,""
08,35,39,32,32,34,34,31,27,23,25,24,22,17,19,17,19,16,12,11,13,15,19,29,42,""
09,29,35,36,32,31,33,24,20,25,15,23,20,14,20,10,14,22,18,15,20,21,39,37,38,""
10,35,33,29,32,25,33,26,28,18,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,26,37,""
11,36,43,42,34,45,29,38,25,40,36,23,27,18,33,18,21,16,15,20,33,31,24,35,52,""
12,54,64,71,52,52,43,42,45,51,44,41,34,25,22,27,23,26,29,24,20,38,32,32,47,""
13,46,59,62,60,43,36,42,41,34,25,31,31,19,36,21,22,19,20,19,14,21,22,32,37,""
14,41,43,46,38,43,27,38,33,34,24,31,23,25,13,16,15,17,14,19,19,14,23,37,39,""
15,44,40,52,34,39,36,26,38,32,20,34,22,15,22,12,20,23,12,10,10,19,23,24,29,""
16,33,42,34,35,26,27,35,22,21,20,19,21,16,17,23,15,14,14,16,10,15,20,30,33,""
17,28,34,43,24,24,29,17,36,30,16,13,15,10,14,14,11,12,9,15,13,26,24,23,24,""
18,29,30,25,33,28,31,25,25,14,16,10,24,14,15,11,14,11,10,8,18,17,16,20,26,""
19,20,29,28,21,36,20,22,18,17,17,-1,16,13,20,13,11,12,8,12,8,11,20,19,27,""
20,20,20,23,17,16,16,29,29,10,18,13,14,21,19,12,10,23,12,8,15,27,22,29,26,""
21,27,29,25,23,25,22,22,20,16,22,21,16,9,13,13,17,12,8,11,9,14,27,20,27,""
22,24,24,19,21,23,23,21,30,16,24,21,23,16,11,16,23,16,11,13,15,20,20,21,26,""
23,27,26,21,24,24,20,23,36,20,24,12,18,19,12,10,8,17,11,11,19,21,15,28,26,""
24,29,22,25,24,17,21,26,18,18,19,10,21,9,15,15,21,15,11,14,18,13,14,27,31,""
25,28,20,23,23,25,24,23,25,20,14,13,24,19,10,12,8,17,14,13,12,-1,-1,-1,-1,""
26,-1,-1,-1,-1,-1,-1,27,24,28,37,18,12,15,14,19,14,15,16,8,14,27,20,28,21,""
27,45,35,24,41,24,28,31,20,26,28,19,10,24,12,10,13,17,12,23,17,21,24,31,36,""
28,30,24,29,26,28,24,19,30,16,26,28,20,20,12,13,14,10,10,10,15,19,18,26,14,""
29,14,17,19,17,23,19,20,21,16,21,16,22,18,11,12,11,13,14,12,13,15,17,20,24,""
30,26,25,23,25,18,23,18,19,19,17,11,17,17,9,20,17,15,6,15,24,21,21,29,22,""
31,26,29,21,29,17,19,16,28,15,21,14,18,23,18,13,21,12,14,14,17,16,-1,-1,-1,""
