aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,58,64,74,73,82,64,59,61,55,36,48,38,34,35,41,29,35,30,22,25,27,37,37,46,""
02,61,61,86,73,94,47,57,57,41,49,35,47,41,38,33,55,24,22,24,25,66,36,39,57,""
03,67,67,91,91,86,92,80,72,81,51,54,52,62,47,40,34,38,28,24,80,39,37,42,41,""
04,48,58,76,65,74,67,78,71,43,40,57,40,32,43,38,40,84,37,33,34,50,36,45,44,""
05,46,72,66,82,88,137,87,98,69,57,63,50,59,45,39,40,40,42,35,43,46,46,44,51,""
06,57,64,89,93,100,77,85,80,74,68,56,62,67,63,46,90,46,42,37,52,51,47,35,44,""
07,87,86,77,93,89,75,95,92,80,61,62,61,63,48,57,45,37,41,49,54,45,34,48,58,""
08,73,72,102,97,99,104,101,104,62,58,75,65,69,61,53,46,36,39,32,79,47,60,44,74,""
09,64,75,72,81,111,90,65,103,78,52,81,81,57,55,55,58,43,43,34,39,62,51,56,64,""
10,75,71,84,90,99,114,101,115,85,87,70,92,77,69,56,29,35,27,22,25,27,55,59,65,""
11,68,86,83,96,97,103,130,102,106,65,87,95,77,56,64,52,49,49,50,53,64,54,76,98,""
12,84,97,124,119,156,161,152,183,161,125,142,159,149,114,99,131,104,71,44,59,68,87,60,102,""
13,112,117,139,169,147,162,150,137,146,116,98,90,82,73,64,71,70,55,54,37,48,38,45,58,""
14,79,72,90,78,95,127,74,88,104,74,77,77,54,58,54,58,50,33,38,49,43,43,21,31,""
15,60,60,74,74,80,72,99,70,61,61,56,43,40,41,42,60,49,50,33,48,30,41,50,70,""
16,58,64,74,73,76,57,67,83,39,49,63,60,36,41,56,42,46,44,34,42,33,41,25,23,""
17,27,56,60,58,68,81,71,57,52,47,42,43,25,43,34,36,54,56,38,40,51,37,37,22,""
18,33,64,55,61,94,111,118,60,62,40,55,50,51,59,52,62,65,52,50,73,42,61,39,45,""
19,67,76,67,92,72,63,64,40,39,51,39,49,58,51,43,27,35,28,23,37,39,48,68,77,""
20,57,67,81,81,86,92,70,72,71,51,54,52,62,47,40,34,38,28,24,33,39,37,39,41,""
21,57,64,79,93,100,77,85,80,64,68,56,62,67,63,46,60,46,42,37,52,51,37,35,34,""
22,70,72,76,77,78,80,54,46,39,51,39,49,58,51,43,27,35,28,23,37,39,41,66,65,""
23,75,83,92,86,81,69,57,51,40,28,42,41,26,48,40,38,30,22,21,27,25,43,40,63,""
24,81,55,72,88,67,80,74,94,63,50,50,68,55,54,36,51,42,38,40,37,30,43,76,63,""
25,92,96,102,97,87,101,73,54,57,39,43,51,44,34,39,21,24,30,35,33,56,52,42,39,""
26,54,58,59,63,67,64,77,56,41,50,48,55,49,38,49,36,34,28,30,36,44,24,25,42,""
27,42,54,50,59,58,52,49,49,83,78,83,74,69,84,53,62,71,63,60,58,70,58,53,59,""
28,72,76,76,72,84,89,93,98,81,61,59,73,69,63,78,51,68,14,26,57,20,82,54,59,""
29,59,79,77,78,88,72,64,43,41,42,46,89,36,20,29,37,31,24,26,79,43,24,26,27,""
30,34,38,45,45,47,94,74,72,50,30,39,53,25,67,54,57,20,11,38,49,61,26,78,110,""
31,68,61,68,73,74,63,57,62,68,28,13,18,24,44,27,52,28,28,31,64,40,23,48,4,""
[E]dh{}`gIn=o,"`'gl}"
