aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,10,8,11,8,21,32,47,76,113,121,101,75,39,25,33,23,24,9,3,5,8,3,3,1,""
02,0,2,2,4,21,43,66,71,60,89,80,60,38,73,43,29,23,22,15,15,7,2,4,5,""
03,3,6,5,8,26,56,63,47,52,58,54,62,49,45,38,34,22,14,8,7,9,3,9,5,""
04,3,6,13,40,100,33,50,43,49,66,59,38,80,57,11,-1,43,20,11,8,4,4,14,1,""
05,6,3,6,15,41,57,42,45,51,88,66,66,44,26,24,29,34,29,18,15,9,5,8,6,""
06,11,7,16,23,49,44,31,51,56,63,77,66,54,43,31,19,22,17,12,4,4,5,3,2,""
07,0,6,8,17,23,38,28,46,48,-1,70,63,57,43,43,40,38,17,10,5,12,10,3,4,""
08,5,3,7,3,12,36,34,45,49,72,67,42,53,59,46,48,43,9,13,10,9,6,8,4,""
09,9,10,8,20,26,60,48,51,51,57,92,79,57,65,59,51,21,14,12,17,11,5,5,4,""
10,1,3,3,7,17,23,26,25,46,69,87,81,73,63,55,45,29,23,21,14,7,1,0,2,""
11,3,3,3,7,14,32,38,44,54,84,84,93,105,97,81,58,54,31,20,20,8,4,5,0,""
12,0,3,5,10,15,28,51,66,96,111,152,121,130,116,122,92,92,72,39,27,10,7,9,8,""
13,15,14,7,15,27,30,47,36,70,99,93,93,105,90,72,61,53,31,28,11,16,15,6,10,""
14,5,8,5,9,31,30,24,30,51,55,75,66,59,48,47,57,48,21,11,14,4,1,3,0,""
15,2,6,4,26,35,44,36,46,62,59,63,56,51,57,34,30,20,11,17,4,4,3,2,0,""
16,2,0,3,19,21,37,3,45,57,57,49,32,38,38,25,33,32,16,9,10,9,1,2,2,""
17,1,2,8,9,13,33,61,-1,39,54,45,30,31,34,19,25,30,19,9,9,9,9,3,4,""
18,3,3,5,10,22,25,27,17,36,43,40,36,30,35,-1,-1,8,21,5,6,1,3,4,2,""
19,2,2,4,20,26,18,19,16,23,43,41,32,32,45,51,41,26,9,12,8,5,8,1,3,""
20,12,12,12,14,31,33,39,38,59,53,48,32,29,31,34,30,24,-1,13,11,9,4,9,1,""
21,7,4,8,13,25,21,15,21,29,52,50,36,33,14,19,26,20,10,1,10,13,2,2,4,""
22,4,5,4,14,16,38,43,33,36,55,49,34,13,24,18,42,19,15,15,5,3,3,0,3,""
23,-1,-1,-1,-1,-1,-1,14,5,39,43,46,24,36,44,32,26,34,22,11,13,9,10,4,3,""
24,3,4,7,14,18,20,16,18,25,54,29,34,29,26,23,50,28,25,13,14,11,4,6,7,""
25,12,7,3,14,24,22,35,38,41,66,56,57,44,35,45,38,27,23,11,9,7,6,6,3,""
26,4,5,4,5,19,20,34,28,34,62,61,23,21,37,27,30,20,12,10,7,7,5,7,7,""
27,6,10,11,11,24,28,26,22,35,39,32,32,20,38,46,36,46,24,22,11,12,18,11,10,""
28,10,10,13,12,15,21,17,18,24,39,40,24,18,33,44,41,39,19,15,13,7,14,9,7,""
29,9,9,15,14,22,34,32,33,34,36,24,23,15,27,26,25,40,13,10,11,15,5,7,3,""
30,8,3,15,13,19,28,20,25,32,27,31,25,30,30,22,35,17,17,18,11,14,13,4,11,""
31,5,2,4,11,22,19,21,19,31,35,29,28,24,19,16,26,14,7,13,8,12,8,5,-1,""
