aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,47,48,34,16,13,9,7,4,3,3,5,23,13,16,13,18,15,11,18,17,23,33,33,31,""
02,52,52,42,29,37,18,29,17,18,15,29,18,17,15,7,13,19,10,18,19,7,11,11,8,""
03,16,63,48,10,9,4,11,4,8,5,2,36,2,5,5,5,3,3,3,0,1,5,7,13,""
04,37,17,8,10,4,2,6,42,23,5,5,4,6,10,13,8,10,10,3,7,18,14,31,40,""
05,33,42,52,64,71,80,58,92,55,49,24,23,9,9,11,10,0,11,10,16,16,19,16,25,""
06,31,48,46,12,11,4,6,2,4,14,36,9,16,14,10,18,16,19,27,20,9,31,13,31,""
07,49,50,37,45,44,32,47,30,37,48,22,22,31,12,16,24,19,23,27,15,18,25,36,49,""
08,57,57,56,28,42,46,30,50,37,36,40,37,22,26,21,25,23,16,21,14,11,23,23,48,""
09,62,36,49,49,44,26,25,19,20,11,7,22,17,11,7,6,6,8,11,8,6,3,9,18,""
10,21,14,23,14,16,10,18,11,13,10,4,9,9,7,7,10,7,5,8,8,14,14,13,12,""
11,29,32,37,46,63,58,53,48,48,46,43,28,27,13,9,6,9,3,7,5,7,8,12,16,""
12,17,18,11,9,15,15,14,10,24,18,18,34,39,29,30,25,23,24,27,29,40,40,44,56,""
13,58,55,40,49,33,8,11,7,8,10,10,7,14,7,10,12,10,7,8,9,9,2,10,12,""
14,27,11,18,18,8,10,8,7,8,11,8,10,6,4,4,5,8,9,11,3,4,6,6,7,""
15,10,5,5,4,4,3,2,5,5,6,9,7,30,14,22,25,33,18,12,13,24,24,31,45,""
16,45,38,27,5,4,3,3,6,5,1,21,31,18,18,22,25,18,20,21,16,22,24,28,38,""
17,29,45,48,33,41,44,55,49,43,56,33,28,20,18,21,15,19,12,15,16,10,19,32,24,""
18,23,28,33,45,52,50,54,36,44,30,25,22,11,23,29,19,21,23,18,22,16,20,24,37,""
19,40,44,52,41,61,43,35,36,33,33,15,23,21,11,16,21,19,12,9,22,16,15,14,28,""
20,43,47,50,43,64,70,61,64,48,35,34,27,16,18,28,25,20,22,29,43,16,16,22,39,""
21,37,48,44,50,58,54,52,48,47,35,44,37,29,22,27,19,22,11,18,24,24,67,46,31,""
22,80,47,49,40,51,65,48,72,55,26,22,15,17,11,9,20,12,17,10,10,16,27,25,22,""
23,38,34,24,22,26,36,38,30,31,22,28,17,22,19,16,21,21,13,15,24,20,30,13,37,""
24,29,29,23,27,39,29,39,44,32,36,31,20,25,26,22,32,16,13,16,17,9,14,31,18,""
25,34,22,23,28,35,21,40,30,46,31,28,36,26,33,21,15,22,15,15,5,16,17,21,34,""
26,30,31,33,26,29,25,39,26,22,25,26,16,20,22,13,49,11,13,15,11,16,27,24,24,""
27,25,29,28,31,17,32,38,52,31,29,36,33,17,19,22,20,24,16,16,15,24,18,28,34,""
28,31,32,28,34,47,58,47,33,31,32,35,20,19,20,21,27,15,11,17,13,10,7,1,2,""
29,4,6,4,5,1,5,6,8,10,22,38,27,24,18,26,26,23,12,21,11,2,4,11,21,""
30,32,41,28,50,49,78,88,75,50,52,53,41,38,22,19,14,17,15,16,22,23,17,31,52,""
31,44,51,46,43,38,57,63,51,52,32,32,33,21,24,19,16,18,15,14,13,18,19,12,-1,""
