aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,53,41,57,38,56,35,35,28,21,17,21,17,20,14,14,19,18,14,20,26,30,28,35,35,""
02,49,53,40,48,42,45,19,32,21,24,23,28,21,17,16,16,13,19,29,17,19,23,36,35,""
03,53,48,39,50,38,34,35,32,21,23,20,17,22,18,18,7,28,11,18,15,24,32,35,38,""
04,41,40,46,47,49,25,27,32,30,22,25,23,20,15,14,14,13,12,18,16,20,27,32,36,""
05,50,39,40,35,52,35,29,36,38,23,29,17,20,13,22,19,17,13,15,37,26,39,22,35,""
06,43,49,35,49,50,44,36,33,33,19,18,25,15,25,17,15,20,21,24,15,-1,-1,-1,0,""
07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,22,27,26,15,16,11,10,15,12,20,21,18,""
09,26,33,22,20,40,32,20,19,21,29,19,16,17,17,15,11,18,15,14,16,18,20,22,28,""
10,19,26,23,29,28,39,23,37,30,33,26,27,21,12,24,16,21,19,22,20,25,24,28,36,""
11,35,29,21,45,43,36,54,49,43,26,37,27,17,28,23,24,24,19,23,23,23,36,47,37,""
12,35,43,55,66,79,61,43,51,43,39,50,61,40,36,-1,10,35,40,49,44,51,55,69,64,""
13,64,84,74,85,103,122,80,63,61,49,43,73,37,38,28,35,33,28,35,36,35,40,48,43,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,31,27,23,5,-1,12,21,13,20,22,22,26,24,23,""
15,24,28,35,34,47,37,37,38,31,29,20,26,12,19,17,24,17,20,14,19,21,30,22,28,""
16,32,31,31,31,30,33,37,32,33,34,22,18,22,20,22,22,19,23,24,31,32,18,25,32,""
17,30,37,32,32,40,40,27,26,18,32,21,17,18,17,16,11,28,15,16,18,15,20,25,31,""
18,30,21,34,26,43,29,34,36,19,13,16,18,25,22,15,21,20,21,15,19,17,19,28,27,""
19,33,28,28,24,33,38,41,16,26,16,17,23,12,28,20,14,25,9,12,22,30,35,19,28,""
20,41,30,35,22,29,35,19,21,20,24,11,29,21,17,16,15,19,14,18,20,28,26,17,27,""
21,17,28,20,27,22,28,30,26,26,18,17,20,28,17,20,15,24,23,24,17,21,23,19,20,""
22,27,23,30,31,31,29,34,36,23,18,18,21,15,10,22,21,23,22,28,22,19,21,27,18,""
23,28,25,22,32,33,25,27,28,20,26,27,20,30,20,18,18,12,19,18,27,24,18,22,25,""
24,22,25,19,27,27,39,26,23,22,21,29,17,12,19,18,22,16,22,16,20,26,19,21,26,""
25,32,25,36,29,28,30,25,27,22,26,14,24,16,16,14,17,14,15,18,16,15,25,38,24,""
26,24,24,22,28,24,31,23,30,23,20,18,14,32,21,20,18,11,25,23,18,22,21,29,20,""
27,19,29,22,26,26,43,19,-1,-1,-1,9,18,19,16,24,22,18,20,25,18,18,23,30,21,""
28,33,21,33,28,25,42,33,37,31,25,22,23,19,22,21,12,21,20,16,14,20,15,23,27,""
29,29,25,17,24,23,31,27,29,27,24,17,22,20,28,16,17,24,23,14,19,28,18,28,20,""
30,29,24,25,29,34,24,26,31,33,25,29,16,23,26,21,22,25,16,29,17,15,27,32,14,""
31,39,33,23,29,31,40,29,25,24,25,28,24,19,18,23,19,31,13,26,13,21,21,23,3,""
