aug,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,62,70,88,102,97,115,171,120,152,165,128,93,67,64,60,81,90,70,56,35,47,70,49,67,""
02,81,95,81,104,61,65,91,118,105,108,150,0,0,0,0,0,0,0,0,153,114,70,79,86,""
03,85,85,101,118,138,152,0,0,0,0,0,0,0,105,102,79,59,66,59,52,30,47,26,30,""
04,27,54,36,42,53,165,104,96,103,100,95,105,80,84,76,82,63,74,54,45,34,35,29,26,""
05,33,59,65,74,101,90,137,164,174,131,157,173,174,147,153,80,85,63,53,41,45,54,60,79,""
06,56,62,69,84,115,121,141,156,190,101,80,120,176,151,65,67,73,93,127,61,45,40,64,59,""
07,78,77,68,93,98,118,136,161,167,146,163,196,202,189,160,158,160,143,112,117,118,78,69,81,""
08,59,92,104,120,106,100,118,162,85,101,159,103,119,151,171,160,109,158,147,59,49,67,59,69,""
09,70,91,90,93,112,114,128,113,134,70,91,90,81,72,68,81,86,71,79,60,62,69,62,82,""
10,103,104,107,115,110,116,158,193,218,151,181,181,176,189,168,171,192,160,128,49,55,61,95,75,""
11,104,86,97,85,47,100,99,114,137,126,184,166,221,194,195,204,210,184,119,79,61,46,66,35,""
12,43,45,55,57,59,86,168,169,170,190,220,236,220,214,206,192,220,184,153,154,152,132,106,89,""
13,76,113,0,125,0,101,109,151,139,114,108,116,138,114,83,121,121,103,79,74,63,73,98,103,""
14,71,107,96,111,100,73,110,108,93,93,76,85,92,145,128,166,134,148,120,62,41,42,41,36,""
15,31,29,44,51,55,74,82,80,85,60,85,76,74,73,69,95,61,60,49,52,58,28,28,23,""
16,36,38,29,35,47,66,62,68,69,67,61,61,80,75,61,88,62,63,64,42,34,26,25,28,""
17,30,59,37,48,56,46,79,88,0,0,130,127,150,148,122,147,125,75,41,41,33,28,47,21,""
18,38,48,43,48,44,77,76,56,79,68,57,84,137,171,134,119,134,95,86,58,64,24,30,43,""
19,23,34,32,68,89,72,117,109,0,137,137,154,118,119,104,118,116,107,87,80,68,42,35,28,""
20,39,39,28,46,54,51,80,71,87,62,46,81,112,140,111,88,147,121,104,77,81,69,66,68,""
21,77,74,92,91,87,124,111,138,165,154,121,132,126,121,102,124,111,126,114,103,88,78,77,64,""
22,73,70,101,100,98,113,130,132,170,120,121,102,117,104,111,120,127,115,109,104,82,80,55,66,""
23,64,60,69,60,49,50,79,124,121,95,83,77,86,88,97,110,123,128,92,101,86,79,80,83,""
24,83,75,79,90,108,122,127,134,122,80,84,120,130,128,126,115,112,109,100,83,28,39,44,67,""
25,44,70,57,43,46,60,86,65,75,60,57,61,55,95,153,117,120,99,93,89,70,50,32,30,""
26,19,49,62,62,50,48,84,82,78,80,60,48,54,54,77,116,142,112,105,91,72,51,66,64,""
27,64,56,66,75,99,100,134,166,0,154,130,152,122,107,117,132,148,122,115,100,77,65,82,75,""
28,60,83,79,61,103,111,136,158,169,134,148,151,145,127,130,145,122,10,100,114,86,79,74,71,""
29,67,75,81,95,106,147,132,140,161,121,130,128,108,110,113,129,167,122,103,103,94,72,68,62,""
30,57,80,92,99,98,112,131,152,151,137,122,125,127,113,164,121,91,111,115,102,86,75,67,66,""
31,69,76,47,76,85,92,112,121,154,92,114,105,109,91,52,48,49,48,68,55,41,37,51,-1,""
