jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,6,3,1,9,13,16,10,13,17,25,29,34,31,28,21,23,19,35,16,22,11,6,0,5,""
02,8,17,12,15,16,22,23,23,32,36,43,68,63,76,64,49,24,30,21,32,12,8,4,5,""
03,1,4,6,20,45,58,35,48,51,79,85,73,55,32,8,19,12,19,14,12,9,18,15,12,""
04,3,4,4,11,-1,16,15,17,19,29,50,46,49,63,51,33,40,36,18,12,7,5,6,2,""
05,6,1,4,5,12,8,5,7,11,12,12,26,46,34,46,49,24,18,19,6,6,0,1,1,""
06,1,0,4,3,8,10,4,5,4,14,13,16,18,14,16,7,10,6,12,4,14,7,5,2,""
07,5,3,5,7,10,10,9,3,2,22,25,19,22,21,18,10,13,11,6,0,5,2,2,0,""
08,0,1,2,5,5,19,11,14,10,12,22,32,20,24,27,16,20,4,10,3,8,1,5,1,""
09,1,1,2,7,11,7,22,9,15,18,31,34,35,28,38,28,24,6,6,5,9,7,1,2,""
10,1,1,2,4,17,12,18,11,11,8,23,23,10,19,12,17,14,9,11,4,8,4,2,2,""
11,0,3,2,5,8,17,18,12,13,26,47,49,39,42,38,41,19,20,20,16,6,1,0,0,""
12,2,3,0,8,12,33,23,19,14,31,37,25,41,48,42,40,30,31,20,20,8,9,1,1,""
13,0,2,7,8,17,32,26,14,28,55,57,58,58,43,36,27,20,15,28,20,9,12,1,2,""
14,0,6,26,9,17,18,19,17,33,35,59,52,54,59,38,36,28,19,16,14,11,4,2,1,""
15,1,4,1,7,20,24,17,12,27,45,67,67,61,50,43,58,44,28,41,14,4,8,3,2,""
16,7,4,5,24,23,37,26,18,33,57,71,76,83,70,58,47,24,22,29,26,11,2,1,4,""
17,8,18,2,3,20,30,31,27,37,44,54,55,70,48,22,16,16,10,9,22,18,11,2,5,""
18,1,3,7,13,9,14,26,22,29,50,50,63,48,60,27,35,31,25,24,8,1,6,3,1,""
19,2,5,10,6,4,10,10,5,6,8,14,11,26,20,16,25,16,13,12,15,7,3,0,0,""
20,0,1,2,4,15,15,8,7,7,12,21,25,22,23,39,47,31,22,15,12,5,2,1,0,""
21,4,0,1,0,2,10,11,6,11,15,25,16,20,28,29,33,21,17,10,6,2,1,1,1,""
22,1,1,5,15,15,32,11,8,3,9,9,7,27,27,17,18,25,17,11,10,4,4,1,0,""
23,1,2,3,14,1,20,18,15,10,15,20,14,17,25,32,23,15,11,10,13,7,7,1,1,""
24,0,0,4,-1,15,21,13,6,7,16,14,19,17,16,22,27,22,16,12,13,4,3,2,3,""
25,3,4,1,3,5,14,5,3,7,21,20,18,8,17,5,15,14,7,19,17,14,6,3,2,""
26,4,3,8,13,16,36,31,23,24,40,49,59,56,47,52,49,44,34,27,27,21,10,7,6,""
27,9,10,38,41,41,36,24,14,21,29,46,48,57,69,61,58,41,41,33,18,10,4,4,2,""
28,2,2,39,1,42,20,19,14,26,38,51,47,50,60,54,47,45,35,23,16,14,15,1,7,""
29,1,1,1,42,60,11,11,14,24,47,57,50,50,54,51,45,33,26,14,12,2,7,2,1,""
30,0,2,24,6,13,32,26,17,28,39,57,39,35,33,41,37,19,8,21,10,4,5,8,2,""
31,14,13,12,8,14,19,9,6,15,18,30,29,28,33,28,21,21,16,15,9,2,0,1,-1,""
