jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,24,24,21,43,34,30,24,17,34,34,42,27,19,13,5,6,2,4,9,7,4,7,9,""
02,9,16,14,25,19,15,18,14,32,34,41,34,23,13,9,12,9,14,10,9,10,9,9,26,""
03,22,18,40,45,56,70,84,57,69,126,113,106,86,73,51,38,30,20,7,11,21,14,18,19,""
04,14,20,28,20,24,24,30,29,36,31,34,46,29,23,19,15,15,7,4,11,12,11,11,10,""
05,24,17,24,27,29,35,26,29,14,34,38,26,20,22,14,10,8,4,1,6,7,10,4,10,""
06,5,10,16,9,13,16,7,10,10,12,23,20,23,14,12,15,9,5,6,3,6,4,8,8,""
07,11,8,12,14,8,14,13,18,15,29,32,20,24,17,14,9,8,4,3,10,4,5,3,6,""
08,1,6,9,9,10,10,8,16,15,18,23,24,27,13,16,9,4,6,7,10,10,9,7,5,""
09,8,7,13,25,16,16,23,20,18,27,24,24,26,28,17,12,6,9,10,4,4,6,7,16,""
10,13,16,18,18,22,25,27,19,26,35,31,12,23,8,10,7,7,3,3,6,9,13,8,8,""
11,13,13,11,13,24,14,13,19,17,24,25,20,21,20,12,4,8,7,1,4,2,5,6,6,""
12,11,6,9,12,8,9,13,6,12,12,17,15,11,11,6,7,8,3,3,4,0,6,3,2,""
13,6,6,5,9,6,5,9,13,7,15,20,12,12,12,12,5,12,2,2,3,9,6,7,6,""
14,7,13,12,12,11,16,16,5,11,12,13,15,14,11,11,6,1,3,2,4,2,3,3,2,""
15,6,4,5,6,3,3,12,8,5,6,6,5,4,2,2,2,8,3,1,1,4,8,1,3,""
16,9,5,7,9,11,6,11,13,17,17,13,14,15,7,11,3,2,2,0,2,1,11,10,7,""
17,8,11,12,16,10,7,7,8,7,15,18,13,11,4,9,6,3,4,6,1,6,2,4,3,""
18,4,0,7,9,6,5,11,12,10,13,13,10,2,2,0,3,0,0,0,3,2,4,4,5,""
19,6,5,7,12,6,8,8,7,3,12,14,10,9,8,7,6,3,1,0,0,1,3,2,2,""
20,3,7,7,7,6,2,4,9,6,6,7,8,10,4,9,5,1,3,0,2,2,3,3,3,""
21,5,7,9,10,8,8,11,11,9,8,9,7,6,6,4,4,2,1,0,2,1,5,4,5,""
22,2,5,11,8,12,11,7,9,7,9,10,9,6,10,5,5,3,2,1,0,1,5,3,7,""
23,5,8,9,10,13,10,8,12,9,6,6,12,13,6,2,3,0,1,4,0,7,1,1,6,""
24,5,14,14,7,4,8,2,6,5,7,9,9,12,8,4,8,8,0,2,1,3,1,2,7,""
25,4,4,8,6,2,1,7,5,13,11,12,12,3,8,6,4,6,5,3,3,0,10,9,7,""
26,17,14,23,15,14,21,21,16,17,25,24,18,13,17,8,12,5,6,3,7,2,2,4,5,""
27,12,21,20,18,24,13,17,26,21,20,24,30,17,20,6,6,6,1,4,4,3,7,9,12,""
28,6,9,7,13,11,17,23,16,18,11,26,14,15,8,0,3,12,10,8,3,4,8,9,12,""
29,13,18,25,39,21,24,17,20,25,20,32,35,18,13,20,11,11,7,5,5,7,11,8,6,""
30,15,18,17,17,18,8,18,16,22,23,33,31,20,23,17,12,6,3,9,10,4,8,4,3,""
31,4,10,8,13,16,11,11,13,15,15,16,12,15,13,15,9,11,4,3,3,4,8,9,-1,""
