jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,8,18,12,9,11,17,12,8,9,4,5,8,4,9,4,2,5,7,2,1,6,11,8,9,""
02,9,12,18,16,15,12,9,13,8,9,6,1,2,2,0,1,4,5,4,7,7,4,15,20,""
03,18,27,30,38,31,36,10,5,4,6,6,9,14,12,8,17,14,6,18,7,11,8,8,19,""
04,7,11,16,24,11,7,10,1,9,6,7,2,2,2,4,2,5,6,2,2,2,2,2,9,""
05,12,9,16,9,12,3,3,5,3,5,2,5,5,3,2,0,1,1,3,1,3,4,4,2,""
06,6,11,9,13,9,6,9,3,3,2,4,4,2,3,1,2,3,1,2,4,4,1,5,8,""
07,4,7,8,13,15,10,9,6,5,4,5,3,6,0,1,2,3,3,3,1,7,4,7,7,""
08,10,5,12,10,13,11,6,4,4,10,4,5,4,2,3,1,3,3,5,4,3,9,4,4,""
09,6,8,15,8,13,8,2,8,6,7,3,4,0,3,2,1,3,3,4,1,5,4,5,8,""
10,10,11,11,12,10,5,11,11,7,2,1,2,2,1,1,0,3,3,6,3,3,2,3,9,""
11,4,7,10,12,7,5,5,1,2,7,3,6,3,3,2,5,2,2,4,1,7,2,10,6,""
12,8,13,15,13,11,9,8,7,5,4,7,5,1,4,1,2,1,1,4,3,3,5,5,10,""
13,10,8,13,13,13,15,10,6,1,7,4,5,7,1,2,2,2,2,2,9,7,9,7,11,""
14,7,13,19,16,9,17,8,5,3,7,13,5,5,3,5,3,2,4,4,11,9,4,9,10,""
15,12,13,14,12,9,10,11,7,2,8,4,1,4,2,1,3,6,3,2,5,6,7,5,7,""
16,5,15,12,11,7,10,4,7,2,5,3,2,3,1,2,1,2,1,1,1,1,3,6,8,""
17,8,9,12,12,5,7,3,3,8,5,5,4,4,2,7,6,4,5,1,2,6,3,5,7,""
18,7,9,8,14,12,8,3,5,8,4,14,0,6,1,0,3,2,4,6,2,4,3,2,3,""
19,8,8,7,8,7,3,2,4,3,5,1,2,2,3,0,0,2,1,5,4,1,2,2,6,""
20,6,12,6,11,5,8,4,1,1,3,3,8,2,0,1,0,1,2,2,3,3,7,6,6,""
21,7,6,5,8,12,7,3,4,1,4,2,2,5,3,2,2,1,2,0,2,5,8,4,6,""
22,4,10,10,9,3,1,3,1,3,2,6,4,2,1,0,3,1,2,4,3,9,0,0,6,""
23,4,11,8,10,4,11,7,4,5,3,5,3,2,7,2,0,3,4,0,4,5,3,5,4,""
24,5,6,11,6,7,3,4,2,5,4,6,3,1,1,4,1,2,2,2,5,8,4,10,5,""
25,9,7,15,9,7,7,4,7,4,4,6,4,2,2,6,1,1,2,2,4,2,2,11,6,""
26,8,9,6,9,7,5,4,6,2,5,6,3,5,4,0,1,1,5,2,2,4,3,6,2,""
27,4,13,8,10,7,8,3,10,2,2,2,3,4,1,0,0,1,2,1,1,1,7,1,6,""
28,4,7,5,10,8,5,3,3,5,1,4,3,7,2,2,0,0,0,1,2,1,3,8,8,""
29,5,5,3,6,6,2,4,7,2,4,4,5,0,2,1,0,2,2,0,4,3,5,4,4,""
30,0,2,3,1,2,1,1,1,3,4,0,4,1,1,1,2,0,0,1,2,4,4,2,3,""
31,1,6,10,2,4,2,2,0,4,3,8,3,2,1,4,2,1,1,0,0,1,3,5,-1,""
