jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,12,17,15,17,22,17,15,20,18,15,10,17,10,6,6,7,5,8,13,8,6,19,18,""
02,22,-1,18,18,31,17,19,20,15,11,17,14,9,11,14,14,13,5,10,14,14,17,19,21,""
03,27,39,48,51,73,76,90,52,21,20,36,46,58,43,45,33,25,20,16,16,20,22,27,20,""
04,26,28,34,34,25,29,29,13,9,12,12,12,12,9,4,5,4,5,9,13,11,17,18,14,""
05,19,22,22,17,26,17,14,17,10,13,11,12,18,7,5,6,9,6,5,6,8,9,20,20,""
06,20,17,14,21,21,12,14,16,18,12,11,15,13,8,6,6,6,9,6,9,11,9,17,18,""
07,16,14,12,11,12,20,14,11,12,11,9,10,14,6,7,5,1,8,9,6,14,7,11,10,""
08,21,23,24,18,17,18,17,15,13,9,11,13,11,10,10,7,5,7,4,11,15,16,19,11,""
09,17,18,14,25,14,18,20,15,13,5,21,11,12,11,7,4,4,10,7,12,8,4,13,22,""
10,13,19,25,22,17,21,20,17,13,17,17,11,11,5,8,10,6,7,10,8,8,13,8,18,""
11,21,19,15,23,15,18,15,14,10,7,9,8,5,11,4,7,1,2,6,4,4,6,17,19,""
12,19,24,31,20,28,20,17,14,14,16,14,10,10,7,11,4,4,4,3,3,6,11,15,22,""
13,16,22,15,22,22,20,22,21,13,20,14,13,8,7,6,4,5,5,6,9,9,17,12,21,""
14,26,18,18,26,24,26,14,21,21,16,14,12,12,15,6,4,5,4,2,11,13,15,16,13,""
15,22,22,26,23,19,18,19,12,11,12,18,17,14,10,9,4,5,8,5,4,12,13,14,17,""
16,11,10,11,15,6,12,10,17,16,13,12,12,17,6,8,8,5,5,7,7,16,10,15,15,""
17,12,20,21,20,23,18,16,23,13,15,16,15,16,11,10,4,5,6,4,8,-1,-1,-1,-1,""
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,14,17,7,13,11,8,6,4,8,10,8,14,17,18,""
19,19,22,28,19,24,26,22,15,12,18,17,14,-1,-1,-1,-1,-1,-1,-1,11,6,11,22,24,""
20,23,18,20,17,18,24,18,15,18,14,13,14,11,13,8,8,7,4,5,15,11,10,12,17,""
21,13,16,24,22,28,14,9,17,23,16,18,10,7,7,5,4,8,7,6,6,10,11,11,14,""
22,19,18,17,25,14,18,15,16,13,11,16,12,9,10,5,8,6,5,5,6,6,16,22,10,""
23,16,19,20,22,22,18,17,13,14,13,13,11,9,10,5,4,11,5,4,7,14,10,18,17,""
24,19,20,22,20,19,17,19,14,13,12,16,15,8,8,8,7,4,6,5,6,13,10,12,15,""
25,18,12,16,19,17,19,11,12,9,1,9,6,6,7,8,5,7,5,4,7,8,13,18,16,""
26,22,17,22,20,15,21,11,11,17,13,12,13,17,9,7,5,2,4,6,14,15,13,7,15,""
27,14,16,21,18,17,21,8,15,9,9,12,20,13,8,10,3,2,5,3,5,9,16,13,17,""
28,12,23,19,25,21,15,14,14,10,9,14,18,12,12,9,8,6,6,8,7,9,11,16,11,""
29,20,28,24,20,14,14,15,16,12,13,13,11,9,8,4,2,3,4,5,7,6,12,18,11,""
30,15,24,19,13,17,13,20,11,14,12,13,17,9,12,6,5,7,9,8,10,8,11,18,17,""
31,17,22,13,18,18,15,15,15,16,19,7,8,10,10,8,9,4,5,6,8,5,-1,-1,-1,""
