jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,156,177,191,231,237,259,277,237,228,222,273,299,300,294,276,244,232,253,213,196,144,272,414,139,""
02,158,229,220,273,246,267,276,284,239,267,292,287,327,346,297,279,269,277,313,256,256,218,207,173,""
03,153,202,187,279,271,342,318,312,338,329,314,378,441,380,362,381,277,286,303,388,302,292,233,204,""
04,170,184,209,226,240,250,290,307,272,313,321,292,304,310,310,283,260,257,300,238,226,191,148,139,""
05,149,172,198,177,192,256,280,284,292,306,281,353,373,331,307,281,244,262,220,186,153,169,141,99,""
06,133,152,202,221,214,238,252,258,243,246,273,335,264,279,271,248,250,237,214,195,178,146,129,114,""
07,123,143,166,231,225,199,212,228,213,210,311,250,260,274,265,287,248,250,242,194,174,162,149,99,""
08,122,148,178,202,204,220,217,190,221,249,275,261,274,287,293,264,254,253,230,212,179,141,144,118,""
09,111,182,190,191,167,209,201,247,230,234,301,274,279,240,286,265,256,250,275,215,184,131,136,104,""
10,110,122,167,181,178,238,239,256,214,232,256,227,267,221,223,221,206,249,230,190,174,138,128,115,""
11,116,151,155,192,196,212,247,257,245,296,324,293,258,236,237,241,241,236,278,211,195,165,136,123,""
12,118,127,132,166,169,216,241,240,247,265,270,298,243,220,200,229,249,288,239,201,162,143,109,105,""
13,103,143,195,246,221,210,261,272,281,223,303,365,305,281,264,277,241,262,286,206,196,128,138,144,""
14,182,124,161,203,189,221,250,258,257,253,313,286,222,217,245,249,235,246,267,254,213,168,115,96,""
15,94,130,175,191,190,232,262,264,215,226,292,263,250,283,257,236,268,260,255,220,167,138,130,218,""
16,328,148,178,181,175,251,260,278,256,274,295,272,248,240,242,203,218,288,286,224,247,181,142,151,""
17,127,139,141,166,187,219,240,270,269,318,349,259,231,226,230,224,214,225,259,239,165,161,133,288,""
18,111,146,162,203,241,270,293,270,256,294,313,259,257,257,242,226,278,224,227,193,176,127,119,135,""
19,413,142,172,187,180,208,238,187,228,248,231,269,240,237,255,204,243,239,208,179,136,169,113,129,""
20,124,133,169,204,178,255,254,254,291,245,293,260,281,236,239,271,255,279,237,231,181,138,122,127,""
21,105,130,142,166,185,204,213,206,219,238,295,323,344,332,344,349,339,328,324,278,215,205,158,143,""
22,168,228,238,292,291,315,326,354,324,395,420,388,412,342,339,280,289,277,272,209,230,162,144,163,""
23,313,228,216,230,271,302,301,334,315,386,371,361,352,308,279,293,296,271,267,243,194,159,170,148,""
24,180,184,226,281,288,283,277,328,310,367,363,340,352,299,310,278,307,262,299,292,211,146,184,153,""
25,178,202,253,324,345,394,380,381,408,445,515,444,422,422,383,362,354,348,354,300,252,210,225,193,""
26,236,314,350,379,410,396,416,393,400,393,387,414,431,436,383,367,350,417,299,275,238,201,176,197,""
27,217,273,318,313,361,382,416,369,416,405,409,424,453,424,381,408,393,338,346,297,273,201,195,170,""
28,201,296,311,337,315,359,343,389,388,376,447,477,418,378,387,359,388,457,669,619,565,234,209,208,""
29,211,248,242,335,295,337,363,347,385,408,424,358,403,344,375,194,237,356,319,224,207,190,193,184,""
30,217,282,295,309,328,326,345,384,387,423,440,421,386,389,366,340,379,522,424,341,398,295,207,189,""
31,223,301,342,406,378,413,436,421,417,436,425,421,394,373,339,333,343,325,362,295,267,222,222,209,""
