dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,51,42,50,38,44,43,33,49,47,25,32,21,24,19,7,19,17,25,24,32,45,31,38,43,""
02,37,52,55,38,34,41,34,45,53,42,31,20,30,13,27,23,21,21,27,27,36,42,46,47,""
03,54,53,58,62,54,47,49,44,42,24,29,29,25,29,20,23,11,14,32,21,40,44,38,62,""
04,51,45,54,54,47,34,45,43,38,36,24,24,23,35,12,18,18,19,27,35,45,41,56,51,""
05,42,53,36,50,51,44,33,38,31,39,21,24,27,21,16,15,15,18,26,24,32,31,35,43,""
06,47,54,41,46,34,48,33,49,50,43,44,26,34,18,22,13,17,18,19,34,60,49,61,40,""
07,40,62,51,54,44,39,41,61,47,29,25,35,19,18,22,8,16,16,26,28,44,53,58,55,""
08,45,41,54,51,51,56,55,47,38,32,30,27,25,20,27,13,24,21,25,34,38,47,50,47,""
09,42,62,51,42,48,53,32,49,47,33,25,37,25,24,23,16,24,19,37,34,34,63,58,63,""
10,34,33,49,39,42,42,52,55,52,34,36,28,23,25,18,16,19,17,23,45,41,72,71,70,""
11,56,56,52,68,40,70,56,54,51,42,34,24,27,21,19,14,22,26,34,48,61,85,95,103,""
12,73,56,42,49,52,55,53,86,56,57,45,33,24,16,17,17,16,28,54,76,122,121,138,150,""
13,102,83,67,65,67,58,87,92,83,66,51,30,21,21,23,8,22,52,63,85,126,140,166,124,""
14,106,94,65,55,62,57,47,101,98,51,50,44,30,20,20,16,21,29,38,56,50,55,78,68,""
15,43,43,61,40,40,43,47,47,42,42,36,20,23,23,13,14,19,18,20,26,39,36,40,32,""
16,30,33,26,46,34,33,43,42,-1,-1,-1,-1,23,25,17,15,12,17,12,26,28,21,35,42,""
17,40,33,22,41,32,36,33,59,40,23,37,28,30,20,16,16,12,14,29,22,37,41,44,38,""
18,19,32,38,31,28,27,36,44,47,49,39,24,25,20,13,13,20,17,25,32,21,38,30,33,""
19,48,33,19,39,27,26,25,39,42,49,46,30,32,27,21,22,17,20,21,26,43,28,34,42,""
20,29,29,34,28,28,39,44,56,38,41,41,24,25,12,26,23,13,22,18,11,24,29,42,25,""
21,40,46,35,36,43,45,37,46,57,36,36,37,23,22,16,9,16,13,20,15,24,29,42,41,""
22,40,39,55,37,51,52,42,46,47,46,46,32,35,24,18,31,20,13,14,30,19,21,24,26,""
23,35,40,42,49,51,26,37,33,48,35,39,36,25,16,14,10,10,14,11,19,27,20,34,32,""
24,40,39,27,34,24,21,32,36,31,39,38,35,16,15,13,18,15,17,14,15,17,26,32,24,""
25,35,33,26,29,30,36,30,36,41,46,38,25,26,20,19,12,12,10,14,14,13,26,27,36,""
26,22,38,29,33,37,37,38,47,38,32,41,24,25,18,16,7,12,22,15,18,29,21,24,35,""
27,40,47,41,34,39,42,28,37,43,35,27,31,18,22,16,15,15,5,13,17,28,29,31,26,""
28,40,35,31,34,27,23,36,28,48,28,34,35,24,19,18,19,14,16,13,12,24,30,31,31,""
29,34,31,31,38,29,29,24,54,30,38,26,27,19,22,21,14,17,19,18,13,26,36,19,28,""
30,26,33,35,33,30,32,28,45,35,45,25,17,23,20,25,16,9,19,24,24,24,33,35,34,""
31,33	,37,37	,36,22	,25,20	,39,43	,41,30	,18,30	,-1,-1,-1,-1,-1,15	,18,34	,31,37	,-1,""
