dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,27,25,26,39,37,33,32,24,14,14,24,23,23,28,20,22,20,18,23,42,27,22,33,35,""
02,33,38,41,35,44,44,30,40,31,31,40,41,38,40,40,30,35,24,22,17,21,20,25,32,""
03,26,26,36,36,53,40,51,32,29,36,36,24,34,27,22,24,17,23,25,22,20,26,32,39,""
04,28,34,20,40,48,40,30,26,16,26,29,28,25,21,14,18,21,17,15,-1,3,23,23,24,""
05,23,23,25,34,29,44,30,31,24,21,27,26,26,18,24,26,15,9,14,17,20,26,25,25,""
06,29,27,40,26,39,33,18,31,21,22,31,30,18,17,23,26,22,17,15,20,20,25,24,21,""
07,37,21,30,27,40,32,32,17,25,18,23,14,21,31,24,25,30,17,20,11,15,12,22,17,""
08,26,27,33,47,60,36,30,36,19,32,22,36,29,31,26,19,17,12,12,8,15,17,11,15,""
09,19,12,21,28,36,34,29,26,13,-1,-1,-1,-1,-1,-1,3,20,12,15,15,16,16,25,20,""
10,20,17,22,30,24,41,40,34,23,18,26,25,21,17,7,17,23,25,15,9,19,23,11,30,""
11,28,17,28,34,28,49,35,33,32,18,26,18,25,21,20,17,22,35,17,23,24,30,21,19,""
12,30,23,25,15,42,64,52,63,45,27,22,22,17,22,20,25,38,28,24,17,20,32,32,26,""
13,40,45,35,38,75,106,90,86,57,52,46,24,26,18,16,33,65,51,30,24,24,38,31,43,""
14,48,76,52,54,112,115,85,88,63,29,39,19,15,33,29,19,36,29,11,14,22,26,17,25,""
15,18,19,19,19,34,41,36,46,23,26,29,14,28,27,17,22,22,24,13,15,17,19,26,21,""
16,11,14,21,24,35,31,26,35,18,16,41,36,27,35,22,15,15,21,26,16,12,19,16,16,""
17,14,18,21,30,26,24,16,25,23,27,23,21,24,29,19,24,12,21,16,13,18,17,21,18,""
18,18,20,11,22,20,22,17,15,14,19,22,15,12,17,25,13,16,13,13,12,16,22,9,21,""
19,17,11,13,23,29,20,21,25,8,19,14,15,13,29,30,23,6,19,11,23,16,-1,-1,-1,""
20,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,20,19,22,17,28,15,12,11,11,12,44,23,17,13,""
21,17,13,6,16,33,35,17,19,19,28,37,25,25,41,20,24,15,17,16,18,13,31,26,17,""
22,34,23,17,30,35,36,24,29,47,26,31,43,22,32,24,10,16,12,17,7,16,14,7,22,""
23,10,11,19,12,10,16,12,12,29,26,34,22,19,10,28,34,17,23,20,8,23,22,16,17,""
24,19,15,22,29,35,22,30,31,35,31,22,31,35,23,25,26,21,22,17,17,19,20,22,12,""
25,24,19,24,23,37,41,27,32,35,33,29,43,30,29,20,19,16,15,11,11,14,18,18,27,""
26,23,17,14,31,42,41,23,43,35,34,39,37,30,29,26,21,13,14,9,10,23,20,18,22,""
27,16,22,25,21,42,45,31,36,41,33,41,37,34,28,26,19,23,19,23,16,15,19,18,20,""
28,18,12,15,27,44,51,39,42,28,39,21,38,35,32,20,14,23,23,20,27,26,17,21,18,""
29,24,24,20,27,36,42,37,23,42,36,37,36,31,38,26,12,18,18,21,14,13,23,29,18,""
30,22,20,16,38,50,64,40,36,44,40,40,48,38,42,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
