dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,255,250,224,240,235,214,231,232,221,168,202,228,168,142,154,130,97,96,82,142,144,127,113,198,""
02,262,254,262,232,227,222,209,211,218,182,162,197,107,113,127,90,80,67,101,106,137,110,134,190,""
03,171,193,231,205,237,202,173,191,185,117,126,107,111,83,82,90,62,57,91,95,128,114,133,158,""
04,178,197,185,203,183,175,163,129,140,168,154,121,92,86,67,74,60,64,76,104,115,152,128,111,""
05,182,190,192,211,222,188,171,162,106,129,133,155,132,123,90,-1,-1,-1,45,68,98,119,140,110,""
06,157,175,148,179,139,137,176,128,123,77,114,79,98,83,63,77,66,47,48,78,122,98,89,107,""
07,152,162,158,144,153,135,127,131,114,137,87,106,79,92,73,57,55,60,53,75,105,101,109,147,""
08,153,165,145,157,146,146,153,133,98,105,112,97,94,50,50,39,47,49,63,85,103,80,88,133,""
09,167,152,140,139,130,142,122,131,143,104,101,84,59,76,59,65,47,52,62,82,95,97,108,144,""
10,187,183,194,140,148,127,143,139,149,98,73,86,79,63,56,70,60,51,83,130,162,133,131,174,""
11,191,186,124,108,114,125,110,99,118,105,48,68,57,63,38,35,28,34,47,91,128,117,130,165,""
12,248,207,173,117,123,126,133,161,56,118,90,75,63,40,60,45,25,49,81,125,179,197,273,234,""
13,344,318,275,169,182,213,201,197,169,176,127,90,75,56,37,31,70,-1,58,132,222,318,305,377,""
14,454,434,399,258,278,260,302,252,212,171,115,70,73,46,32,48,99,178,89,95,158,171,137,172,""
15,228,215,170,131,132,117,133,138,79,75,68,73,41,43,37,28,39,52,56,66,97,99,65,69,""
16,101,129,125,107,118,115,107,117,82,93,101,97,63,41,48,55,44,45,49,66,53,71,58,97,""
17,141,126,125,128,136,137,112,118,85,96,81,62,71,40,52,39,42,32,34,44,64,63,67,141,""
18,159,155,175,141,176,159,166,126,145,149,124,134,115,93,93,68,27,58,52,89,104,124,103,137,""
19,176,188,220,203,210,152,185,173,149,180,93,111,64,69,86,45,60,77,78,82,127,75,104,137,""
20,205,170,187,190,216,270,205,189,141,119,56,81,34,41,47,23,35,22,33,37,50,52,65,19,""
21,125,114,165,135,127,138,122,92,133,100,46,120,66,43,53,42,31,43,36,77,63,56,75,120,""
22,134,145,144,169,169,152,175,160,201,166,137,143,45,68,29,40,50,24,30,44,76,75,57,95,""
23,132,118,129,139,132,119,113,131,155,111,110,93,66,66,38,52,21,31,44,45,74,57,88,71,""
24,105,127,111,117,100,85,117,98,118,100,81,137,70,88,54,79,35,12,45,54,54,70,98,149,""
25,137,162,163,158,169,186,192,176,204,113,125,160,99,91,53,42,73,55,40,-1,81,66,80,73,""
26,159,146,155,175,178,177,147,156,163,97,104,131,114,91,104,82,113,53,63,51,75,64,89,100,""
27,114,165,181,179,194,144,211,195,168,162,62,149,117,106,80,63,67,39,54,58,50,49,63,70,""
28,65,142,171,163,174,184,161,154,170,130,115,64,118,69,113,77,64,21,45,36,60,89,105,125,""
29,159,154,178,164,184,168,164,166,174,117,109,135,57,74,28,55,39,44,52,63,66,109,124,134,""
30,124,170,193,195,190,182,168,166,172,148,16,118,119,113,99,84,73,71,35,35,84,88,58,145,""
31,152,156,213,225,188,182,201,183,152,91,137,80,133,87,74,90,82,52,50,94,-1,-1,-1,-1,""
[E]hgmpI}lel`z`fg'o0'jf',"b"
