dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,32,36,34,41,29,27,23,15,17,7,8,12,9,6,8,11,11,13,12,8,12,12,20,""
02,23,22,32,37,36,37,34,30,34,23,22,9,11,10,7,9,10,11,10,11,17,14,17,34,""
03,37,38,29,29,42,39,25,26,14,14,11,10,3,14,11,3,6,21,13,5,13,11,15,14,""
04,23,26,42,20,33,22,28,11,15,13,7,11,9,6,5,20,7,13,14,11,23,19,15,13,""
05,23,30,20,37,30,42,30,16,23,25,18,20,10,9,15,11,0,1,10,8,10,11,19,23,""
06,33,42,37,32,42,53,13,21,14,14,10,10,8,7,4,3,10,8,10,18,12,6,21,8,""
07,21,19,28,32,30,30,33,27,25,12,17,14,6,9,3,7,6,5,21,9,5,12,13,17,""
08,24,19,23,32,38,32,37,24,23,11,9,9,-1,23,8,9,15,10,14,19,26,14,13,13,""
09,25,28,31,39,33,38,26,10,9,16,9,22,11,15,12,14,9,1,4,13,14,14,23,18,""
10,30,36,31,22,38,30,27,27,14,18,14,16,9,9,7,9,4,11,21,16,15,23,20,14,""
11,28,29,39,42,39,60,50,25,13,14,11,8,11,7,9,7,7,27,12,19,14,25,28,24,""
12,32,42,46,44,43,41,49,25,29,25,17,16,10,6,10,9,10,11,25,22,33,35,23,34,""
13,40,50,39,42,55,51,64,28,41,28,16,9,7,9,6,8,-1,18,23,27,46,48,31,42,""
14,58,52,59,32,45,66,70,47,38,20,23,8,10,14,6,8,8,14,13,25,16,12,17,22,""
15,36,44,52,18,38,49,35,18,15,18,12,14,10,6,5,3,8,9,8,9,10,15,19,9,""
16,28,14,14,21,24,23,22,15,0,0,0,0,0,4,5,4,4,3,8,9,13,9,15,13,""
17,17,28,28,21,23,21,20,12,16,15,12,12,7,3,14,8,9,14,11,11,11,9,11,12,""
18,17,18,16,20,29,31,15,12,25,18,16,11,6,9,6,8,12,6,8,3,7,7,11,10,""
19,14,21,19,25,35,32,24,18,17,15,12,20,16,9,5,16,6,5,12,7,10,7,17,22,""
20,17,41,29,30,24,34,17,17,20,18,14,10,4,4,10,8,9,6,4,2,4,5,6,7,""
21,10,13,12,12,12,11,12,4,9,13,4,6,4,8,5,7,4,4,4,2,9,1,9,8,""
22,12,6,11,9,13,27,16,10,10,10,9,8,4,10,4,2,5,4,5,7,4,4,4,8,""
23,5,10,14,15,7,14,7,8,9,9,8,3,5,4,1,0,3,4,6,5,8,5,5,10,""
24,13,9,16,12,25,20,16,17,8,7,6,13,5,3,4,7,9,2,5,3,5,8,4,9,""
25,12,8,10,5,9,10,14,12,9,11,8,6,5,6,2,8,8,3,8,3,3,5,7,13,""
26,6,8,10,19,19,18,11,8,12,6,-1,14,8,3,3,4,7,3,5,5,10,3,11,11,""
27,12,13,20,20,24,17,21,15,18,6,6,6,7,9,5,13,7,3,9,3,6,9,10,13,""
28,16,20,24,18,18,19,32,14,23,9,15,9,6,14,6,2,12,4,9,4,7,10,9,10,""
29,14,18,13,21,30,24,17,13,14,14,6,10,7,5,3,7,9,11,8,4,9,7,6,15,""
30,14,17,8,18,25,15,4,8,16,4,6,5,1,7,5,1,8,7,4,6,4,3,8,11,""
31,12,10,11,24,18,22,12,10,15,8,8,11,7,4,4,5,2,8,3,5,5,4,-1,-1,""
