dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,204,221,266,275,293,272,291,332,304,291,267,249,252,238,210,199,194,134,111,145,126,151,170,142,""
02,142,163,198,213,272,283,244,301,301,269,232,233,200,226,184,153,129,114,113,127,157,174,174,179,""
03,194,215,278,255,321,258,292,253,277,250,251,220,225,222,241,169,165,117,99,118,134,175,196,184,""
04,150,174,209,240,243,252,273,264,277,277,233,210,194,184,153,162,135,139,119,135,157,162,185,190,""
05,173,169,171,229,256,211,252,265,254,199,209,229,224,227,177,163,119,95,89,125,139,172,164,173,""
06,155,164,168,198,195,209,202,201,208,191,199,147,125,144,105,116,106,106,102,102,138,145,163,182,""
07,168,154,145,188,159,195,222,177,242,204,170,151,124,98,216,154,137,108,67,86,107,128,176,198,""
08,161,151,199,273,233,230,255,247,249,255,215,214,229,145,153,152,102,89,100,124,146,153,183,199,""
09,176,154,202,211,260,261,259,291,267,256,195,198,171,171,159,131,116,99,113,98,159,165,179,185,""
10,157,138,185,189,222,270,279,275,248,222,196,207,191,140,135,138,93,96,103,123,176,190,233,249,""
11,251,176,183,222,307,327,329,343,324,263,207,207,177,179,144,114,107,108,128,175,175,254,309,365,""
12,319,218,191,264,373,437,428,396,397,261,243,192,186,163,134,137,108,98,156,194,262,342,403,456,""
13,443,335,316,396,439,434,469,417,377,352,289,196,199,173,160,142,163,33,115,280,328,402,405,369,""
14,392,422,415,424,385,371,362,326,338,256,263,244,179,169,182,154,187,184,164,168,214,237,277,260,""
15,296,267,216,239,274,297,283,297,295,266,234,223,161,142,133,91,101,72,100,113,130,149,154,162,""
16,161,172,192,239,226,255,257,287,254,283,233,212,190,173,146,127,97,105,80,87,109,120,128,133,""
17,143,190,185,188,228,258,261,274,273,246,219,224,216,190,157,159,111,134,138,134,141,154,190,144,""
18,166,168,187,208,276,258,283,319,333,303,281,210,155,162,131,106,123,88,70,93,111,131,113,127,""
19,123,158,195,184,185,184,209,225,270,218,213,182,146,148,141,132,108,92,77,98,92,115,132,115,""
20,139,136,159,138,183,173,223,230,209,173,167,141,144,115,98,101,72,71,91,72,63,107,100,119,""
21,104,103,139,133,136,149,152,155,153,160,141,134,112,111,94,81,71,58,71,83,95,98,124,125,""
22,117,144,151,166,202,194,240,241,282,283,219,198,161,139,132,105,79,66,87,82,83,97,123,101,""
23,132,128,150,175,202,175,140,191,200,195,153,146,139,107,104,84,50,44,62,70,68,96,103,96,""
24,107,127,117,153,164,158,164,158,191,151,154,108,116,122,129,75,67,58,37,68,78,92,110,107,""
25,86,104,126,151,139,174,175,175,172,174,153,137,125,111,112,87,78,68,118,103,67,92,79,76,""
26,91,96,114,128,138,133,150,174,161,147,136,137,134,132,104,70,85,67,53,55,60,88,74,92,""
27,96,104,131,146,174,143,175,192,177,171,161,150,151,133,108,73,75,57,58,77,78,77,97,91,""
28,107,127,140,143,167,183,205,178,192,164,143,147,123,121,134,93,76,60,56,51,66,90,122,97,""
29,94,104,103,149,128,136,153,171,186,180,131,165,156,127,103,95,80,54,57,68,58,75,92,78,""
30,86,122,125,145,139,144,162,167,177,158,152,168,133,112,127,101,76,64,62,61,76,81,104,101,""
31,89,109,128,158,170,147,205,200,207,168,147,147,130,111,106,79,72,64,55,61,86,92,102,20,""
