dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,63,70,87,87,110,132,147,150,137,123,113,114,116,189,102,124,128,143,144,130,89,99,101,84,""
02,104,136,145,174,193,174,207,212,233,226,224,216,219,195,199,192,181,158,145,154,100,109,114,108,""
03,115,118,149,174,155,205,209,219,244,223,259,231,199,224,192,187,193,160,155,104,84,69,72,74,""
04,123,112,121,106,112,134,140,155,160,150,160,160,129,135,134,138,131,110,94,87,73,81,68,72,""
05,71,89,101,104,137,128,148,167,166,158,156,148,125,135,104,103,90,102,83,77,64,61,40,60,""
06,56,61,69,84,104,96,122,153,146,145,144,146,112,121,104,105,109,87,89,84,65,71,74,64,""
07,53,74,88,91,115,109,115,164,109,175,151,145,157,107,141,191,150,153,135,108,106,111,109,86,""
08,83,117,128,150,191,202,230,250,245,235,237,242,222,198,202,201,168,146,141,130,114,99,99,81,""
09,110,129,171,167,130,181,211,215,230,273,265,211,183,198,175,190,152,154,143,99,75,95,78,78,""
10,83,129,159,194,192,239,239,259,251,260,278,268,239,207,191,176,153,169,150,138,94,77,83,94,""
11,103,145,162,201,233,240,229,264,287,290,271,286,256,204,181,157,149,158,124,117,103,77,92,63,""
12,114,126,155,205,185,207,203,260,271,240,229,224,216,198,150,134,138,188,128,88,53,32,26,17,""
13,32,45,78,105,151,174,210,249,262,265,251,261,208,208,167,121,95,144,112,61,63,34,40,74,""
14,97,131,169,195,261,272,316,336,324,305,285,278,258,214,175,150,130,143,93,98,72,-1,43,56,""
15,52,83,91,124,139,154,191,193,164,174,184,199,174,157,136,123,131,111,89,85,55,61,40,53,""
16,41,68,91,88,117,112,148,131,157,147,137,179,147,152,143,133,127,118,108,90,79,82,57,56,""
17,50,61,87,99,104,107,106,151,141,156,141,153,155,166,130,142,136,119,97,97,94,81,65,44,""
18,73,84,75,91,106,67,119,135,142,173,150,163,148,135,110,139,125,124,102,88,64,62,62,41,""
19,51,46,64,76,95,99,80,111,128,125,121,115,122,124,122,106,104,122,85,73,69,70,48,59,""
20,64,51,59,84,79,107,100,111,112,114,127,152,136,129,112,86,109,99,72,61,58,63,56,41,""
21,38,58,66,85,90,109,104,141,134,140,157,135,132,140,131,126,103,106,94,90,60,76,58,61,""
22,58,61,77,94,107,120,134,153,154,143,161,154,128,136,126,113,101,96,81,95,60,65,45,48,""
23,62,58,68,62,100,100,106,120,117,158,143,151,142,154,119,98,109,112,83,93,69,-1,-1,5,""
24,46,59,64,83,100,111,127,119,131,148,107,136,163,163,127,99,113,105,108,80,63,62,45,46,""
25,53,48,57,92,102,125,122,116,107,142,122,153,152,150,104,122,130,104,86,73,75,83,39,48,""
26,52,54,60,80,88,87,113,139,149,124,126,126,139,121,113,113,102,98,70,90,100,59,45,47,""
27,33,52,48,66,90,84,100,125,150,138,141,126,136,146,131,99,103,102,92,77,68,50,52,41,""
28,39,47,66,79,84,86,111,110,125,137,138,132,128,136,110,114,109,104,74,79,68,72,57,48,""
29,52,64,75,71,77,105,110,118,135,130,134,146,126,140,127,122,99,106,88,82,61,34,39,32,""
30,34,39,41,64,69,84,84,85,91,91,88,89,101,91,83,77,71,57,52,58,47,43,36,33,""
31,44,49,36,65,70,70,84,109,111,96,82,100,83,96,98,88,78,78,54,58,46,50,53,-1,""
