dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,24,30,34,49,32,31,19,24,24,25,19,19,22,20,16,24,21,27,28,15,20,15,13,""
02,13,16,22,24,31,40,20,19,15,23,21,26,20,12,17,17,11,13,26,24,17,18,13,21,""
03,23,25,27,33,36,34,28,30,27,26,30,28,23,15,9,11,11,9,20,12,19,12,13,15,""
04,22,13,15,30,25,34,23,30,9,25,25,14,9,17,36,38,36,11,14,13,17,21,14,22,""
05,16,12,17,27,20,17,24,27,13,15,22,28,14,14,17,9,18,9,16,13,17,10,16,15,""
06,18,21,18,22,32,36,27,27,19,17,24,24,11,30,17,24,18,17,12,26,10,18,21,14,""
07,21,14,21,30,31,28,28,12,18,24,12,15,59,39,51,64,31,8,13,22,25,26,21,11,""
08,12,15,20,32,29,20,25,28,21,22,21,21,13,16,21,13,11,14,22,17,0,-1,-1,-1,""
09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
11,-1,-1,-1,-1,-1,-1,-1,-1,1,0,2,14,15,6,6,8,11,13,17,25,23,21,15,6,""
12,7,14,7,22,22,39,36,34,22,15,9,12,8,11,5,8,15,12,30,44,49,36,32,21,""
13,10,18,12,45,55,72,68,54,45,11,9,11,9,11,10,9,17,28,51,66,70,69,63,24,""
14,14,12,22,55,72,83,86,67,45,27,18,11,16,16,6,7,16,26,42,44,38,33,19,20,""
15,13,19,21,30,32,31,40,27,16,17,21,16,24,13,13,13,10,20,12,20,19,20,23,18,""
16,26,27,24,34,25,24,30,31,22,23,24,24,27,11,18,24,30,26,25,19,29,31,20,26,""
17,27,31,30,34,37,32,27,36,27,35,26,17,18,20,15,14,18,14,15,29,19,17,18,18,""
18,18,30,23,28,31,29,20,20,27,31,29,30,20,19,24,26,20,19,26,19,22,29,3,0,""
19,6,1,1,1,4,2,4,0,8,2,2,9,17,15,16,11,11,9,13,13,16,21,14,23,""
20,30,20,22,24,20,30,31,25,24,22,12,21,13,16,7,13,14,17,10,23,18,8,2,0,""
21,2,0,2,13,23,14,9,14,12,2,6,4,17,21,11,15,16,16,14,18,19,16,22,16,""
22,14,30,21,25,42,30,37,27,31,27,30,24,24,15,13,3,10,6,7,11,9,8,3,11,""
23,3,8,4,9,15,8,9,9,11,9,5,9,7,3,2,7,9,3,5,6,6,3,2,9,""
24,7,3,4,13,12,8,8,13,6,11,12,8,8,6,4,6,9,3,10,4,9,3,3,7,""
25,6,9,6,13,9,12,5,11,10,3,7,11,7,6,2,4,9,4,8,4,4,4,5,4,""
26,3,9,6,8,14,8,12,10,7,11,6,6,6,7,7,11,11,4,6,4,8,5,8,4,""
27,10,14,8,15,19,11,13,10,11,14,11,15,9,9,2,10,6,2,8,5,7,5,5,7,""
28,5,5,10,18,21,18,17,10,7,16,6,10,2,4,3,5,8,9,13,17,70,0,1,1,""
29,5,0,4,17,21,12,8,9,11,2,2,1,1,1,4,5,3,0,5,2,9,7,15,13,""
30,10,15,12,12,9,7,13,8,15,15,6,10,9,11,12,12,18,16,19,14,9,24,19,22,""
31,21,25,34,33,13,20,17,13,10,12,5,5,8,10,12,8,11,17,13,11,8,17,18,-1,""
