jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,318,274,298,316,373,448,471,538,506,675,314,303,-1,-1,431,246,188,118,145,65,76,145,317,-1,-1
02,333,307,349,337,373,382,461,473,510,426,274,215,177,263,338,306,255,119,197,105,144,122,183,329
03,306,539,654,649,504,386,486,542,590,482,384,418,288,308,293,249,220,112,77,62,95,131,159,228
04,325,342,292,622,578,409,455,503,407,-1,389,-1,313,199,-1,-1,-1,-1,-1,-1,-1,288,164,250
05,299,365,308,291,359,479,565,547,490,481,494,376,463,299,374,314,302,144,228,156,98,125,209,262
06,293,304,285,283,421,386,567,562,554,344,102,-1,-1,-1,112,449,199,73,70,94,130,112,176,395
07,397,271,502,304,440,556,479,-1,-1,-1,-1,-1,-1,-1,460,347,490,171,10,174,175,99,155,241
08,281,443,298,341,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,248,425,154,88,127,6,235,350,337
09,315,359,311,520,577,531,637,595,-1,-1,226,80,459,491,495,412,258,118,443,91,397,-1,-1,234
10,264,257,277,320,397,579,587,716,605,702,475,421,219,425,409,458,347,163,421,301,206,-1,-1,-1,-1
11,426,418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,513,170,199
12,317,330,290,506,458,424,513,523,405,387,289,106,-1,-1,-1,380,228,96,83,72,56,97,155,183
13,228,262,205,276,375,467,542,724,519,661,293,177,221,351,351,293,312,480,116,58,61,96,148,178
14,216,225,258,286,350,384,468,474,640,209,-1,294,321,141,285,279,199,268,115,307,244,279,-1,218
15,263,353,404,267,319,327,533,143,-1,-1,-1,-1,-1,377,-1,109,181,100,112,301,171,20,225,157
16,207,267,-1,-1,334,331,401,-1,-1,284,-1,-1,-1,-1,-1,-1,189,267,69,56,66,75,141,202
17,244,261,289,288,251,374,475,480,405,294,135,6,225,544,484,123,20,42,278,319,307,165,159,196
18,230,222,255,275,319,329,393,400,336,464,696,65,539,423,469,109,32,120,50,43,95,100,131,228
19,275,273,219,210,261,328,404,342,274,233,141,129,131,162,230,204,177,104,76,60,101,104,162,222
20,244,265,227,249,245,301,364,332,419,248,205,248,301,341,303,256,190,-1,269,110,169,126,178,499
21,298,406,380,402,378,490,483,626,207,234,250,288,204,265,296,241,172,143,97,90,92,216,452,331
22,467,151,207,368,153,345,509,-1,-1,211,-1,-1,-1,-1,-1,358,205,143,95,81,180,218,458,461
23,319,527,420,407,381,487,425,429,372,-1,255,433,144,199,254,242,176,190,72,146,91,144,172,241
24,240,247,229,222,261,351,383,414,393,576,-1,-1,252,191,-1,252,156,114,89,44,77,107,169,243
25,255,290,272,272,338,388,393,364,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,296,316,211,226,276,347,439,372,282,88,402,245,223,495,586,175,159,67,62,54,110,202,158,194
27,232,253,237,264,-1,487,392,488,201,200,192,258,149,-1,-1,-1,-1,-1,-1,403,391,-1,-1,-1,-1
28,316,328,313,334,299,371,426,399,381,340,314,241,157,189,185,168,152,255,229,-1,234,-1,-1,199
29,205,289,205,283,342,387,498,-1,160,583,235,257,194,238,443,146,-1,346,245,76,153,111,161,251
30,256,259,302,351,296,332,441,466,400,297,187,442,133,357,700,277,178,110,-1,-1,-1,-1,-1,-1,-1
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
