dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,107,18,22,16,14,18,173,175,213,201,214,214,195,190,120,119,147,123,138,133,118,122,107,100,""
02,99,84,123,109,105,79,134,194,183,192,184,217,167,211,173,109,169,139,140,139,107,96,105,92,""
03,67,65,104,116,119,108,173,189,203,195,204,217,189,171,178,120,170,162,110,120,105,110,112,61,""
04,69,70,27,29,28,21,21,163,192,180,197,179,191,158,153,148,144,63,20,23,20,14,15,10,""
05,13,21,13,20,32,21,26,57,171,201,209,221,189,193,173,83,164,165,126,137,112,85,67,18,""
06,14,12,24,28,29,24,146,174,182,193,183,167,185,155,151,121,160,152,119,126,106,85,87,92,""
07,75,54,110,115,151,147,148,185,214,199,192,211,174,161,150,130,155,153,129,149,111,85,85,81,""
08,99,77,75,123,144,176,159,199,229,212,221,205,175,194,160,126,30,40,24,23,18,12,16,13,""
09,14,25,36,45,42,31,166,175,176,178,186,195,162,156,150,130,24,31,26,31,15,17,22,12,""
10,25,27,23,37,43,46,169,193,182,201,195,213,179,150,133,133,147,182,128,75,107,74,86,43,""
11,11,27,33,48,43,68,48,39,166,213,215,192,203,181,170,154,177,189,132,132,107,90,70,30,""
12,97,119,44,69,62,71,63,61,243,276,269,238,226,232,189,196,227,216,54,21,6,7,77,81,""
13,116,47,53,74,104,113,98,264,330,318,309,322,231,199,144,187,211,212,150,149,98,81,76,81,""
14,98,141,207,257,279,287,321,324,323,303,310,314,267,231,199,180,208,180,136,98,77,58,49,80,""
15,70,63,45,50,41,55,155,191,180,187,234,181,172,152,112,119,126,138,99,101,104,80,77,65,""
16,78,46,103,110,105,83,141,161,152,163,172,171,130,146,139,119,132,138,114,108,94,101,81,67,""
17,11,7,15,23,59,137,148,142,148,132,148,159,146,150,151,93,114,110,122,119,76,17,18,11,""
18,12,12,15,10,25,27,18,98,140,148,170,152,154,124,143,116,125,147,114,99,84,72,12,11,""
19,21,7,8,18,16,12,8,16,68,131,128,102,112,129,135,120,121,118,96,81,70,75,10,12,""
20,7,15,16,19,28,63,103,98,112,108,109,110,101,104,112,116,128,100,90,80,75,75,74,47,""
21,38,43,85,102,92,97,105,115,118,149,123,166,130,124,126,149,135,120,91,109,61,23,17,15,""
22,19,33,19,26,45,38,65,53,132,163,180,173,174,157,144,161,169,149,125,116,93,75,79,80,""
23,62,66,96,112,61,68,83,148,159,177,159,189,161,155,163,147,173,153,140,141,96,49,18,12,""
24,9,10,18,33,27,32,24,43,75,145,128,151,159,148,161,166,168,146,79,33,20,15,24,24,""
25,26,16,29,36,31,29,41,65,140,175,155,178,198,170,157,106,92,81,124,88,86,58,47,33,""
26,27,27,32,45,44,49,53,57,66,173,160,151,136,141,132,150,146,147,154,105,20,35,43,32,""
27,34,28,35,32,39,41,49,39,40,113,121,150,141,149,134,167,144,157,123,103,63,91,82,78,""
28,49,15,23,35,21,20,32,31,39,120,167,168,153,130,117,117,131,130,114,43,18,25,22,13,""
29,22,22,43,60,28,19,28,41,104,162,142,143,117,124,141,108,25,36,27,26,23,17,26,13,""
30,11,23,60,89,79,90,107,86,78,119,142,149,112,96,83,96,87,89,77,76,59,55,64,16,""
31,20,21,26,19,23,26,29,89,115,133,154,149,145,125,114,132,126,131,36,37,100,73,86,-1,""
[E]nVah{{`zI}le,"z'gl}"
