dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,159,199,159,134,131,131,108,132,114,85,72,76,63,60,28,29,9,6,14,20,26,43,133,151,""
02,148,197,191,182,154,129,112,104,117,101,82,72,77,54,47,36,25,17,16,25,34,27,134,149,""
03,158,221,194,184,163,150,45,37,39,46,41,40,34,28,11,8,7,4,5,11,24,29,75,151,""
04,162,172,181,173,179,142,114,72,47,21,19,24,17,9,12,12,3,3,7,8,21,42,36,53,""
05,159,154,175,156,154,135,137,97,35,36,18,13,17,13,8,12,12,5,9,8,15,50,84,62,""
06,38,49,141,168,167,149,133,142,107,97,84,81,53,51,31,23,9,7,7,22,40,76,67,72,""
07,116,148,139,132,118,96,90,86,83,85,71,52,45,30,24,27,10,26,18,10,20,29,68,101,""
08,113,133,177,167,117,113,104,87,86,79,73,60,36,19,11,8,3,6,9,3,12,82,113,114,""
09,118,157,153,165,134,127,123,99,77,81,70,54,43,28,35,16,9,5,6,9,20,39,102,135,""
10,130,135,143,143,122,89,58,41,49,24,30,24,13,3,2,2,13,5,18,25,32,39,70,112,""
11,134,138,177,149,151,124,116,108,64,52,50,40,38,25,25,11,15,16,18,40,49,80,94,145,""
12,171,209,190,189,164,166,149,92,75,65,61,58,41,27,24,17,30,22,41,44,55,72,159,195,""
13,224,224,217,183,146,203,127,136,111,111,76,51,45,31,29,35,63,43,80,87,84,103,114,93,""
14,121,124,149,214,197,163,165,116,97,111,63,42,58,21,20,35,51,48,41,55,93,100,92,136,""
15,135,143,158,154,133,109,123,135,106,95,82,79,65,35,31,20,21,28,39,31,68,76,99,131,""
16,146,155,177,171,129,133,100,111,96,86,80,43,53,32,25,20,15,22,23,33,51,76,104,124,""
17,127,161,139,140,143,136,121,110,95,80,83,63,66,42,21,22,9,17,18,32,45,59,90,121,""
18,127,153,140,149,139,126,124,112,89,84,65,74,55,46,29,25,12,22,13,26,48,66,93,91,""
19,122,125,115,135,139,138,140,121,102,76,71,56,39,35,21,24,22,16,27,29,45,44,94,93,""
20,105,124,106,138,149,120,116,111,92,88,81,73,50,31,34,23,14,24,24,24,56,74,84,102,""
21,118,144,143,141,136,147,110,97,85,86,72,58,56,29,28,19,14,22,23,22,32,50,87,117,""
22,142,171,139,114,144,142,111,93,98,105,86,94,67,52,39,39,26,24,22,38,53,60,95,117,""
23,108,161,179,178,152,120,112,102,114,86,69,58,50,40,27,17,14,17,17,17,41,65,77,107,""
24,123,178,211,171,180,169,141,125,97,80,62,51,53,33,23,15,18,25,19,29,61,67,75,101,""
25,127,154,154,171,160,164,130,128,113,99,88,83,48,51,26,32,27,17,26,30,44,51,80,84,""
26,120,152,161,199,141,168,125,140,81,71,73,73,61,28,22,18,14,21,14,20,38,50,90,101,""
27,140,136,143,131,144,151,131,97,77,82,82,60,62,33,32,13,26,13,20,31,43,54,76,113,""
28,133,132,162,158,157,146,116,103,97,87,84,61,41,32,24,16,17,13,25,33,48,65,83,99,""
29,149,151,155,173,176,147,109,78,84,77,52,69,70,45,36,26,17,20,31,29,44,64,89,97,""
30,128,160,167,176,171,152,134,104,102,84,67,71,52,40,29,12,16,11,20,21,45,77,88,128,""
31,140,152,151,77,183,178,154,122,104,97,97,70,50,33,26,13,16,15,26,41,38,47,62,-1,""
