dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,22,13,13,9,7,8,14,5,11,6,6,6,2,5,0,0,0,0,0,0,0,0,0,0,""
02,0,0,0,0,0,5,8,12,6,14,5,5,3,2,2,5,4,1,5,9,3,6,7,4,""
03,8,9,10,11,16,8,12,10,8,2,10,12,1,7,3,3,3,2,8,8,6,9,4,9,""
04,17,13,17,15,13,8,7,6,6,7,7,10,5,3,7,6,9,3,9,14,8,11,6,6,""
05,10,12,23,23,18,10,17,9,13,9,7,8,9,3,2,0,4,3,3,5,16,14,14,22,""
06,8,16,14,10,10,8,14,15,7,8,12,11,3,7,5,5,4,2,3,6,6,13,3,6,""
07,11,11,17,10,12,19,6,10,7,5,8,7,7,1,5,3,6,3,11,9,2,11,8,11,""
08,9,14,11,17,13,8,10,6,9,5,9,4,9,6,7,4,2,3,8,18,16,10,13,15,""
09,5,16,15,17,14,18,18,12,14,9,4,13,4,9,3,7,2,5,8,12,23,13,8,11,""
10,9,21,21,22,21,21,10,10,11,6,4,2,2,4,1,0,1,7,5,7,14,8,15,8,""
11,10,8,14,19,27,21,14,13,12,16,10,23,13,9,6,5,8,5,6,9,14,14,11,12,""
12,12,20,10,11,10,18,12,17,10,8,8,6,1,2,2,5,4,9,16,17,22,16,8,23,""
13,14,12,12,23,23,22,17,12,15,9,15,3,3,2,7,5,8,7,24,25,19,32,13,16,""
14,7,18,14,27,22,23,17,17,16,25,11,3,2,3,2,1,9,16,22,12,15,15,10,13,""
15,8,15,11,14,11,14,5,4,11,3,6,7,6,6,3,7,2,8,2,5,8,10,4,5,""
16,7,18,11,11,22,12,12,7,10,7,6,2,4,4,3,2,2,3,7,8,12,11,3,5,""
17,18,12,16,14,7,9,9,10,6,8,8,7,3,1,1,3,5,0,2,6,4,8,8,6,""
18,15,11,19,14,11,13,11,13,5,8,2,6,5,5,4,0,4,9,4,10,6,9,6,8,""
19,10,15,13,10,16,7,9,10,8,2,9,3,5,4,0,1,3,0,7,10,16,16,20,10,""
20,14,22,19,24,20,17,25,9,11,11,8,9,7,10,5,6,3,12,6,5,8,13,8,9,""
21,10,13,17,12,14,15,7,16,13,19,7,11,2,5,5,9,7,6,11,27,25,16,17,31,""
22,18,16,32,30,34,16,36,21,34,24,18,20,10,10,8,16,8,8,17,22,10,11,10,12,""
23,28,12,22,18,29,2,10,28,27,22,14,10,11,14,12,6,11,10,18,13,13,29,16,18,""
24,14,29,33,25,35,31,28,39,22,9,19,8,6,7,6,13,10,10,8,17,11,13,19,14,""
25,19,13,24,22,33,28,29,20,14,9,18,10,14,6,9,8,9,9,1,14,13,11,13,12,""
26,18,25,25,25,37,22,36,26,15,13,15,3,7,9,4,8,5,13,22,13,12,14,14,17,""
27,15,16,16,26,23,36,24,14,20,17,20,16,14,9,3,9,7,11,11,6,14,16,7,15,""
28,14,13,22,25,29,15,23,18,21,24,18,17,4,7,9,12,9,13,13,17,21,18,19,20,""
29,27,32,24,38,27,22,22,19,27,17,13,13,15,14,6,12,6,15,5,15,11,9,13,13,""
30,17,14,15,34,38,15,19,18,8,15,9,11,7,8,10,4,3,9,13,11,13,9,8,11,""
31,12,14,23,19,19,18,21,19,20,5,14,16,9,5,5,10,9,2,9,4,12,7,-1,-1,""
[E]cfahg'jf,"zzlgzIzbpgl}'kl"
