dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,28,33,38,64,57,69,39,33,30,43,46,61,56,53,50,37,40,32,27,30,29,21,19,18,""
02,19,26,26,50,51,45,38,31,28,41,50,44,45,48,36,45,36,36,23,35,27,25,19,21,""
03,16,23,35,48,40,47,40,24,38,55,43,41,55,51,64,46,50,27,34,21,29,19,18,14,""
04,21,15,50,55,47,56,37,32,29,31,38,41,45,48,38,37,24,25,22,30,25,28,20,13,""
05,15,31,40,62,85,71,35,24,19,36,35,41,43,38,33,30,28,27,23,31,20,18,17,15,""
06,18,19,26,29,31,30,27,20,22,33,28,35,29,24,31,27,29,22,28,32,26,25,17,16,""
07,17,17,35,51,52,38,41,36,21,24,44,40,29,33,38,40,26,23,25,25,29,24,17,12,""
08,15,17,3,42,29,50,51,37,36,52,44,53,56,67,49,39,37,38,21,25,25,35,25,17,""
09,17,27,44,61,59,70,32,43,27,49,53,37,41,61,55,44,22,22,14,16,15,15,15,11,""
10,0,18,42,73,69,93,79,47,42,37,38,34,47,49,51,48,37,5,24,21,20,19,12,11,""
11,19,22,42,63,77,76,54,31,35,30,60,57,64,55,58,51,43,29,25,26,30,24,21,14,""
12,19,11,13,74,99,107,85,83,40,39,53,47,69,85,61,69,41,27,26,30,32,25,21,13,""
13,10,24,59,109,85,100,9,69,34,0,14,75,75,90,80,57,47,27,26,27,20,21,20,18,""
14,14,23,70,104,111,47,71,103,31,7,24,40,60,68,63,63,48,27,26,25,21,21,27,16,""
15,13,24,47,74,76,74,59,61,44,58,47,49,43,56,56,42,31,15,22,23,23,28,18,17,""
16,16,24,20,33,58,43,34,32,34,40,44,47,39,43,55,45,29,21,27,31,26,28,21,16,""
17,20,25,24,39,57,40,40,33,30,38,40,52,57,61,47,29,44,29,48,32,27,40,22,23,""
18,23,22,38,34,47,44,33,21,16,27,50,51,66,63,55,48,41,40,34,35,25,35,28,20,""
19,22,22,44,41,50,48,32,21,19,35,46,45,61,58,61,43,33,25,33,35,41,41,25,30,""
20,29,30,46,59,57,58,36,36,43,35,39,51,43,42,43,60,50,34,38,39,35,37,31,22,""
21,32,26,36,45,40,43,21,35,42,40,51,46,53,61,61,57,40,39,34,52,40,33,22,29,""
22,26,31,39,48,32,41,41,34,40,37,67,55,69,66,63,55,48,39,39,35,32,34,20,14,""
23,20,29,28,34,61,59,40,17,33,32,41,38,62,66,54,49,31,40,36,28,28,30,14,22,""
24,13,22,32,29,29,34,33,20,26,23,31,46,46,51,45,34,23,23,24,29,26,18,18,18,""
25,13,10,0,35,36,29,37,20,25,28,35,48,65,74,57,29,19,27,48,37,38,26,22,16,""
26,13,17,0,15,58,25,22,19,28,23,45,35,37,47,37,35,29,28,25,30,32,33,28,10,""
27,14,20,21,19,30,42,35,22,43,45,48,46,48,54,34,40,37,40,29,41,29,17,17,6,""
28,18,17,28,40,27,25,32,32,29,27,30,32,39,41,27,33,34,23,32,21,36,22,15,9,""
29,14,18,22,25,39,23,43,23,21,37,36,38,40,51,35,40,34,45,28,25,29,24,30,13,""
30,9,26,27,31,31,45,35,27,26,32,47,40,48,39,53,46,22,24,27,23,32,19,22,13,""
31,18,15,30,39,40,31,48,35,26,39,39,42,52,44,49,44,38,38,28,39,39,23,21,-1,""
