dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,23,18,16,20,29,28,19,18,14,17,21,5,7,6,3,6,2,7,8,10,14,12,20,34,""
02,26,23,24,33,37,35,35,20,13,9,20,5,5,7,7,7,12,8,12,8,12,16,34,47,""
03,32,29,46,37,30,52,20,31,23,31,34,13,12,14,11,8,16,9,16,13,18,18,18,12,""
04,26,23,17,23,25,43,33,35,9,5,10,12,8,13,6,7,10,5,14,10,16,15,33,53,""
05,31,38,40,31,36,33,50,34,55,28,61,22,35,14,21,27,36,11,11,17,36,20,21,30,""
06,24,16,22,14,36,47,25,20,4,15,3,11,4,7,8,13,16,14,42,29,33,58,24,43,""
07,40,31,46,43,54,43,44,85,32,30,34,29,20,15,19,20,10,12,27,37,25,25,28,46,""
08,33,38,38,46,50,77,28,47,27,52,96,25,21,16,17,11,21,31,22,29,33,44,61,53,""
09,42,45,47,48,76,53,57,61,39,28,31,13,9,28,15,19,7,28,24,24,51,56,65,65,""
10,44,37,39,61,60,65,53,65,48,49,25,20,7,6,15,17,5,26,18,25,56,42,42,52,""
11,49,30,37,30,37,72,56,83,43,56,51,11,6,9,8,25,10,1,11,36,58,55,70,90,""
12,80,49,55,53,57,75,65,71,38,50,50,23,6,5,7,15,22,33,52,35,56,87,99,138,""
13,111,79,65,57,99,57,92,95,55,33,18,19,6,14,32,13,14,24,36,26,42,81,151,191,""
14,194,123,89,81,88,97,103,130,64,52,20,23,17,15,5,13,17,29,27,42,77,71,69,82,""
15,97,93,58,40,48,65,94,65,54,24,47,17,24,13,24,24,15,41,29,42,43,25,44,54,""
16,52,35,47,53,53,53,34,83,69,79,45,39,22,11,29,24,39,23,27,18,32,36,60,57,""
17,47,46,36,44,54,52,48,84,35,40,50,35,27,8,14,9,38,33,17,24,22,35,35,34,""
18,41,42,52,42,49,47,81,53,43,26,28,13,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,30,28,14,6,18,37,35,11,53,45,""
20,37,48,42,64,72,52,73,17,7,30,15,22,3,5,2,3,0,19,12,13,22,21,33,32,""
21,48,37,40,35,67,61,49,15,11,9,17,1,8,5,2,3,4,6,10,12,17,15,17,22,""
22,23,10,22,23,27,27,35,27,29,20,28,26,10,8,8,11,6,11,23,19,14,15,32,41,""
23,32,36,36,48,46,60,63,15,19,33,75,64,16,17,5,10,2,15,18,14,36,29,32,46,""
24,35,39,37,50,45,47,53,32,11,6,5,11,22,5,4,8,17,9,19,13,17,18,16,25,""
25,19,22,14,13,22,26,19,18,12,12,9,6,14,8,11,11,10,6,10,22,15,26,46,37,""
26,19,24,44,30,36,38,39,43,37,73,17,16,34,19,42,40,30,58,15,25,30,20,56,26,""
27,19,25,21,38,46,40,37,50,21,23,15,5,29,12,6,1,13,15,20,9,19,17,13,27,""
28,22,24,30,24,31,37,41,44,14,39,36,4,2,5,1,4,7,4,2,5,4,6,23,14,""
29,23,17,32,34,45,55,65,96,5,3,5,4,4,8,3,1,4,6,1,2,7,19,32,28,""
30,27,45,32,37,53,32,61,34,17,7,14,9,4,5,12,3,2,5,0,5,5,7,58,17,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
