dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,7,7,-1,-1,""
04,-1,-1,-1,-1,-1,-1,14,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,18,16,17,""
05,12,38,24,39,25,30,21,19,19,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,""
06,9,10,24,25,16,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,28,-1,""
07,36,27,44,38,29,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,11,21,13,30,19,13,""
08,20,16,17,17,24,15,16,15,12,4,15,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,21,""
09,37,28,23,14,21,19,4,11,4,17,7,17,20,10,6,7,3,-1,-1,-1,21,23,36,33,""
10,16,12,9,21,24,27,10,5,13,5,5,6,4,0,2,-1,-1,-1,1,16,11,24,26,38,""
11,72,58,58,60,55,51,37,30,22,19,17,-1,-1,5,5,4,6,15,17,28,36,71,73,64,""
12,52,30,39,45,32,38,30,33,20,-1,-1,-1,-1,2,3,3,7,31,-1,31,64,116,120,145,""
13,105,78,87,78,83,52,62,54,58,51,37,18,12,15,8,14,9,18,45,56,80,111,134,189,""
14,196,71,63,85,91,-1,67,43,34,48,30,36,12,14,18,13,11,20,23,38,54,77,69,73,""
15,97,84,73,77,45,29,21,18,32,19,14,18,13,18,18,14,5,8,10,21,28,18,34,22,""
16,40,48,61,74,37,13,12,9,25,37,16,21,16,22,20,16,12,-1,14,9,13,18,41,44,""
17,45,63,72,80,60,55,42,42,45,34,18,21,22,24,13,5,4,12,16,10,15,20,19,18,""
18,17,19,51,47,41,35,39,31,9,14,8,7,6,6,3,5,5,12,15,15,12,18,14,25,""
19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,26,18,24,30,25,31,""
20,39,44,52,36,55,30,35,40,43,34,32,14,9,16,18,16,12,30,13,20,18,17,22,14,""
21,25,29,36,32,30,22,19,18,15,16,13,9,11,9,6,9,9,9,17,10,8,18,14,20,""
22,17,16,23,22,18,23,-1,25,18,15,12,14,11,18,15,13,9,13,18,26,16,12,32,21,""
23,17,22,27,52,32,28,22,20,28,28,20,17,13,25,12,11,-1,-1,9,8,13,13,7,21,""
24,14,13,23,31,7,21,18,10,11,8,6,10,13,11,24,23,17,6,11,8,14,13,16,16,""
25,29,41,48,51,42,50,36,29,21,-1,7,3,5,11,25,36,8,5,6,17,34,33,55,61,""
26,67,79,92,80,68,44,36,42,23,13,14,19,8,13,12,9,7,10,12,14,8,12,13,13,""
27,8,8,15,26,21,27,49,26,22,23,21,14,11,9,7,-1,-1,-1,14,23,9,16,19,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,8,5,4,1,5,1,3,-1,-1,12,9,18,""
29,10,10,30,19,18,7,5,11,10,14,7,13,14,22,-1,4,5,11,9,13,21,-1,22,30,""
30,39,45,43,56,76,42,40,16,21,17,18,12,16,14,18,8,4,9,3,14,18,23,11,16,""
31,29,27,42,40,38,32,38,26,20,20,21,13,11,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]e,"j'nfk`gIndh`e'jfd"
