dec,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,68,79,66,61,80,58,62,52,47,48,66,35,28,46,34,18,-1,-1,23,24,32,35,40,47,""
02,68,72,63,78,72,63,67,50,53,61,60,47,52,35,40,40,29,23,34,32,37,55,43,50,""
03,65,93,91,80,73,86,68,48,63,56,44,29,40,30,37,22,25,16,31,23,55,30,47,35,""
04,63,60,68,88,61,66,75,70,73,27,36,28,29,36,34,27,24,23,21,20,31,39,55,44,""
05,44,71,51,58,70,53,45,47,48,32,32,31,30,21,29,20,21,22,22,31,39,38,56,48,""
06,59,68,69,63,74,69,50,53,53,50,35,43,41,48,28,37,32,20,25,-1,39,50,40,44,""
07,79,57,63,83,57,67,57,60,76,63,50,45,45,32,26,22,23,18,30,34,50,40,53,53,""
08,61,69,66,73,75,67,51,49,58,42,46,33,29,22,31,31,30,20,38,37,41,50,59,67,""
09,88,90,69,83,83,78,69,69,56,51,40,43,41,36,30,28,22,29,28,30,45,44,57,62,""
10,77,73,54,68,57,74,51,60,58,50,48,35,40,40,22,21,19,32,19,43,38,48,56,63,""
11,95,69,70,62,62,76,64,60,43,40,44,26,28,24,19,13,15,26,32,26,50,67,81,108,""
12,139,79,94,108,113,91,102,92,68,35,37,35,42,40,35,21,23,39,48,39,96,92,135,142,""
13,161,115,121,115,123,124,113,119,108,80,46,40,33,25,30,27,24,45,66,78,113,150,179,218,""
14,220,155,129,123,114,136,140,108,128,86,58,46,36,42,29,29,30,36,41,60,67,103,110,123,""
15,166,130,103,104,83,90,75,83,64,57,47,37,31,32,30,34,33,23,28,19,26,36,40,45,""
16,67,58,57,68,63,53,63,48,39,25,27,27,23,17,16,16,15,14,17,23,35,42,54,46,""
17,65,68,79,68,78,66,55,58,50,42,35,40,43,38,37,21,27,17,16,22,29,36,35,41,""
18,59,61,67,67,76,64,74,61,51,41,25,26,22,18,19,19,22,22,19,23,30,46,34,36,""
19,56,54,54,47,63,81,73,62,46,43,22,34,24,33,22,15,17,13,15,13,21,29,32,42,""
20,52,72,44,40,63,64,57,46,47,43,37,42,36,32,26,20,21,20,20,22,28,34,34,30,""
21,52,45,59,58,57,63,45,55,59,45,34,37,30,30,28,29,31,32,25,33,32,38,40,58,""
22,76,63,64,76,62,66,68,65,73,57,60,53,43,44,45,32,33,28,22,35,29,33,39,38,""
23,50,61,53,68,63,57,56,51,52,42,37,33,26,40,28,34,21,19,25,21,26,26,35,27,""
24,54,50,47,55,57,47,49,47,28,25,23,29,31,26,16,20,25,21,21,26,30,37,41,38,""
25,43,54,51,78,66,64,48,43,51,38,29,28,28,20,21,23,17,14,13,28,31,35,61,70,""
26,55,66,59,77,59,51,57,65,51,35,25,27,32,23,31,29,18,23,20,20,22,28,43,31,""
27,47,58,49,56,60,70,46,42,54,53,39,39,35,29,24,21,23,32,26,33,31,36,49,48,""
28,54,52,56,59,61,61,51,49,60,65,50,44,46,44,33,30,32,27,18,21,28,31,31,46,""
29,52,53,67,57,48,55,59,41,40,36,36,35,33,39,34,21,17,30,19,13,27,51,38,30,""
30,53,64,70,51,65,67,73,56,41,25,28,26,26,21,29,27,27,19,18,25,26,30,31,33,""
31,59,55,60,67,66,54,59,45,31,29,25,27,21,28,11,20,11,14,15,27,25,-1,-1,-1,""
