nov,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,45,35,34,36,34,49,37,33,27,18,34,23,30,20,14,17,8,10,8,21,31,24,35,34
02,42,47,48,50,46,43,40,45,23,23,30,25,27,24,18,22,9,8,20,19,26,32,33,34
03,55,50,46,36,46,45,39,30,33,26,34,17,29,19,11,10,3,14,20,24,22,20,22,29
04,52,45,46,34,60,53,37,32,35,37,32,14,11,10,12,14,3,4,8,21,23,23,26,27
05,26,40,35,37,52,39,37,20,37,25,23,19,15,15,8,9,4,12,15,16,11,24,22,13
06,26,26,32,31,35,30,26,22,26,27,23,17,16,3,6,1,1,5,2,4,1,29,2,4
07,3,9,4,1,4,8,3,4,3,2,16,3,2,1,5,3,0,2,2,8,6,6,12,36
08,87,86,5,6,5,9,11,5,6,4,3,2,11,4,4,4,7,2,4,6,9,8,20,23
09,37,41,32,39,29,40,28,23,24,15,22,16,24,23,19,12,8,8,13,18,17,4,20,19
10,27,30,30,34,38,36,19,26,25,21,12,16,22,15,9,13,6,6,14,15,6,9,11,28
11,23,27,34,30,33,26,23,26,22,32,23,24,12,15,14,5,4,11,20,12,20,21,27,16
12,27,28,39,34,19,29,30,22,17,23,25,23,8,41,23,41,12,7,15,11,9,28,40,45
13,55,38,76,46,46,34,39,66,29,27,19,16,23,12,6,1,7,10,17,15,15,10,26,23
14,19,32,32,27,31,29,25,20,37,24,22,9,14,5,7,6,4,8,5,4,9,11,14,22
15,14,33,30,22,26,21,22,23,20,20,24,22,20,13,11,13,11,10,12,6,12,8,17,31
16,26,23,32,32,29,21,25,25,16,27,27,21,74,78,87,70,54,8,18,15,21,10,19,17
17,32,41,30,30,23,28,22,15,20,17,17,22,19,12,13,4,16,15,9,12,15,17,23,24
18,25,34,56,52,44,37,33,43,23,25,16,24,19,12,9,5,6,3,12,14,14,20,17,19
19,24,28,39,43,42,38,30,22,27,22,19,6,13,14,1,10,5,6,6,12,12,10,12,15
20,31,29,30,40,37,36,36,24,25,31,22,23,21,14,8,24,17,17,24,18,26,75,8,8
21,21,13,10,8,18,10,19,20,11,19,20,25,17,11,12,8,5,3,8,15,11,12,23,15
22,24,30,24,36,30,26,35,24,20,25,16,18,11,20,12,3,13,13,13,10,11,17,17,15
23,30,21,30,34,17,19,17,17,20,20,23,16,14,10,4,7,8,6,10,13,13,17,16,13
24,22,23,29,21,23,23,21,20,28,11,20,11,18,9,6,8,13,13,16,19,17,19,18,18
25,21,35,22,25,19,19,25,25,26,24,20,18,18,7,8,7,10,10,11,12,19,24,18,24
26,19,30,22,20,21,19,21,23,23,9,12,17,11,10,8,6,12,18,21,14,23,22,29,25
27,28,32,29,28,23,21,16,15,13,11,12,15,10,4,5,10,2,10,10,17,12,18,25,23
28,27,27,18,29,18,17,21,16,16,26,14,11,9,6,6,2,2,2,5,16,16,13,23,21
29,25,24,25,19,17,23,19,17,15,6,8,8,7,4,4,8,15,13,4,12,29,19,30,29
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
