jan,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h
01,17,19,27,21,17,17,13,24,19,25,16,15,9,12,11,19,24,11,18,8,10,29,14,14
02,15,7,13,20,13,26,7,10,22,20,18,19,26,25,23,27,18,19,12,19,29,16,30,23
03,36,24,40,37,30,38,34,32,15,15,20,27,40,38,51,54,48,48,44,51,57,68,42,40
04,44,59,50,54,45,39,25,26,21,15,7,18,17,13,14,7,8,11,18,21,17,23,13,17
05,16,17,23,23,30,22,19,31,18,24,22,19,15,13,18,11,6,16,15,7,17,15,20,15
06,14,17,17,20,24,14,11,17,20,22,24,22,12,20,13,14,12,13,6,20,24,20,20,13
07,11,15,23,16,13,19,14,16,21,18,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
08,18,9,20,16,17,18,20,21,20,23,13,11,10,14,15,10,14,15,11,12,19,14,27,7
09,14,9,17,21,18,14,15,18,17,11,23,16,22,12,21,12,7,15,16,15,21,13,20,15
10,10,9,14,18,27,23,19,15,24,17,9,12,11,13,21,5,8,14,12,12,18,13,19,8
11,11,14,21,20,21,15,13,10,19,20,10,17,14,15,9,13,6,14,14,11,10,12,14,23
12,10,18,10,12,19,13,17,21,20,23,22,15,19,14,5,16,15,12,5,6,5,6,7,7
13,7,13,10,15,17,10,10,10,9,12,12,7,4,11,11,7,5,3,11,18,14,5,16,16
14,14,9,24,22,18,11,19,20,14,19,11,15,26,11,20,17,11,19,19,13,12,12,15,19
15,15,14,9,24,30,18,16,11,17,19,15,17,16,11,14,8,10,14,10,10,20,10,13,17
16,19,12,20,17,23,21,11,14,16,16,18,14,10,7,11,12,15,12,14,7,13,12,17,11
17,8,16,13,18,22,17,18,24,15,24,9,16,10,11,24,12,16,8,8,12,16,12,14,18
18,22,12,18,28,15,13,14,20,21,28,17,12,24,4,16,9,11,9,10,15,9,27,18,15
19,13,10,13,17,11,11,16,17,13,18,25,14,18,20,15,9,8,14,15,20,28,14,17,21
20,18,18,16,25,22,17,9,19,17,14,22,19,17,9,10,6,10,12,7,17,6,11,14,15
21,16,20,24,7,21,12,7,17,11,17,21,17,20,11,13,10,12,7,11,12,14,9,15,12
22,11,10,17,17,6,15,11,27,14,15,13,14,19,14,5,12,11,13,12,10,12,4,22,19
23,12,15,10,16,22,9,14,16,16,15,18,11,17,12,14,11,11,11,13,13,17,22,9,15
24,18,18,21,21,28,24,21,9,14,6,17,13,9,16,13,8,10,10,20,6,9,25,19,27
25,13,19,22,26,23,13,16,19,24,29,14,16,15,11,12,10,10,9,20,14,10,10,21,20
26,11,15,14,15,25,19,12,23,17,29,21,17,8,10,13,6,13,5,13,13,11,16,16,23
27,14,23,21,31,30,20,12,27,22,28,26,23,22,17,9,8,18,10,9,11,13,24,18,27
28,12,13,20,9,18,20,16,10,15,37,21,19,18,10,10,12,8,12,11,10,12,14,20,18
29,32,15,19,20,25,22,20,14,17,24,26,18,18,24,15,17,13,-1,-1,-1,-1,18,25,26
30,20,23,18,23,23,22,15,35,18,18,12,21,22,8,11,5,10,13,10,17,22,27,17,38
31,18,19,27,23,34,23,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,26,14,16,19,25,23
