oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,17,22,17,22,40,20,20,12,20,12,11,2,15,8,8,4,3,5,4,-1,-1,34,25,34,""
02,17,18,24,32,22,15,12,11,11,23,25,7,3,11,8,9,6,7,8,5,14,17,21,20,""
03,33,57,43,26,42,20,26,18,18,27,22,20,24,9,0,5,13,7,9,4,24,15,27,34,""
04,27,35,31,25,37,33,43,26,35,-1,43,25,22,19,12,8,10,12,24,13,17,33,25,35,""
05,34,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,""
06,1,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,37,48,40,32,""
07,29,46,47,51,29,37,36,42,21,7,15,22,19,15,9,11,17,45,31,29,34,48,25,40,""
08,33,24,31,38,42,38,20,27,25,24,28,32,7,2,2,6,7,24,19,17,9,21,19,32,""
09,28,36,36,45,38,38,24,28,29,12,23,17,17,11,8,19,14,26,25,16,26,41,21,45,""
10,37,42,40,32,35,56,42,42,23,23,33,26,33,38,16,19,15,16,11,-1,-1,-1,-1,12,""
11,53,49,63,52,64,44,35,30,25,32,21,16,20,17,20,16,-1,9,10,11,22,17,30,20,""
12,25,36,27,26,30,23,7,12,4,10,10,12,18,9,17,13,21,10,10,9,30,33,34,18,""
13,32,31,22,27,26,29,25,34,35,29,42,26,29,18,10,11,4,7,7,15,13,5,4,4,""
14,2,2,0,2,1,1,5,3,1,3,4,2,1,1,0,1,2,4,3,4,1,2,4,1,""
15,4,0,0,6,2,3,4,4,-1,-1,11,4,4,1,0,1,1,1,3,0,1,6,4,7,""
16,9,9,3,27,55,29,27,19,10,22,16,20,9,10,13,16,15,14,17,21,44,20,16,27,""
17,31,34,41,44,41,34,20,25,33,15,3,8,4,6,9,2,0,0,0,0,8,14,22,31,""
18,36,33,43,27,46,23,12,1,14,0,10,24,29,30,22,22,43,39,12,20,30,15,15,30,""
19,15,60,30,45,10,22,21,26,28,25,6,10,6,11,4,2,10,9,-1,16,18,15,17,22,""
20,35,45,45,33,43,33,24,33,26,26,19,9,10,11,2,1,0,0,0,0,0,0,0,0,""
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,""
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,12,24,32,""
23,43,44,33,52,48,31,25,12,25,21,8,9,11,9,4,10,1,4,5,12,7,13,16,32,""
24,38,25,32,28,33,33,16,23,16,22,27,18,14,10,6,7,9,9,5,8,19,18,33,39,""
25,32,45,40,54,50,39,-1,16,32,26,24,25,18,31,9,6,8,9,10,6,13,18,24,23,""
26,50,48,45,29,27,46,26,36,24,8,16,25,2,9,3,4,8,11,18,10,19,16,32,35,""
27,29,37,38,45,45,31,41,22,17,27,16,27,17,15,6,11,13,15,13,16,20,17,18,35,""
28,47,42,41,44,43,52,44,34,18,0,0,0,0,0,2,7,3,7,10,12,15,21,17,27,""
29,43,51,47,48,41,46,-1,54,21,14,14,11,13,11,4,6,1,9,3,7,6,16,25,26,""
30,38,31,44,39,38,36,14,17,18,11,13,26,14,17,9,10,11,6,19,25,12,19,15,24,""
31,35,38,42,31,34,40,26,26,19,21,22,26,8,12,13,7,8,12,8,10,13,18,-1,-1,""
