oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,11,184,118,173,217,282,281,245,266,261,185,181,244,226,224,218,62,38,41,35,36,""
03,33,42,32,34,41,58,118,258,274,325,307,291,279,257,259,260,11,251,238,195,165,194,163,139,""
04,158,122,160,129,51,109,229,264,283,306,299,272,267,282,272,283,281,262,265,219,221,189,172,160,""
05,82,44,57,52,62,98,243,272,291,317,303,285,267,276,169,163,163,183,252,226,173,176,167,135,""
06,154,117,193,196,181,214,220,263,268,301,258,313,292,288,283,234,247,217,206,190,185,157,153,136,""
07,104,45,41,49,71,62,186,256,294,268,269,277,276,236,238,259,235,226,229,194,170,169,173,148,""
08,140,159,178,204,169,190,235,250,293,327,278,279,267,243,264,245,227,232,217,194,187,157,150,129,""
09,94,145,187,205,224,218,262,303,306,301,305,312,295,256,248,235,200,229,205,210,197,156,175,121,""
10,145,71,89,203,211,221,254,296,324,305,291,290,283,254,259,245,226,214,174,191,179,176,124,49,""
11,129,96,171,228,217,191,233,274,286,311,328,299,271,272,281,235,229,76,184,189,159,180,149,133,""
12,145,129,92,173,214,203,230,258,294,318,306,303,288,277,247,256,213,226,206,192,171,152,154,150,""
13,61,91,144,195,227,247,247,261,298,305,295,297,296,235,264,252,244,216,189,192,172,192,145,151,""
14,147,99,87,156,238,239,252,253,259,285,315,295,311,250,264,245,245,245,204,210,181,169,146,58,""
15,36,51,55,54,175,121,109,236,285,311,286,287,263,258,257,245,250,244,228,220,177,176,156,71,""
16,38,43,41,73,68,140,243,257,303,328,317,272,283,253,263,209,211,215,170,196,167,176,137,149,""
17,61,56,67,46,38,88,229,251,259,296,299,262,274,244,228,210,227,215,141,62,68,59,57,25,""
18,33,90,57,69,71,166,242,275,310,298,278,258,275,292,265,251,238,192,193,183,172,166,170,171,""
19,173,89,101,219,215,243,265,279,290,284,283,317,270,282,167,126,133,247,211,194,178,170,167,71,""
20,162,134,176,219,228,238,246,281,306,300,283,312,265,279,291,217,238,222,188,179,163,176,157,136,""
21,134,137,160,208,177,143,270,322,292,288,299,274,219,216,222,250,229,219,160,181,169,135,124,129,""
22,66,110,180,164,157,177,227,238,232,207,227,216,215,228,221,206,205,203,160,183,175,143,135,125,""
23,118,133,143,185,197,207,253,269,288,218,230,250,244,255,234,245,232,87,43,114,177,165,139,121,""
24,23,39,40,53,65,56,98,89,182,271,245,270,255,223,229,75,64,39,62,43,40,41,135,127,""
25,139,127,172,172,233,188,216,258,291,250,273,263,236,269,242,253,246,213,169,175,111,143,143,110,""
26,61,50,66,91,90,84,213,240,278,273,285,269,228,215,207,208,202,196,178,199,152,148,136,137,""
27,134,103,191,236,214,219,272,263,271,257,254,279,286,268,226,242,215,219,198,189,164,181,131,133,""
28,130,176,186,220,214,226,242,274,302,291,277,297,306,261,216,237,241,209,213,177,129,120,158,152,""
29,111,118,202,215,222,223,243,267,292,306,275,286,274,272,255,163,196,226,219,204,170,141,147,128,""
30,134,98,153,185,183,185,222,230,260,306,258,266,258,248,254,225,234,186,151,172,161,126,148,128,""
31,136,70,85,146,87,56,56,164,265,245,244,262,260,251,240,223,104,79,48,52,38,76,128,-1,""
[E]nVah{{`zI}le,"z'gl}"
