oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,33,48,41,35,61,62,75,88,95,54,37,35,25,13,9,15,10,9,13,19,28,30,39,50,""
02,29,25,39,49,39,32,43,50,36,48,46,44,28,14,19,11,11,11,12,27,29,28,40,34,""
03,50,55,53,53,53,57,64,66,51,72,78,49,40,31,33,22,22,14,17,20,57,51,39,54,""
04,73,67,55,65,50,59,67,56,60,56,56,45,36,30,16,21,15,25,25,39,35,53,42,71,""
05,58,86,57,58,58,49,49,56,53,52,41,30,28,29,11,20,29,12,29,32,28,35,35,29,""
06,52,49,45,47,58,60,28,44,44,30,67,41,29,23,18,16,15,14,17,24,36,42,51,50,""
07,57,48,53,51,51,49,47,41,33,51,49,39,27,21,13,14,8,16,17,18,35,39,61,43,""
08,39,45,58,55,39,41,56,48,47,42,26,24,8,13,11,18,24,19,20,13,19,28,55,47,""
09,50,58,57,56,46,47,48,62,52,57,33,28,22,19,25,21,17,14,25,31,44,36,41,51,""
10,49,45,52,55,48,39,40,46,55,39,34,23,24,23,14,12,36,12,23,37,39,60,29,51,""
11,73,59,61,52,52,51,45,49,69,56,42,32,27,23,24,19,19,18,8,22,30,38,36,56,""
12,68,64,47,55,53,52,63,65,58,52,42,35,22,22,19,7,17,13,15,25,25,37,49,47,""
13,31,40,34,25,46,34,23,38,36,29,26,32,21,7,17,12,15,15,20,17,20,16,22,15,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,58,35,52,45,39,46,30,22,24,19,19,19,12,15,20,25,39,45,42,32,""
17,56,48,53,63,49,28,49,45,48,39,27,29,27,18,24,25,24,20,21,31,41,56,67,43,""
18,56,58,63,65,49,52,49,37,49,56,46,24,23,16,24,11,15,19,24,21,42,43,51,66,""
19,49,53,68,66,59,46,81,41,53,39,40,22,12,32,21,10,6,18,13,21,23,23,30,47,""
20,69,59,84,64,62,47,54,53,43,39,23,15,17,14,12,11,14,14,20,20,26,37,44,44,""
21,49,74,67,48,56,48,67,44,36,22,26,19,14,28,15,12,7,17,9,19,26,37,28,39,""
22,41,65,51,39,50,47,42,46,44,30,29,18,21,17,11,13,8,15,5,23,25,28,29,54,""
23,57,41,50,48,49,44,27,37,30,26,18,11,17,13,11,7,18,17,12,11,15,32,35,41,""
24,35,56,51,51,42,42,40,31,28,35,25,22,12,8,9,10,8,7,8,15,19,28,34,28,""
25,45,34,40,45,32,35,40,24,29,14,16,20,20,14,9,5,7,7,9,9,19,22,32,34,""
26,40,33,26,35,33,38,34,38,24,31,21,15,9,6,11,9,6,7,11,13,18,30,13,29,""
27,30,45,38,39,36,37,39,26,13,16,16,10,14,9,6,7,7,8,8,22,19,26,22,31,""
28,16,28,36,30,30,36,19,34,46,-1,-1,-1,-1,-1,11,14,15,22,21,30,31,49,41,49,""
29,62,53,45,71,48,62,37,56,55,37,23,26,26,30,17,18,17,22,20,33,37,51,49,49,""
30,45,51,58,60,53,43,41,33,38,28,40,28,21,23,22,20,18,17,27,31,38,52,56,45,""
31,56,40,52,67,49,61,52,50,56,37,26,28,36,25,17,16,15,26,21,30,35,38,-1,-1,""
