oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,35,36,26,33,48,30,26,26,28,22,44,44,47,51,31,29,20,14,13,18,15,33,39,""
02,49,46,37,34,24,49,38,35,30,45,46,54,68,58,44,40,28,20,17,15,14,15,26,41,""
03,37,46,52,42,34,42,37,29,27,32,40,36,52,55,43,20,20,9,7,9,14,9,17,34,""
04,50,50,32,25,14,12,16,20,34,45,43,44,53,30,21,17,15,8,2,7,5,6,10,15,""
05,30,37,34,32,30,23,14,18,12,-1,26,23,50,45,27,30,17,16,6,7,10,13,17,26,""
06,20,32,26,26,34,16,14,12,15,36,12,10,14,23,25,22,13,7,8,5,4,13,13,10,""
07,16,6,14,11,10,20,17,17,24,19,27,22,29,22,18,23,28,12,13,9,4,16,23,33,""
08,23,36,31,20,29,29,21,22,26,23,27,36,52,49,30,16,21,14,7,10,15,21,24,34,""
09,41,24,24,21,22,21,14,42,27,29,34,26,19,13,22,26,9,22,7,28,37,52,80,30,""
10,28,45,18,13,14,21,17,42,-1,19,19,15,24,36,58,39,68,11,32,64,57,17,34,53,""
11,34,66,41,47,49,40,38,42,87,-1,-1,-1,-1,80,97,42,26,61,11,27,-1,67,58,67,""
12,-1,78,49,48,49,37,33,-1,68,33,33,46,41,45,26,24,14,16,9,-1,-1,-1,-1,66,""
13,-1,98,76,90,-1,-1,99,-1,47,36,49,44,55,48,45,31,26,24,12,-1,-1,-1,-1,-1,""
14,90,54,46,58,55,53,51,-1,39,40,40,42,49,52,41,37,30,21,11,80,40,16,41,-1,""
15,73,82,60,11,7,10,5,50,10,9,5,8,12,29,12,12,8,1,12,21,47,86,93,-1,""
16,-1,87,23,11,12,7,13,16,13,8,12,8,6,9,9,2,0,1,76,4,3,19,14,23,""
17,3,3,6,10,8,8,14,59,34,21,17,14,12,15,29,25,23,45,4,6,31,36,46,20,""
18,10,3,2,2,3,7,23,57,-1,59,27,100,77,63,30,20,29,40,46,22,52,57,29,97,""
19,123,47,35,45,38,35,33,78,41,39,52,37,41,38,31,25,29,17,10,10,15,6,36,96,""
20,27,45,51,69,54,73,85,73,72,34,17,15,12,12,12,3,1,3,1,24,20,16,43,23,""
21,12,12,12,19,24,15,24,53,23,8,11,6,7,11,13,6,2,6,1,7,10,12,12,12,""
22,13,12,13,25,21,18,7,46,9,12,9,8,7,11,17,6,3,0,0,18,3,15,18,17,""
23,34,47,47,70,62,74,68,80,52,44,28,25,40,42,31,31,18,15,11,21,10,4,10,32,""
24,46,42,41,49,60,39,40,44,30,44,36,65,30,32,30,16,4,17,13,5,4,13,24,22,""
25,182,221,44,64,50,61,54,111,88,50,29,82,130,80,65,10,7,66,37,82,109,103,118,93,""
26,97,91,67,62,74,72,80,132,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,14,11,15,143,""
31,232,87,25,27,17,21,25,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
