oct,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,41,37,45,48,59,62,67,81,73,46,35,37,31,35,17,15,13,11,7,14,30,33,47,54,""
02,31,40,53,61,49,45,46,44,50,56,63,43,37,26,33,24,21,22,17,25,24,21,28,26,""
03,51,54,67,63,57,73,75,73,49,57,71,41,51,44,41,35,27,24,15,21,34,44,29,38,""
04,59,57,50,69,72,66,68,75,48,52,59,51,47,45,39,38,34,28,23,31,43,42,52,67,""
05,64,55,59,56,74,62,62,63,67,72,73,52,42,44,38,44,34,26,32,29,37,41,44,25,""
06,38,41,38,51,63,55,39,58,36,36,70,48,45,44,45,36,32,25,22,36,41,55,56,40,""
07,57,46,50,59,46,35,40,47,38,41,42,33,27,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
08,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
09,37,53,56,65,45,44,64,84,84,58,56,62,62,32,35,30,27,23,33,26,37,39,35,49,""
10,67,53,64,76,65,49,75,59,51,36,34,22,20,21,29,14,29,14,36,40,36,51,49,52,""
11,69,69,84,72,68,57,75,62,37,48,42,49,34,42,45,26,23,26,10,32,29,39,36,54,""
12,72,73,64,71,75,62,72,87,68,61,63,50,45,30,33,19,23,17,16,32,25,33,34,43,""
13,47,52,49,49,45,60,43,50,52,44,52,40,41,26,28,20,15,19,24,21,20,-1,-1,-1,""
14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,27,32,35,25,16,14,27,23,34,34,32,""
18,56,67,64,64,62,69,64,68,54,26,28,31,35,38,36,23,18,15,21,24,35,52,66,65,""
19,71,59,57,70,67,47,51,63,65,57,68,56,40,42,28,27,14,21,16,32,39,29,48,61,""
20,84,72,75,68,78,43,66,83,109,89,61,47,50,40,48,37,24,16,24,21,30,53,43,55,""
21,96,120,102,73,72,52,71,85,73,87,58,47,40,45,39,34,14,19,13,27,47,39,43,68,""
22,78,94,89,88,74,63,70,86,66,71,79,48,59,49,37,32,16,16,17,25,34,45,41,83,""
23,71,80,90,94,66,69,61,70,70,70,58,47,54,48,28,31,19,23,18,23,25,39,50,74,""
24,74,88,74,77,66,71,58,73,31,42,25,32,17,20,30,37,22,13,19,28,38,45,65,64,""
25,80,82,87,81,62,79,69,71,72,44,33,42,49,42,27,32,21,20,27,25,35,45,65,58,""
26,87,66,77,77,63,56,60,73,51,37,39,30,33,35,30,23,22,22,28,30,32,40,24,40,""
27,56,85,73,80,66,68,74,54,34,33,40,35,35,35,37,32,24,21,21,28,35,44,35,38,""
28,62,75,66,71,48,73,61,76,64,-1,-1,-1,-1,-1,42,24,28,26,18,32,42,50,46,36,""
29,73,67,61,78,57,62,44,73,69,54,60,49,41,41,28,33,24,16,19,26,36,41,42,42,""
30,48,67,92,81,83,64,58,67,71,76,65,49,51,43,44,41,21,21,28,29,38,44,38,34,""
31,53,65,70,81,71,72,73,74,76,36,30,52,38,27,27,22,16,25,23,19,32,-1,-1,-1,""
