may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,3,5,19,12,9,12,16,27,21,18,38,31,32,50,26,22,16,11,8,5,4,4,6,10,""
02,3,11,7,11,11,11,11,17,21,28,41,26,37,30,30,16,9,3,8,1,3,14,1,4,""
03,6,10,14,7,15,17,28,21,24,24,29,31,25,21,18,17,11,6,4,3,4,4,5,7,""
04,13,3,7,12,19,31,35,22,34,37,32,24,17,17,19,10,6,9,4,4,8,6,4,4,""
05,18,6,4,3,10,29,45,33,45,44,50,39,54,48,79,88,111,5,5,5,11,5,2,5,""
06,11,8,12,12,21,26,44,49,80,76,63,77,74,54,45,76,102,100,47,3,116,15,8,10,""
07,11,20,15,16,23,33,32,38,67,62,65,60,58,52,51,46,21,15,2,3,7,2,8,6,""
08,11,5,13,11,14,21,22,44,63,47,40,74,46,44,19,7,6,6,9,26,2,16,6,8,""
09,5,9,3,13,8,14,16,23,42,28,31,13,21,16,19,13,9,5,6,6,5,6,7,7,""
10,6,6,6,15,21,18,30,35,31,37,37,34,15,46,49,52,24,14,21,10,3,5,3,5,""
11,11,5,18,20,19,26,16,30,41,26,15,24,24,40,37,81,33,22,23,107,92,18,3,10,""
12,4,9,14,24,13,10,19,19,31,19,43,88,34,105,75,77,58,187,18,9,8,8,4,7,""
13,10,14,23,21,27,36,39,23,28,20,19,25,34,38,25,26,23,10,2,7,4,3,2,4,""
14,8,10,10,11,16,21,17,37,36,17,23,21,31,33,29,22,9,7,3,3,2,5,18,12,""
15,4,11,7,10,20,21,24,25,38,25,26,41,59,47,44,36,14,6,4,3,4,3,7,9,""
16,5,7,10,10,27,34,39,36,40,39,30,23,14,16,23,22,15,4,6,5,5,9,12,5,""
17,9,9,14,16,12,27,20,25,35,18,28,21,9,16,19,26,12,10,12,5,3,12,6,6,""
18,7,5,9,9,10,22,19,29,18,11,-1,9,47,37,25,26,15,15,8,6,7,11,8,7,""
19,8,9,12,9,20,30,30,35,28,22,30,24,34,41,39,20,21,10,12,5,6,9,6,9,""
20,7,13,9,12,13,7,23,19,26,27,39,57,26,33,28,21,17,12,6,10,4,6,3,7,""
21,27,20,21,17,19,43,39,35,38,35,75,33,24,27,33,24,10,11,6,11,11,11,9,3,""
22,8,16,6,11,11,8,27,37,36,24,31,20,19,33,31,23,24,16,15,8,5,9,8,4,""
23,9,14,18,23,30,25,30,36,37,24,27,25,31,35,36,13,14,10,9,6,3,15,12,10,""
24,10,8,10,17,13,19,26,40,27,35,24,15,26,24,24,33,23,13,11,5,7,15,8,12,""
25,4,9,14,16,11,19,40,19,28,39,32,44,23,17,29,33,12,15,14,5,3,3,-1,3,""
26,6,8,10,11,21,19,26,22,29,32,15,29,41,36,30,24,12,9,4,4,-1,2,2,13,""
27,7,14,9,15,26,30,29,29,26,15,20,15,13,18,14,1,2,1,5,7,4,4,4,8,""
28,10,7,12,15,21,25,30,18,28,5,6,3,5,2,1,4,10,12,8,6,3,8,3,2,""
29,4,12,18,7,16,26,17,40,19,4,-1,3,29,18,16,19,6,9,12,7,5,2,2,6,""
30,6,9,11,18,12,12,31,16,12,9,16,23,21,27,22,15,17,16,11,4,8,5,3,2,""
31,5,13,9,9,13,15,17,27,16,18,32,13,16,17,24,21,15,16,3,5,4,6,3,1,""
[E]chjx,"lzVdfeglIf{hgnl'o{"
