may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,16,6,15,10,36,52,83,101,103,129,126,129,133,145,181,178,204,179,175,141,103,68,57,34,""
02,13,6,12,38,52,58,65,85,69,63,74,67,63,72,66,63,75,70,61,49,27,29,15,9,""
03,7,11,20,28,27,62,90,84,104,113,129,155,169,236,182,159,151,145,121,122,72,46,40,23,""
04,13,8,1,0,0,0,1,2,6,4,8,6,13,13,27,20,18,8,2,0,1,1,2,4,""
05,2,1,3,7,7,6,4,0,1,0,7,16,20,31,37,57,37,42,17,149,113,65,40,29,""
06,11,19,13,12,17,32,41,41,32,53,82,69,70,46,112,141,97,89,68,41,11,6,4,0,""
07,1,0,2,0,3,2,6,9,18,20,28,26,39,43,155,106,78,32,46,13,15,7,6,4,""
08,1,0,3,5,23,27,13,14,12,14,23,22,44,45,103,62,67,31,50,12,17,14,9,19,""
09,47,124,4,2,8,12,10,9,23,18,30,40,41,45,66,67,61,50,99,120,180,73,35,13,""
10,6,3,3,1,8,11,34,29,106,63,70,74,130,109,124,107,110,70,56,33,27,12,6,4,""
11,3,133,142,104,6,17,17,12,24,43,62,63,69,96,100,69,46,36,27,31,23,23,12,9,""
12,3,3,3,3,8,5,12,10,21,28,36,40,70,81,78,64,52,28,43,41,23,15,8,8,""
13,6,3,3,7,4,5,8,12,27,28,40,35,60,38,70,89,39,21,26,28,42,46,18,12,""
14,9,5,7,12,18,21,44,94,73,65,88,89,99,131,150,128,131,71,41,39,21,42,27,8,""
15,9,10,19,27,26,47,41,50,62,68,128,96,153,140,169,148,127,100,62,60,32,21,92,17,""
16,63,10,9,17,23,55,60,66,80,93,97,102,129,147,173,126,98,80,78,56,39,19,18,15,""
17,13,7,13,10,32,54,70,59,65,106,95,116,138,120,115,80,52,55,44,18,15,21,51,65,""
18,55,18,10,20,28,37,43,72,44,47,79,106,115,116,112,128,122,87,107,66,64,37,39,19,""
19,12,12,13,28,364,143,53,61,68,82,116,139,124,129,156,107,83,80,188,93,53,36,31,90,""
20,23,23,5,134,50,58,65,82,75,86,77,154,137,138,149,150,102,76,91,82,76,55,40,34,""
21,9,17,11,15,23,40,55,45,61,67,78,86,118,126,125,153,123,92,83,84,39,31,19,158,""
22,257,106,13,14,28,26,102,100,205,131,163,147,93,83,106,75,92,76,63,62,46,41,24,29,""
23,12,9,13,16,31,48,38,51,65,59,67,109,102,82,67,49,45,33,31,41,30,13,19,28,""
24,96,0,0,0,0,9,15,15,20,11,8,21,26,40,46,61,52,48,44,46,29,28,16,11,""
25,8,4,8,4,10,13,18,19,26,43,35,40,33,39,60,44,60,51,35,29,32,26,14,15,""
26,43,7,69,185,15,13,27,17,13,22,27,35,47,47,48,48,44,47,43,26,22,19,10,9,""
27,9,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,44,42,23,7,6,""
28,5,3,8,8,11,12,21,17,26,21,17,40,39,53,56,257,140,34,34,42,29,22,16,12,""
29,5,3,3,6,9,7,15,24,23,22,29,38,24,23,31,53,61,38,31,45,44,58,19,12,""
30,3,14,6,5,11,10,19,13,16,18,24,31,33,28,38,53,50,40,39,40,28,17,16,11,""
31,4,2,2,17,13,24,25,22,24,29,41,29,38,0,0,0,0,0,0,0,0,0,0,0,""
