may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,11,15,15,16,20,23,12,20,7,12,25,28,25,15,21,12,7,3,5,6,4,7,18,10,""
02,17,11,11,22,21,28,22,23,28,11,24,22,31,22,15,17,10,3,5,6,5,15,13,11,""
03,16,18,18,19,21,18,20,20,21,25,19,26,21,12,10,6,9,8,2,6,4,6,8,9,""
04,8,1,8,9,7,15,22,19,18,7,16,25,30,18,11,11,5,2,4,0,4,2,6,2,""
05,4,7,9,16,10,29,28,33,28,36,30,27,33,22,19,8,4,8,3,3,6,4,5,6,""
06,11,10,13,18,38,41,52,60,63,63,48,24,15,26,11,8,8,7,10,3,9,11,9,13,""
07,12,11,14,22,27,33,27,36,30,33,22,30,27,17,14,7,11,9,5,7,8,10,17,15,""
08,11,16,7,16,16,28,32,28,25,26,28,22,32,26,13,14,9,12,1,2,9,8,5,9,""
09,11,13,14,15,20,33,24,26,27,18,23,27,36,30,15,12,13,4,8,5,9,11,8,9,""
10,10,12,11,16,9,8,11,20,24,26,40,39,37,29,22,18,11,10,4,5,9,7,6,8,""
11,9,13,9,19,31,29,37,43,25,16,23,20,26,22,18,15,10,9,3,4,7,6,5,7,""
12,8,10,9,14,29,28,33,38,26,17,20,16,14,10,2,10,9,4,9,4,11,11,9,16,""
13,17,16,18,20,17,18,18,32,29,14,28,36,28,31,21,13,6,8,11,9,3,7,7,7,""
14,17,22,27,26,28,49,45,50,42,46,45,39,65,37,29,15,16,7,5,12,9,26,24,21,""
15,26,34,22,31,43,56,50,48,32,36,44,51,62,52,32,20,19,16,11,8,14,20,14,15,""
16,23,15,13,24,22,32,41,52,32,30,31,49,44,44,28,26,13,10,11,9,15,15,15,21,""
17,17,18,16,19,24,33,49,65,34,44,50,41,28,1,2,3,2,3,3,5,0,2,1,2,""
18,1,1,0,5,3,2,4,58,46,43,56,47,58,49,26,15,35,7,4,5,4,6,8,13,""
19,11,14,9,23,25,38,53,5,6,15,12,31,33,35,22,15,11,9,6,11,15,11,12,18,""
20,24,22,30,29,34,32,47,35,35,35,39,39,47,37,24,30,16,13,8,7,13,15,19,20,""
21,22,17,18,19,32,35,47,36,34,30,43,32,39,42,22,4,1,6,4,4,10,11,3,18,""
22,11,22,26,25,35,35,30,31,34,32,29,38,43,34,40,17,16,8,14,4,16,14,14,17,""
23,20,14,6,26,16,16,18,30,28,25,28,40,20,30,21,15,10,8,9,10,5,9,16,15,""
24,11,24,33,17,31,29,41,38,22,15,29,25,34,50,19,18,6,5,10,10,12,17,14,13,""
25,16,17,23,27,22,30,37,32,7,18,32,29,35,28,26,14,14,6,14,12,14,9,15,9,""
26,23,15,18,25,23,33,31,29,37,29,31,33,42,28,25,12,14,16,6,13,5,7,8,19,""
27,8,17,17,28,30,25,33,20,35,32,19,35,42,6,7,1,10,6,10,8,12,15,16,23,""
28,21,17,20,27,30,27,38,23,15,8,4,2,7,18,13,6,5,8,3,7,2,10,11,25,""
29,13,19,10,15,22,23,29,1,0,2,16,15,17,7,13,16,11,7,6,8,14,11,17,11,""
30,15,22,26,28,27,29,37,20,16,24,27,41,42,52,29,15,13,15,16,6,13,14,18,20,""
31,16,24,24,23,42,32,35,32,27,34,35,27,51,31,23,12,8,15,13,10,10,11,12,-1,""
