may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
02,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,20,15,11,14,11,18,8,14,12,20,23,25,""
05,18,33,32,6,-1,-1,-1,-1,-1,-1,-1,-1,7,20,15,12,12,7,19,12,24,21,22,19,""
06,39,41,46,53,99,88,101,87,67,79,58,40,31,21,15,19,18,13,10,16,19,21,30,35,""
07,25,27,39,46,42,54,38,61,57,38,49,34,27,18,21,10,8,8,15,12,17,23,28,26,""
08,24,34,36,30,31,38,34,36,8,-1,23,-1,25,14,18,18,9,11,16,14,16,24,31,34,""
09,21,32,26,33,37,28,31,50,35,37,29,27,20,24,12,17,6,7,12,20,18,20,22,28,""
10,32,29,28,30,30,35,15,4,38,26,28,36,27,24,19,15,8,14,20,19,17,23,26,30,""
11,31,29,32,31,43,44,47,22,28,31,36,34,25,19,15,16,9,10,12,12,23,19,28,32,""
12,28,33,30,31,35,37,41,33,31,24,21,26,19,27,22,12,9,12,13,10,23,27,27,34,""
13,28,26,34,28,25,41,35,34,37,23,35,33,27,24,17,13,9,5,16,14,19,10,23,29,""
14,25,21,28,28,27,33,29,36,21,22,22,29,26,16,12,17,9,12,9,10,16,25,19,32,""
15,29,24,26,24,25,34,21,31,22,28,25,23,19,13,11,13,10,15,7,8,11,23,27,30,""
16,33,19,34,16,32,31,35,16,24,30,20,27,20,16,9,14,10,12,13,16,13,25,31,30,""
17,42,33,30,31,32,38,30,36,29,32,25,22,34,21,23,10,11,14,16,25,18,27,28,27,""
18,25,30,31,32,24,42,37,31,47,37,27,22,23,34,17,15,15,11,16,18,18,29,24,21,""
19,21,23,33,34,47,32,30,27,32,43,18,34,31,29,21,14,17,22,16,23,25,28,45,24,""
20,35,40,29,30,34,52,36,29,28,32,22,33,27,26,19,8,11,15,22,16,13,15,16,23,""
21,32,23,23,33,31,37,33,31,30,25,25,34,31,19,18,20,13,18,19,19,19,30,23,33,""
22,28,25,30,43,40,32,28,39,32,30,26,21,17,24,14,7,11,14,19,21,15,25,22,33,""
23,40,31,29,28,38,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,8,15,9,6,11,15,28,22,""
24,11,15,15,19,23,21,27,16,21,9,16,11,15,11,8,6,8,9,2,11,9,33,34,44,""
25,37,33,33,33,37,44,43,30,37,18,21,19,26,16,19,15,18,16,24,20,31,26,37,38,""
26,44,30,25,33,35,49,38,36,22,32,24,27,15,21,10,20,9,8,15,24,21,25,31,38,""
27,43,40,38,39,34,39,47,47,31,37,24,20,23,3,1,1,17,9,21,24,24,29,33,38,""
28,32,25,38,37,24,28,38,14,10,11,-1,1,4,14,10,12,13,8,22,18,32,31,34,24,""
29,28,32,29,37,33,46,27,1,-1,3,19,21,6,8,5,12,14,10,12,20,23,35,27,38,""
30,38,35,36,42,37,46,43,42,27,33,31,29,19,16,12,13,22,16,26,25,25,33,35,36,""
31,38,37,47,34,43,53,46,37,31,31,25,22,31,22,19,19,7,13,28,25,19,32,36,8,""
