may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,103,118,131,143,167,195,241,245,229,240,186,150,160,143,111,100,69,48,50,38,40,60,67,98,""
02,115,109,120,116,154,193,193,225,193,206,140,107,133,133,108,93,47,28,28,20,15,37,35,43,""
03,46,56,87,90,114,132,127,127,139,121,95,80,74,62,55,51,29,20,27,26,23,33,53,63,""
04,74,80,107,128,128,203,169,186,180,158,159,117,85,95,92,46,27,21,27,23,21,35,43,73,""
05,78,91,99,131,199,211,243,263,291,284,198,168,134,109,93,61,32,19,23,33,27,47,57,51,""
06,71,93,101,161,194,250,275,283,243,252,205,147,117,105,76,48,33,14,15,15,20,31,40,50,""
07,72,86,101,131,146,190,189,205,189,181,152,118,117,103,79,54,31,27,15,27,17,33,42,65,""
08,74,83,75,93,118,166,168,143,173,140,146,128,72,83,73,48,35,22,17,31,26,32,36,59,""
09,69,75,78,92,117,134,148,184,172,121,134,90,95,118,84,49,21,19,18,14,24,34,52,82,""
10,68,74,101,111,169,180,184,175,169,150,133,111,96,106,87,75,29,24,11,19,29,43,52,53,""
11,82,91,102,94,153,198,210,189,147,164,159,108,117,102,84,66,39,27,28,27,29,30,61,78,""
12,105,103,115,141,133,165,200,192,160,172,117,107,102,121,75,69,45,32,26,24,33,45,58,69,""
13,89,91,92,148,129,184,164,186,185,150,139,134,118,139,99,78,34,33,27,29,36,38,45,79,""
14,87,119,90,107,144,150,187,202,158,162,129,120,133,144,137,100,72,60,52,16,38,51,80,86,""
15,106,120,119,162,157,169,192,201,186,160,162,112,109,102,88,75,65,33,25,26,33,47,80,88,""
16,103,113,124,128,156,170,188,198,173,157,128,102,119,112,99,78,39,27,23,24,36,49,55,72,""
17,76,87,94,120,136,139,165,189,182,121,112,76,80,106,97,71,39,39,15,19,23,40,45,69,""
18,60,84,88,100,107,115,143,201,175,160,124,117,126,151,101,64,23,22,15,22,34,40,55,81,""
19,82,86,133,90,134,154,133,132,140,124,95,85,89,104,98,70,54,28,26,23,27,38,56,70,""
20,58,85,90,112,95,124,149,171,173,152,117,100,105,113,89,73,52,35,30,25,25,50,60,60,""
21,75,108,88,95,114,147,145,157,126,126,128,80,91,118,77,62,60,30,34,26,18,42,44,72,""
22,63,82,97,108,113,128,122,160,146,124,121,89,110,97,82,49,47,31,23,29,21,40,39,58,""
23,64,68,84,80,113,128,126,127,119,126,134,83,88,95,67,63,42,27,23,16,23,40,43,57,""
24,56,58,83,65,109,126,117,135,146,113,92,83,77,77,77,64,46,18,16,17,25,35,55,69,""
25,76,73,91,84,127,118,139,162,106,109,89,55,75,96,76,49,47,29,23,24,26,40,45,54,""
26,57,77,88,104,108,131,148,142,140,105,96,95,91,89,86,74,53,24,25,31,26,37,64,60,""
27,78,86,71,95,99,182,200,211,208,180,128,126,128,29,16,10,39,24,21,18,34,31,58,74,""
28,76,95,79,84,107,115,131,145,134,62,37,12,7,17,17,25,34,47,31,41,39,42,65,78,""
29,108,114,121,116,141,172,172,13,-1,-1,59,66,85,127,97,77,54,33,43,32,53,55,72,91,""
30,90,108,119,128,169,183,195,149,191,148,118,86,113,128,94,71,69,43,32,33,46,39,63,75,""
31,86,73,97,98,120,150,168,140,146,131,97,76,98,99,89,11,-1,-1,-1,-1,-1,-1,-1,0,""
