may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,19,18,16,18,23,21,22,17,13,15,13,3,9,5,1,6,4,4,3,3,5,8,17,15,""
02,20,15,18,14,13,20,29,27,24,26,16,6,8,14,10,4,2,2,3,7,4,5,15,21,""
03,14,24,24,27,29,33,26,30,19,4,4,5,4,5,3,6,6,4,7,3,7,6,14,12,""
04,15,12,13,24,32,22,38,36,23,19,16,4,8,9,5,1,4,3,5,5,2,8,5,9,""
05,6,12,14,32,34,38,34,29,29,15,10,10,11,3,14,7,8,2,1,2,8,8,13,7,""
06,7,14,24,34,38,54,61,52,51,32,22,11,8,4,4,4,2,1,4,5,5,12,14,14,""
07,12,19,21,31,41,38,36,34,31,34,22,16,7,4,6,6,3,5,7,3,6,8,18,17,""
08,18,18,19,28,29,31,48,32,22,31,8,10,9,2,6,5,4,3,2,4,6,7,10,11,""
09,9,11,25,20,30,26,35,25,20,14,12,9,3,7,3,2,1,2,5,4,4,9,12,11,""
10,13,17,13,18,33,30,31,21,18,8,11,5,10,9,9,5,3,4,3,8,6,7,8,11,""
11,18,17,12,14,27,30,30,13,9,15,13,8,5,7,5,3,2,2,6,7,3,4,10,6,""
12,10,12,13,8,24,11,21,23,6,7,10,5,5,3,7,2,4,3,3,1,7,6,8,7,""
13,14,14,17,13,20,27,19,19,6,12,5,4,3,4,1,8,2,6,6,8,4,5,7,3,""
14,11,15,18,16,14,25,19,23,9,4,14,4,9,6,5,3,5,5,2,5,6,3,10,18,""
15,18,7,21,15,17,24,24,14,11,7,13,12,5,3,4,10,6,3,6,3,5,7,8,13,""
16,17,9,13,15,15,17,24,22,14,7,9,6,4,8,6,26,5,3,6,5,9,4,8,11,""
17,12,19,11,12,10,27,23,29,10,7,2,6,7,4,5,2,5,3,3,5,5,10,6,8,""
18,5,8,12,11,13,11,16,10,8,6,5,4,2,3,5,6,0,2,2,2,2,4,6,5,""
19,10,14,6,10,14,19,19,13,19,9,4,10,9,5,2,2,3,5,3,3,5,5,3,9,""
20,15,11,11,7,14,14,26,14,9,4,10,9,1,0,3,4,4,3,4,4,5,8,9,11,""
21,8,15,9,17,12,18,19,14,14,7,5,2,3,3,1,3,1,3,4,10,3,5,4,5,""
22,5,8,9,16,10,13,16,18,8,8,3,5,0,0,1,4,3,1,4,3,3,3,10,10,""
23,11,6,7,7,11,10,16,6,8,3,5,0,1,1,6,3,1,3,5,1,5,9,8,5,""
24,10,14,11,5,15,14,11,9,6,6,3,8,2,4,5,1,2,1,2,4,6,4,8,5,""
25,8,6,8,12,11,23,13,10,4,6,6,3,0,3,3,1,0,4,5,2,7,2,9,10,""
26,10,11,8,7,13,11,15,8,9,14,2,4,2,6,0,1,4,2,1,6,3,3,12,12,""
27,9,12,8,11,8,14,14,13,8,5,3,4,5,7,4,5,5,5,5,7,6,8,11,12,""
28,8,9,8,8,12,12,16,14,7,12,9,3,5,3,1,7,1,2,25,0,4,6,7,4,""
29,9,8,8,9,15,16,15,7,5,7,6,7,6,7,2,3,1,2,4,9,7,6,8,7,""
30,5,10,9,9,13,13,16,14,12,7,4,4,2,5,4,4,4,4,4,6,5,0,13,10,""
31,11,8,9,10,19,17,12,14,13,9,6,2,4,3,3,1,1,1,1,1,1,3,12,-1,""
