may,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,148,177,196,256,303,366,409,346,362,408,446,457,489,435,440,412,397,342,322,302,306,271,187,159,""
02,180,186,243,303,323,351,374,404,433,437,492,520,487,547,482,497,577,509,288,273,267,244,209,172,""
03,197,186,241,277,368,359,385,368,424,470,480,467,467,506,424,430,386,350,329,316,290,246,211,172,""
04,154,204,226,262,310,404,367,388,403,413,430,454,452,350,353,440,68,271,288,271,257,196,204,151,""
05,145,28,441,447,314,373,372,395,386,389,387,311,187,158,181,262,331,354,261,275,241,214,202,168,""
06,146,194,183,246,308,304,317,326,311,383,347,232,195,266,295,298,229,297,323,261,242,204,196,142,""
07,152,151,187,237,259,336,358,343,404,400,411,408,433,412,353,313,308,360,319,393,329,197,178,131,""
08,166,179,187,237,322,362,385,400,390,445,440,418,459,430,353,402,670,589,433,351,276,268,191,166,""
09,164,178,206,261,407,396,403,357,340,451,447,460,535,457,421,441,516,477,296,286,254,210,208,169,""
10,174,167,222,256,318,350,349,336,403,413,440,506,478,480,462,429,437,406,340,264,103,142,125,161,""
11,270,322,217,237,295,354,333,371,350,330,376,439,455,399,404,357,351,317,325,315,319,213,209,164,""
12,141,182,230,256,352,368,337,338,336,371,432,454,486,460,435,460,342,346,307,286,272,270,218,176,""
13,192,217,211,232,256,264,356,363,404,444,427,448,470,453,449,420,506,580,371,356,289,285,241,164,""
14,173,170,202,274,320,354,367,340,383,433,287,7,12,5,1,5,2,7,5,2,6,5,4,6,""
15,6,5,2,4,2,8,3,5,2,6,82,259,264,254,167,168,168,153,151,154,135,125,102,101,""
16,157,83,93,105,144,184,160,145,158,201,248,213,226,192,150,130,141,158,131,124,119,108,94,73,""
17,76,77,89,88,118,147,172,125,162,142,237,225,217,208,167,155,161,103,88,72,76,84,69,60,""
18,63,49,30,37,58,53,48,36,46,49,61,80,86,46,67,68,33,44,23,56,22,34,26,29,""
19,21,20,9,20,16,48,115,84,23,18,33,36,52,33,21,29,17,15,18,17,25,20,10,14,""
20,8,-1,106,259,385,359,436,480,435,455,508,483,519,505,481,396,400,338,296,305,257,266,240,234,""
21,208,240,253,300,358,394,431,363,380,417,461,423,485,492,472,431,375,327,272,284,266,289,243,211,""
22,211,221,262,286,344,457,423,347,417,423,457,457,497,494,529,520,410,359,309,323,312,305,237,225,""
23,202,208,271,294,345,377,384,376,399,420,437,485,519,502,484,410,434,369,356,415,303,278,271,201,""
24,224,229,255,316,358,391,437,379,406,428,482,479,514,509,484,499,510,446,347,342,337,274,281,220,""
25,218,251,232,290,365,415,415,362,400,391,394,471,493,466,267,381,295,350,281,335,340,311,269,215,""
26,216,222,262,318,351,376,417,395,423,401,470,515,545,542,499,437,368,352,248,284,281,266,243,222,""
27,174,197,233,239,325,343,396,413,420,441,441,536,531,517,476,411,376,316,302,289,288,305,286,276,""
28,229,244,290,275,393,435,435,416,399,435,498,534,530,534,446,386,368,334,264,287,303,284,280,229,""
29,197,156,249,303,385,428,428,416,437,458,477,516,520,522,466,454,405,422,391,320,307,65,10,141,""
30,63,265,286,310,396,396,349,342,393,425,454,502,452,499,463,445,392,435,328,331,300,321,302,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
