jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,180,166,170,184,233,297,340,346,320,304,261,195,220,292,249,234,173,208,110,95,71,100,86,118,""
02,125,130,176,228,311,356,375,312,436,339,271,272,323,361,298,422,379,17,17,78,95,75,159,85,""
03,180,163,190,216,261,316,377,389,184,144,259,270,336,344,316,261,177,140,109,97,81,86,90,125,""
04,132,160,159,195,253,302,329,373,213,155,6,21,52,372,486,260,207,136,126,477,176,258,139,186,""
05,172,157,164,219,270,323,362,402,400,226,315,270,298,374,363,282,174,146,83,65,76,91,150,154,""
06,149,198,179,224,274,344,391,428,454,461,273,6,6,6,246,333,105,6,99,104,104,96,115,136,""
07,136,137,199,220,307,325,371,413,444,359,334,314,268,357,392,338,231,176,97,79,89,103,135,159,""
08,185,179,208,230,329,340,422,427,428,392,300,286,412,394,363,292,200,153,98,67,64,87,113,131,""
09,150,170,184,227,304,319,404,460,473,333,328,176,256,162,52,297,188,119,69,75,61,77,104,119,""
10,151,169,152,183,253,292,326,397,343,362,365,315,370,402,419,344,262,191,122,134,38,275,113,193,""
11,157,192,221,238,321,344,450,182,409,435,215,19,190,6,321,327,301,175,55,8,150,120,132,150,""
12,192,213,235,269,211,337,421,427,179,437,109,264,6,6,12,6,6,179,112,129,83,132,143,125,""
13,158,185,225,253,342,364,416,428,398,376,282,289,389,432,407,389,258,190,146,120,143,87,139,184,""
14,164,191,246,269,311,349,402,219,6,215,278,329,478,435,381,354,334,226,90,87,152,69,129,140,""
15,144,167,236,261,313,365,442,413,443,367,294,325,383,412,362,323,231,143,80,99,104,89,96,98,""
16,173,192,190,246,346,379,410,436,422,337,284,323,374,157,417,207,101,388,208,105,113,95,116,157,""
17,204,217,218,314,333,343,461,259,510,218,174,152,341,601,435,315,335,249,198,116,66,84,85,142,""
18,160,152,199,200,261,348,380,395,377,242,269,269,331,345,322,267,188,178,130,99,111,89,144,166,""
19,173,219,206,292,302,355,350,407,352,335,305,348,481,401,133,240,214,152,124,218,87,93,172,110,""
20,66,189,219,262,282,378,350,88,399,305,180,173,359,359,355,442,284,90,6,6,6,6,79,223,""
21,392,288,229,257,310,325,331,55,9,6,23,10,6,88,301,318,205,184,119,120,90,105,157,145,""
22,194,198,206,224,253,286,394,236,31,6,6,14,51,331,382,234,188,186,90,79,99,119,145,153,""
23,177,162,202,223,274,292,361,364,351,358,319,233,304,320,327,254,224,162,121,98,108,109,132,157,""
24,194,181,218,265,297,345,342,365,337,239,273,246,301,312,267,266,158,6,10,35,108,151,150,159,""
25,172,215,247,238,284,334,371,378,353,358,302,147,209,310,303,232,156,131,104,79,66,100,100,149,""
26,169,158,185,227,246,304,325,351,335,296,241,266,295,321,280,192,170,145,121,148,96,213,163,205,""
27,192,195,231,231,320,301,349,360,367,327,272,229,251,346,337,302,212,150,115,123,157,121,130,181,""
28,205,202,218,225,278,295,333,365,353,294,269,228,260,278,283,213,176,144,76,96,87,100,107,153,""
29,183,183,183,195,236,297,319,239,113,225,227,132,263,309,268,200,230,167,126,74,65,103,103,158,""
30,160,210,184,226,249,321,353,357,342,351,253,183,202,258,211,183,135,107,101,88,77,89,109,19,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
[E]mhlI{hm`fmlz`ngzl{`jlz'jf',"b"
