jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,-1,0,""
02,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,""
03,0,0,0,0,1,0,0,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,""
04,0,0,0,0,2,2,3,1,2,3,2,1,1,3,7,11,5,4,7,3,1,1,1,3,""
05,5,4,6,14,10,10,12,9,3,8,0,2,6,7,2,15,16,2,2,1,2,1,1,2,""
06,3,5,3,7,20,14,6,4,11,2,1,3,7,6,7,6,11,19,9,4,2,0,1,1,""
07,0,3,6,4,13,11,17,19,7,11,2,9,14,18,12,6,2,1,3,0,3,3,3,6,""
08,9,6,10,13,14,18,11,11,3,8,11,10,9,7,13,13,12,1,3,4,2,2,5,10,""
09,2,7,10,17,23,17,20,12,12,1,1,7,15,13,13,15,10,6,1,1,0,0,1,0,""
10,0,0,3,1,10,9,9,4,3,6,14,3,14,2,8,17,3,7,5,7,1,1,0,1,""
11,1,2,0,2,1,1,7,6,7,5,7,7,6,12,1,0,0,3,11,1,1,3,22,0,""
12,0,0,1,3,13,23,21,10,9,3,4,8,11,27,5,8,1,2,0,4,0,0,0,0,""
13,0,0,0,2,2,9,6,5,3,4,7,1,6,1,2,0,2,0,2,2,0,0,0,0,""
14,1,1,1,0,1,0,2,34,23,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,""
15,0,0,0,2,0,0,1,0,0,6,13,1,0,6,0,0,1,0,0,0,0,1,2,0,""
16,0,1,0,0,2,0,0,0,1,4,0,1,1,0,4,1,6,8,7,2,1,0,0,0,""
17,0,0,0,0,0,1,2,0,8,5,3,1,1,4,2,0,7,3,0,0,0,1,0,0,""
18,0,1,0,0,0,5,5,4,4,2,3,2,1,5,2,3,0,1,3,0,8,1,3,2,""
19,5,4,11,14,11,14,12,10,3,8,11,7,6,13,9,4,9,8,9,3,0,6,0,0,""
20,0,1,3,2,11,9,2,5,7,9,6,4,11,6,8,8,2,5,0,0,0,0,1,0,""
21,0,4,0,1,0,7,10,8,9,8,4,4,2,8,0,0,0,0,2,1,3,0,0,0,""
22,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,""
23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,""
24,0,0,0,0,0,0,0,0,1,5,2,6,0,0,1,5,0,1,2,2,0,0,2,0,""
25,0,0,0,0,0,2,1,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,""
26,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,""
27,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
