Jun,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
1,2,2,8,2,3,2,13,27,25,23,4,-1,1,-1,-1,-1,48,35,62,48,22,9,3,5,""
2,2,6,2,6,6,3,19,35,46,51,31,54,46,34,6,3,11,82,119,49,29,19,11,6,""
3,2,11,14,6,5,7,14,28,35,24,17,17,1,-1,-1,-1,21,57,65,55,15,12,8,5,""
4,5,9,6,5,2,5,4,16,24,17,16,26,25,7,29,34,64,70,77,37,29,20,10,8,""
5,13,16,16,8,14,12,14,7,23,27,37,36,44,42,81,68,105,66,65,44,22,14,6,13,""
6,5,6,9,7,7,12,13,16,21,25,19,7,3,1,24,15,2,1,7,35,4,-1,-1,3,""
7,6,6,6,2,1,5,15,16,12,6,5,8,-1,-1,-1,-1,-1,10,24,14,14,25,9,-1,""
8,1,8,23,6,2,4,7,48,47,42,32,34,27,13,10,16,85,75,90,46,19,15,17,8,""
9,7,6,6,9,7,18,21,34,60,47,43,20,7,17,7,1,17,22,71,51,27,15,6,6,""
10,6,-1,1,3,6,12,15,47,57,19,7,-1,6,6,-1,-1,-1,-1,3,16,6,15,3,4,""
11,-1,-1,2,4,3,14,8,11,12,13,1,-1,-1,-1,-1,-1,53,95,36,28,25,2,2,1,""
12,6,10,9,8,12,19,11,19,13,17,1,1,-1,-1,-1,14,36,6,35,50,19,14,7,2,""
13,8,7,5,14,5,14,6,13,15,25,20,9,10,18,14,10,9,24,20,32,12,-1,-1,7,""
14,5,8,8,7,10,27,34,41,9,-1,-1,-1,-1,-1,-1,7,12,11,21,5,7,6,-1,-1,""
15,1,-1,-1,-1,-1,-1,1,16,45,56,26,2,3,-1,-1,-1,-1,1,2,3,4,5,10,6,""
16,11,10,13,16,12,8,23,34,48,21,17,25,10,4,2,21,54,68,35,24,12,4,2,-1,""
17,9,6,5,8,7,12,18,18,27,19,52,65,69,126,91,41,25,5,1,-1,3,8,10,4,""
18,12,8,8,12,15,18,25,38,44,28,24,40,23,75,84,104,102,113,99,42,44,16,8,9,""
19,6,11,11,11,13,8,13,24,10,32,27,66,23,23,34,54,95,36,60,29,18,6,6,1,""
20,9,4,10,12,8,12,14,39,12,32,37,30,24,41,1,10,10,45,26,44,31,18,23,9,""
21,9,6,7,9,9,21,32,32,30,10,16,9,-1,-1,-1,40,74,108,59,51,29,14,7,10,""
22,21,23,22,16,23,32,65,46,51,46,34,11,-1,4,47,87,67,51,9,4,12,5,12,8,""
23,15,4,16,9,16,13,20,30,40,16,8,1,45,28,19,35,35,51,38,35,23,18,13,8,""
24,10,26,10,29,13,21,36,32,28,7,7,17,105,86,67,124,100,98,85,64,39,16,7,19,""
25,17,17,15,9,8,7,12,8,17,14,23,68,79,30,5,4,49,77,59,33,17,17,10,8,""
26,17,17,16,16,26,22,47,63,85,70,96,82,82,77,72,40,85,68,53,37,33,12,13,13,""
27,23,14,10,9,32,15,21,18,17,13,60,75,85,101,46,15,46,26,35,29,25,12,10,9,""
28,27,15,12,24,21,30,38,73,59,70,29,73,37,9,69,70,89,61,31,10,7,9,13,23,""
29,16,14,4,6,4,23,30,41,31,16,44,53,104,80,63,90,119,112,61,39,22,15,13,11,""
30,10,16,11,6,7,22,27,37,43,8,3,13,48,80,97,100,104,81,74,34,5,8,13,21,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
