jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,60,53,48,75,57,66,55,63,52,52,36,40,34,36,29,25,20,8,17,-1,19,24,31,56,""
02,60,59,54,63,46,48,57,44,43,58,-1,-1,39,26,28,23,26,16,13,11,14,17,25,31,""
03,58,54,56,45,50,45,47,57,37,44,32,34,25,24,22,16,18,24,15,14,13,22,17,20,""
04,29,46,46,39,47,45,51,40,45,46,22,17,18,17,26,23,15,9,10,12,17,21,15,21,""
05,52,40,38,47,45,43,41,43,33,28,15,16,37,35,28,26,19,22,17,18,13,24,34,44,""
06,61,62,45,49,52,49,48,41,41,49,37,26,21,24,20,20,24,13,21,21,17,28,25,34,""
07,59,73,49,59,62,63,52,59,41,41,37,32,-1,43,35,32,19,29,27,26,19,22,36,58,""
08,81,64,70,49,62,67,59,39,44,41,40,34,24,41,39,19,29,25,15,22,25,31,34,49,""
09,80,71,68,57,67,50,69,44,37,29,29,25,39,39,30,27,28,27,29,16,21,22,22,47,""
10,69,52,60,75,47,50,48,47,42,39,31,25,40,36,29,26,40,34,19,21,16,27,31,43,""
11,71,86,76,58,57,74,69,46,30,31,22,30,23,32,24,19,19,18,18,11,21,24,37,49,""
12,63,64,71,70,61,70,58,65,56,27,12,35,32,32,27,43,28,24,20,13,16,23,35,76,""
13,63,71,68,62,57,57,46,52,47,42,24,21,32,42,42,27,23,24,22,15,25,31,31,40,""
14,55,68,58,57,53,53,58,34,36,28,27,23,25,23,19,25,32,20,25,24,16,27,31,48,""
15,58,67,56,62,64,52,45,55,54,41,41,34,34,28,20,21,25,16,17,22,18,33,43,60,""
16,76,80,70,60,66,48,45,61,31,33,26,34,30,28,29,24,32,29,24,14,23,19,21,48,""
17,54,63,61,57,54,43,47,32,50,50,49,32,35,36,29,32,26,-1,29,22,27,23,40,62,""
18,70,57,59,49,61,49,36,55,59,50,51,30,24,19,26,17,25,28,30,20,15,23,38,48,""
19,71,68,64,73,66,59,51,49,33,40,45,27,31,43,23,19,18,13,16,26,28,21,53,70,""
20,59,60,66,74,56,51,38,52,43,48,39,31,31,29,30,31,18,22,21,16,29,25,33,62,""
21,75,74,70,77,71,71,64,60,63,56,40,30,30,26,44,41,30,21,25,32,54,47,59,77,""
22,86,98,81,89,79,58,67,51,60,65,45,41,37,40,46,35,32,24,30,34,47,48,66,92,""
23,109,103,104,86,89,82,73,66,61,64,62,41,41,40,36,43,32,42,37,35,48,37,62,86,""
24,132,122,101,106,102,93,67,75,65,69,65,49,36,50,39,29,30,35,40,39,40,31,35,69,""
25,105,101,101,72,80,73,56,45,40,25,40,42,22,40,40,33,37,19,22,19,22,26,51,91,""
26,99,87,95,80,-1,-1,61,45,51,50,38,45,31,36,39,29,38,26,38,28,27,32,56,68,""
27,90,100,89,95,74,67,60,43,58,38,33,46,35,35,38,32,31,24,25,19,18,26,32,70,""
28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
