jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,21,25,29,37,39,58,37,28,22,31,20,17,25,20,17,24,11,11,14,13,14,11,16,11,""
02,17,23,23,25,29,27,32,27,19,25,18,13,22,18,19,25,16,19,10,11,13,17,16,19,""
03,17,30,31,30,39,37,37,27,36,20,21,28,24,24,26,17,11,13,20,6,7,16,18,20,""
04,36,39,35,33,25,20,28,28,14,18,14,13,15,27,20,18,14,12,13,14,13,15,17,16,""
05,20,19,27,33,42,40,48,42,32,21,23,27,29,17,17,17,12,13,12,13,9,12,20,11,""
06,27,24,33,28,47,33,31,14,0,11,25,12,33,32,21,22,17,23,16,18,16,19,12,22,""
07,17,9,25,35,53,49,39,41,36,27,17,16,13,20,23,18,14,20,16,12,12,23,26,22,""
08,32,22,21,27,37,51,38,33,31,15,22,23,17,26,29,15,18,15,20,17,14,21,19,31,""
09,43,34,28,37,43,39,31,36,20,27,16,20,29,25,19,12,11,15,12,16,20,24,19,23,""
10,26,22,30,37,39,29,34,33,30,23,13,22,22,18,24,17,12,15,30,15,21,21,13,19,""
11,21,26,36,27,46,45,34,29,26,20,16,16,40,21,19,14,18,18,15,14,24,20,26,25,""
12,19,15,26,36,37,37,32,31,19,26,15,30,26,38,20,24,15,18,13,19,15,15,26,20,""
13,23,22,38,33,47,29,34,42,19,19,14,17,15,16,19,9,19,16,14,16,21,22,19,25,""
14,30,27,32,33,26,24,26,36,21,15,8,13,13,22,13,18,24,14,20,12,17,34,19,12,""
15,13,13,13,14,23,35,27,19,17,7,9,19,18,21,16,13,16,10,14,17,21,19,22,18,""
16,25,27,32,35,39,40,23,34,20,18,15,11,17,16,15,24,21,13,16,8,9,23,21,28,""
17,18,29,31,30,30,31,24,20,34,19,15,13,26,18,27,26,22,20,23,20,31,19,36,34,""
18,38,28,32,45,37,25,7,0,0,1,7,12,14,25,27,22,13,18,16,12,17,15,28,26,""
19,36,39,42,39,24,18,21,19,29,14,18,17,23,27,29,21,21,11,17,20,23,29,31,31,""
20,31,38,33,31,41,50,37,38,28,25,21,20,20,24,21,23,30,17,16,7,7,14,28,35,""
21,34,34,36,52,37,44,33,34,29,31,21,15,20,22,22,21,32,26,20,32,24,19,30,37,""
22,39,39,48,28,54,37,28,37,32,28,27,25,31,25,25,24,12,17,17,23,24,36,34,39,""
23,37,40,47,51,38,44,35,32,28,28,23,20,28,25,20,20,28,12,25,24,38,30,32,40,""
24,49,39,51,54,38,39,49,41,25,14,22,13,28,21,24,22,16,20,13,11,20,20,27,36,""
25,26,16,43,44,48,46,35,35,28,22,27,10,17,30,23,20,18,18,22,22,20,38,44,40,""
26,45,47,54,45,60,46,38,24,28,16,10,23,14,14,8,12,9,16,11,10,21,34,48,41,""
27,48,47,33,18,19,17,14,18,12,13,22,12,11,28,23,29,29,13,12,8,11,17,39,38,""
28,27,45,49,58,47,45,20,20,31,18,21,14,28,25,26,24,19,17,17,19,16,22,36,48,""
29,50,61,58,51,67,47,24,20,24,24,22,13,17,22,20,23,25,17,18,20,16,31,51,48,""
30,50,55,39,63,51,51,32,35,35,13,13,16,10,12,28,27,17,17,17,11,21,16,25,34,""
31,51,49,51,51,54,41,20,36,22,21,12,17,22,18,23,27,11,13,13,15,12,10,-1,-1,""
