jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,208,226,291,209,250,266,287,244,240,296,325,323,481,377,448,428,408,328,302,70,110,111,68,297,""
02,217,218,213,186,190,213,216,187,210,219,224,237,285,346,283,248,222,135,167,143,154,112,76,104,""
03,94,218,144,155,273,205,211,266,216,255,271,333,305,290,243,189,182,137,258,149,225,305,200,255,""
04,129,121,161,102,151,174,182,166,225,195,211,265,277,241,264,257,253,306,185,146,74,119,153,100,""
05,124,194,119,292,161,202,239,175,200,428,279,324,347,292,266,212,245,151,211,168,153,164,168,278,""
06,195,151,227,155,38,0,84,213,59,89,0,31,114,64,222,301,305,127,166,242,115,79,97,97,""
07,111,153,205,144,167,213,207,200,165,197,239,257,296,278,193,241,199,244,182,157,97,129,115,99,""
08,151,156,181,196,166,167,215,192,190,209,203,226,202,356,430,257,273,184,264,184,117,124,74,92,""
09,54,106,189,246,213,248,307,323,306,266,329,238,364,330,247,277,218,308,263,159,116,98,77,111,""
10,119,251,182,213,189,197,228,201,183,215,205,231,247,284,277,243,146,129,-1,-1,-1,-1,-1,-1,""
11,-1,-1,158,130,141,168,197,250,205,328,277,365,298,306,305,200,116,93,103,68,93,67,50,100,""
12,67,248,322,197,136,139,141,155,137,152,162,157,154,141,192,147,166,87,91,82,49,69,67,100,""
13,97,105,83,90,146,163,141,91,96,126,134,144,153,168,155,111,87,80,58,80,68,76,80,80,""
14,103,228,132,107,133,137,122,87,101,140,130,117,150,142,132,122,88,73,76,59,66,95,80,129,""
15,60,91,246,247,179,191,261,290,217,329,189,0,0,0,0,0,0,102,368,167,108,206,260,231,""
16,229,181,325,255,131,91,184,278,173,241,334,169,129,68,193,268,186,284,136,95,100,110,100,86,""
17,92,177,186,150,155,171,166,129,129,185,194,151,163,139,156,164,133,106,104,84,77,103,68,42,""
18,76,81,101,90,123,198,272,221,149,270,322,219,133,141,138,129,103,67,72,296,363,299,122,53,""
19,65,67,66,143,166,171,210,166,221,337,205,167,175,194,200,144,102,79,76,56,67,76,69,49,""
20,69,96,101,100,125,171,139,125,116,171,185,133,130,147,138,106,83,76,47,71,62,70,50,76,""
21,56,97,90,77,102,134,142,126,118,143,154,139,109,120,141,125,119,162,64,88,71,72,60,102,""
22,100,86,101,112,136,153,149,125,159,132,134,138,134,147,115,136,110,74,50,54,61,67,73,51,""
23,79,80,67,114,122,153,152,138,113,137,156,144,214,145,102,107,117,83,99,84,64,54,50,66,""
24,69,102,98,106,161,188,200,145,116,184,185,178,227,207,170,142,97,167,199,181,50,28,79,32,""
25,47,88,77,92,114,123,157,120,129,161,142,178,158,157,159,143,107,89,77,76,55,61,67,70,""
26,140,146,133,120,135,180,222,164,140,201,204,146,291,253,258,295,186,311,186,44,23,27,28,104,""
27,108,83,87,91,249,146,193,243,158,208,221,200,290,281,157,70,84,38,26,39,39,30,29,48,""
28,48,60,79,106,117,188,190,164,236,208,229,314,184,227,212,77,46,21,32,18,13,19,50,102,""
29,76,79,74,82,163,155,189,172,137,155,147,140,123,146,273,260,139,66,31,27,37,47,84,83,""
30,55,69,91,119,131,170,185,147,136,136,153,171,141,128,132,136,97,55,61,66,81,56,68,72,""
31,98,67,87,110,148,196,195,167,150,184,167,208,158,154,145,137,91,75,53,67,92,48,54,-1,""
