jul,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,""
01,26,29,27,31,29,49,34,38,16,6,7,4,3,4,1,4,9,4,9,1,11,19,22,37,""
02,27,30,25,35,27,23,21,22,13,6,3,3,3,3,7,1,7,4,2,6,10,11,20,5,""
03,20,27,31,28,31,32,19,20,18,7,7,3,3,4,4,1,1,3,5,7,16,15,13,21,""
04,11,22,21,21,19,19,18,12,17,10,4,3,3,9,1,4,7,5,7,10,8,11,20,11,""
05,25,17,21,16,21,20,17,13,7,6,4,5,1,6,7,7,6,9,9,11,10,19,38,-1,""
06,45,29,30,5,0,1,12,19,10,9,8,9,4,2,4,2,5,6,8,11,6,26,20,28,""
07,28,39,28,30,22,25,25,23,15,9,9,6,2,8,6,5,5,6,5,11,26,18,19,28,""
08,41,34,39,29,24,29,29,18,20,11,9,6,2,3,9,3,6,6,6,9,9,24,17,24,""
09,31,33,32,29,26,19,19,26,12,12,5,6,7,1,4,4,5,2,8,11,14,15,20,35,""
10,29,17,6,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
11,0,0,17,27,23,19,28,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,""
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,""
13,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,6,4,6,8,13,18,28,30,30,""
14,31,25,30,15,29,23,22,19,18,20,6,7,4,4,6,8,8,3,12,3,13,13,22,17,""
15,33,26,21,38,28,18,12,19,5,1,7,5,10,5,3,3,6,9,6,11,13,11,25,30,""
16,27,36,19,33,20,24,17,18,11,6,8,3,2,4,5,9,3,5,14,6,14,17,21,26,""
17,20,24,22,21,23,16,23,11,22,13,6,1,5,2,5,4,11,8,7,18,23,20,17,31,""
18,36,28,29,26,23,21,22,23,25,12,9,7,3,4,6,8,4,6,11,14,21,20,15,25,""
19,40,41,36,29,20,34,32,23,14,10,8,6,7,16,7,3,9,4,4,12,19,19,0,36,""
20,25,29,31,26,22,28,15,16,17,15,22,10,3,9,4,8,2,8,5,11,10,18,30,38,""
21,38,40,37,28,28,25,15,17,15,10,11,5,5,4,4,6,3,6,3,17,22,20,38,47,""
22,44,32,31,30,23,26,18,11,13,18,5,14,3,3,6,9,8,1,7,5,13,16,15,30,""
23,34,24,25,24,21,18,11,7,12,7,11,5,4,3,1,5,6,7,7,7,13,13,19,36,""
24,29,15,25,35,28,19,16,18,12,6,4,7,5,4,1,1,5,3,6,5,14,17,26,21,""
25,23,23,38,34,35,25,15,12,17,6,10,4,7,3,8,6,11,7,10,10,17,12,0,37,""
26,27,36,35,36,29,23,26,14,13,9,12,6,1,4,6,11,4,4,9,7,15,18,32,36,""
27,44,34,30,34,20,14,15,15,20,15,11,12,6,3,5,2,1,11,8,13,11,16,24,41,""
28,50,59,40,38,26,17,20,17,7,6,7,8,9,3,8,5,9,6,13,5,8,12,18,25,""
29,42,28,22,29,17,23,15,11,16,1,1,3,5,3,2,2,5,5,9,11,5,12,19,27,""
30,25,20,0,0,17,28,15,15,11,11,3,4,7,6,5,5,9,4,4,10,16,31,30,37,""
31,42,37,41,35,32,29,13,17,11,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,""
